"airport_id","airport_name","airport_type","airport_lat","airport_lng","country_iso_2_code","country_iso_3_code","country_name","continent_name","country_lat","country_lng","avg_cases_per_week_14","population","avg_cases_population_ratio_per_week_14","covid19_percentage_label"
"LOAN","Wiener Neustadt East Airport","medium_airport","47.843299865722656","16.260099411010742","AT","AUT","Austria","Europe","47.516231","14.550072","289940.9285714286","9006400.0","3.219276609649011","3.22%"
"LOGL","Lanzen-Turnau Airport","small_airport","47.556238","15.320738","AT","AUT","Austria","Europe","47.516231","14.550072","289940.9285714286","9006400.0","3.219276609649011","3.22%"
"LSZR","St Gallen Altenrhein Airport","medium_airport","47.4850006104","9.560770034789998","CH","CHE","Switzerland","Europe","46.818188","8.227512","316155.5","8654618.0","3.6530266269406693","3.65%"
"LTFM","İstanbul Airport","large_airport","41.261297","28.741951","TR","TUR","Turkey","Asia","38.963745","35.243322","1853976.7142857143","84339067.0","2.198241906429572","2.20%"
"NC13","Yorks Field","small_airport","35.75149917602539","-79.67060089111328","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NC19","Propst Airport","small_airport","35.39179992675781","-80.57559967041016","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NC86","Rocking A Farm Airport","small_airport","34.73360061645508","-78.75309753417969","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NE92","Thomsen Airport","small_airport","40.049400329589844","-96.66609954833984","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"OG51","Six Springs Ranch Airport","small_airport","44.48350143432617","-120.91600036621094","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"OK42","Siegmanns Airport","small_airport","36.08340072631836","-97.71700286865234","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"OR79","Knox's Private Airstrip","closed","44.281123","-123.134646","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"PAGQ","Big Lake Airport","small_airport","61.536098480199996","-149.813995361","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"RJNK","Komatsu Airport / JASDF Komatsu Air Base","medium_airport","36.3946","136.406998","JP","JPN","Japan","Asia","36.204824","138.252924","249655.64285714287","126476458.0","0.19739297479151643","0.20%"
"SBDN","Presidente Prudente Airport","medium_airport","-22.1751003265","-51.4245986938","BR","BRA","Brazil","South America","-14.235004","-51.92528","6638797.714285715","212559409.0","3.123266923594859","3.12%"
"SDSV","Fazenda Santa Cândida Airport","small_airport","-21.327777862548828","-48.171112060546875","BR","BRA","Brazil","South America","-14.235004","-51.92528","6638797.714285715","212559409.0","3.123266923594859","3.12%"
"SUJL","Juan Lacaze Airport","small_airport","-34.415352","-57.46422","UY","URY","Uruguay","South America","-32.522779","-55.765835","66228.71428571429","3473727.0","1.9065607137726797","1.91%"
"VA19","Snow Hill Airport","small_airport","37.95399856567383","-78.36920166015625","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"VNMG","Meghauli Airport","small_airport","27.5774","84.22875","NP","NPL","Nepal","Asia","28.394857","84.124008","139552.42857142858","29136808.0","0.47895578874469896","0.48%"
"VT63","Douglas Field","small_airport","44.99530029296875","-72.37899780273438","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"WA59","Rake's Glen Airport","small_airport","48.125571","-123.150269","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"XS14","Weese International Airport","small_airport","32.969398498535156","-96.07060241699219","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"YLIL","Lilydale Airport","small_airport","-37.6917","145.367004","AU","AUS","Australia","Oceania","-25.274398","133.775136","17228.85714285714","25499881.0","0.06756446095908111","0.07%"
"YTGG","Taggerty Airport","small_airport","-37.35049819946289","145.6999969482422","AU","AUS","Australia","Oceania","-25.274398","133.775136","17228.85714285714","25499881.0","0.06756446095908111","0.07%"
"ZBXT","Xingtai Dalian Airport","small_airport","36.8831","114.4293","CN","CHN","China","Asia","35.86166","104.195397","86026.0","1439323774.0","0.00597683450756369","0.01%"
"05FA","Melanie's Airport","small_airport","30.918899536132812","-86.21829986572266","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"09MO","Hogue Farm Airport","small_airport","37.37839889526367","-93.36329650878906","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"16OI","Trump Airport","small_airport","40.125301361083984","-84.5824966430664","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"2TE3","Weems Farm Airport","small_airport","33.2942008972168","-96.9281005859375","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"45OI","Plane Country Airport","small_airport","40.56119918823242","-81.54570007324219","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"4OK1","Hatton Ranch Airport","closed","34.716801","-95.175201","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"4PS5","Muddy Creek Airport","small_airport","39.920501708984375","-79.94869995117188","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"4PS6","Krout Airport","small_airport","40.63669967651367","-77.48359680175781","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"5TS2","Chan-C Airport","small_airport","30.478729","-97.318847","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"74CO","Westberg-Rosling Farms Airport","small_airport","40.04719924926758","-104.20899963378906","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"77CL","Baker & Hall Airport","small_airport","36.71770095825195","-119.13700103759766","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"79TX","Ag-Air Inc. Airport","closed","26.073099","-97.537498","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"7II0","Porter Field","small_airport","39.5620002746582","-86.11250305175781","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"84TE","W4 Ranch Airport","small_airport","31.988067","-97.543181","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"8WI8","Stupek Farms Airport","small_airport","42.97669982910156","-90.64820098876953","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"AL71","Willow Point Airport","small_airport","32.8036994934082","-85.98049926757812","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"CYVK","Vernon Airport","medium_airport","50.24810028076172","-119.33100128173828","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"EDBO","Oehna Airport","small_airport","51.899723052978516","13.05222225189209","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EDCV","Flugplatz Pasewalk","small_airport","53.50528","13.948333","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EDWF","Flugplatz Leer-Papenburg","small_airport","53.271942","7.441667","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EGDV","Hullavington Airfield","small_airport","51.526732","-2.141555","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","2214899.9285714286","67886004.0","3.2626753646766846","3.26%"
"ETHF","Fritzlar Army Airfield","medium_airport","51.1146","9.286","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"IA03","Lemons Airport","small_airport","42.522202","-92.494598","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"K02A","Chilton County Airport / Gragg-Wade Field","small_airport","32.8504981995","-86.6113967896","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"K16G","Seneca County Airport","small_airport","41.09410095214844","-83.2125015258789","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KBXK","Buckeye Municipal Airport","small_airport","33.422397","-112.686317","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KEZZ","Cameron Memorial Airport","small_airport","39.7276001","-94.27639771","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KM36","Frank Federer Memorial Airport","small_airport","34.88029861450195","-91.17639923095703","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KOSU","The Ohio State University Airport - Don Scott Field","medium_airport","40.0798","-83.072998","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KPVC","Provincetown Municipal Airport","small_airport","42.0718994141","-70.2213973999","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KWWR","West Woodward Airport","medium_airport","36.438","-99.5226667","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"LDRI","Rijeka Airport","medium_airport","45.21689987182617","14.570300102233887","HR","HRV","Croatia","Europe","45.1","15.2","143440.92857142858","4105268.0","3.4940697798883917","3.49%"
"LJAJ","Ajdovščina Airfield","small_airport","45.889198","13.8869","SI","SVN","Slovenia","Europe","46.151241","14.995463","112127.21428571429","2078932.0","5.393500811268203","5.39%"
"LKCO","Choceň Airport","small_airport","49.97727966308594","16.184921264648438","CZ","CZE","Czech Republic","Europe","49.817492","15.472962","785416.3571428572","10708982.0","7.3341831851324155","7.33%"
"LLBS","Beersheba (Teyman) Airport","small_airport","31.287000656128","34.722999572754","IL","ISR","Israel","Asia","31.046051","34.851612","421179.4285714286","8655541.0","4.866009283202847","4.87%"
"MD74","Good Neighbor Farm Airport","small_airport","39.474300384521484","-77.19529724121094","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"MS10","Turner Field","small_airport","33.15850067138672","-90.50430297851562","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"MU84","Michael Farm Airport","small_airport","38.89950180053711","-94.22940063476562","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NC27","Lower Creek Airport","small_airport","35.94459915161133","-81.49009704589844","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NC81","Cox Airport","small_airport","35.751800537109375","-78.85970306396484","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NM14","Burris E Ranch Airport","closed","32.310198","-107.295885","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"OK56","PTNO Airport","small_airport","36.068102","-97.849713","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"PA20","Thermal G. Ranch Gliderport","small_airport","42.020599365200006","-80.070602417","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"RKSI","Incheon International Airport","large_airport","37.46910095214844","126.45099639892578","KR","KOR","South Korea","Asia","35.907757","127.766922","59100.71428571428","51269183.0","0.11527531906586905","0.12%"
"TE76","Vance Field","small_airport","33.36830139160156","-97.68219757080078","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"TN99","Pensinger Airport","closed","36.296398","-82.760597","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"TS35","West Liberty Airport","small_airport","30.058300018310547","-94.97810363769531","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"UNEE","Kemerovo Airport","medium_airport","55.27009963989258","86.1072006225586","RU","RUS","Russia","Europe","61.52401","105.318756","2283469.785714286","145934460.0","1.5647228116746967","1.56%"
"VA07","Burkes Garden Airport","small_airport","37.095699310302734","-81.36930084228516","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"VIDD","Safdarjung Airport","medium_airport","28.58449935913086","77.20580291748047","IN","IND","India","Asia","20.593684","78.96288","6541844.571428572","1380004385.0","0.47404520177873005","0.47%"
"WN11","Red Roof Airport","small_airport","45.58580017089844","-88.00370025634766","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"WS46","J & L Aviation Airport","small_airport","43.83100128173828","-88.88870239257812","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"XS46","Port O'Connor Private Airport","closed","28.430002","-96.44299","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"YCEM","Coldstream Airport","small_airport","-37.72766876220703","145.4083709716797","AU","AUS","Australia","Oceania","-25.274398","133.775136","17228.85714285714","25499881.0","0.06756446095908111","0.07%"
"YSSY","Sydney Kingsford Smith International Airport","large_airport","-33.94609832763672","151.177001953125","AU","AUS","Australia","Oceania","-25.274398","133.775136","17228.85714285714","25499881.0","0.06756446095908111","0.07%"
"13MN","Melby Airport","small_airport","46.100799560546875","-95.8313980102539","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"14TA","Dean Ranch Airport","small_airport","29.89859962463379","-98.4030990600586","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"2NK3","Rose Field","small_airport","41.154300689697266","-72.28009796142578","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"34IS","Jim Wehrli Memorial Airport","small_airport","41.444801330566406","-88.7166976928711","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"4WI6","Feldmann Field","small_airport","43.80419921875","-87.89730072021484","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"52NY","Bedson's Land Base Airport","small_airport","42.930599212646484","-77.64420318603516","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"62CL","Flying S Ranch Airport","small_airport","35.40719985961914","-118.5","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"6II2","Willis Airport Site No. 2 Airport","small_airport","39.7333984375","-85.72329711914062","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"6PA0","Myer Airport","small_airport","41.350101470947266","-74.93289947509766","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"8CA5","Pines Airpark","closed","33.645599","-117.109333","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"8MD0","Suzie Field","small_airport","39.38330078125","-77.01750183105469","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"93MT","Masonry Field","small_airport","48.100833","-114.089167","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"9FD7","Fort Atkinson Plantation Airpark","small_airport","30.196225","-83.309044","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"9OI8","Brothers Aviation Airport","small_airport","40.03229904174805","-81.46510314941406","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"CEN3","Three Hills Airport","small_airport","51.69670104980469","-113.20899963378906","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"CHG2","Harbour Grace Airport","small_airport","47.68560028076172","-53.25389862060547","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"EDEF","Flugplatz Babenhausen","closed","49.952499","8.968056","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EDPF","Schwandorf Airport","small_airport","49.3397216796875","12.188055992126465","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EDWU","Varrelbusch Airport","small_airport","52.908333","8.040556","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EGYO","North Coates","small_airport","53.498","0.0625","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","2214899.9285714286","67886004.0","3.2626753646766846","3.26%"
"ENCN","Kristiansand Airport","medium_airport","58.204201","8.08537","NO","NOR","Norway","Europe","60.472024","8.468946","53389.78571428572","5421242.0","0.9848257228562333","0.98%"
"EPDE","Deblin Military Air Base","medium_airport","51.551399231","21.8936004639","PL","POL","Poland","Europe","51.919438","19.145136","1253772.0714285714","37846605.0","3.312772893179115","3.31%"
"ESVQ","Köping/Gålby flygfält","small_airport","59.5275","15.9697","SE","SWE","Sweden","Europe","60.128161","18.643501","425192.0714285714","10099270.0","4.210126785684226","4.21%"
"II99","Drake Field","small_airport","41.4364013671875","-86.4708023071289","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"JY08","Var-Sky Airport","small_airport","39.650541","-75.285594","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"K2K9","Haskell Airport","small_airport","35.83290100097656","-95.66739654541016","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KFRM","Fairmont Municipal Airport","small_airport","43.643901825","-94.4156036377","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KNFW","NAS Fort Worth JRB / Carswell Field","medium_airport","32.769199","-97.441498","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KNUN","Saufley Naval Outlying Landing Field","closed","30.47008","-87.341108","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KOXR","Oxnard Airport","medium_airport","34.200801849365","-119.20700073242","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KRNM","Ramona Airport","small_airport","33.0392","-116.915001","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KRQB","Roben Hood Airport","small_airport","43.7225990295","-85.50409698490002","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KTEB","Teterboro Airport","medium_airport","40.85010147089999","-74.060798645","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KU76","Mountain Home Municipal Airport","small_airport","43.13130188","-115.7300034","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"LFEH","Aubigny-sur-Nère Airport","small_airport","47.480556","2.394167","FR","FRA","France","Europe","46.227638","2.213749","2513861.4285714286","67564251.0","3.720697545468873","3.72%"
"LFSP","Pontarlier Airfield","small_airport","46.903999","6.32737","FR","FRA","France","Europe","46.227638","2.213749","2513861.4285714286","67564251.0","3.720697545468873","3.72%"
"LIPD","Udine-Campoformido Air Base","small_airport","46.0322","13.1868","IT","ITA","Italy","Europe","41.87194","12.56738","1917915.5","60461828.0","3.172109682161777","3.17%"
"LPCB","Aerodromo de Castelo Branco","medium_airport","39.847022","-7.44111","PT","PRT","Portugal","Europe","39.399872","-8.224454","417292.78571428574","10196707.0","4.092426954253818","4.09%"
"MD19","Hybarc Farm Airport","small_airport","39.20320129394531","-76.02490234375","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"ME91","Webster Field","small_airport","43.67509841918945","-70.49559783935547","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"MI67","Tyrone Airport","small_airport","43.28919982910156","-85.78119659423828","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NY07","Hurlbut Field","small_airport","44.545799255371094","-75.16110229492188","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"OH64","Hummel Airport","small_airport","39.593101501464844","-84.34380340576172","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"OK07","Djs Airport","small_airport","34.5181999206543","-98.32559967041016","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"OR44","Briggs Airport","closed","44.153301","-123.065002","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"RJTO","Oshima Airport","medium_airport","34.782001495399996","139.36000061","JP","JPN","Japan","Asia","36.204824","138.252924","249655.64285714287","126476458.0","0.19739297479151643","0.20%"
"SIXE","Aeroclube de Eldorado do Sul Airport","small_airport","-30.050278","-51.443611","BR","BRA","Brazil","South America","-14.235004","-51.92528","6638797.714285715","212559409.0","3.123266923594859","3.12%"
"SNXS","Fazenda São Braz Airport","small_airport","-9.373161","-35.539736","BR","BRA","Brazil","South America","-14.235004","-51.92528","6638797.714285715","212559409.0","3.123266923594859","3.12%"
"USSK","Uktus Airport","medium_airport","56.701698303222656","60.790000915527344","RU","RUS","Russia","Asia","61.52401","105.318756","2283469.785714286","145934460.0","1.564722811674697","1.56%"
"VA17","Mulberry Run Airport","small_airport","39.0359001159668","-78.39219665527344","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"VG28","Mann Airport","small_airport","36.54899978637695","-77.19139862060547","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"XS43","Medina River Ranch Airport","small_airport","29.66160011291504","-98.9563980102539","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"YPAG","Port Augusta Airport","medium_airport","-32.506900787353516","137.7169952392578","AU","AUS","Australia","Oceania","-25.274398","133.775136","17228.85714285714","25499881.0","0.06756446095908111","0.07%"
"1PS9","Wicker & Wings Aerodrome","small_airport","40.40340042114258","-75.37049865722656","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"38ID","Sky Ranch North Airport","small_airport","43.5094444444","-116.667916667","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"46NC","Brown Field","small_airport","34.892799377441406","-80.37329864501953","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"4NC9","Lz Carroll STOLport","small_airport","35.44850158691406","-80.34259796142578","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"4TA1","Warschun Ranch Airport","small_airport","33.30289840698242","-97.11139678955078","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"5GA2","Lyons Landing Airport","small_airport","33.57320022583008","-84.90969848632812","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"7GE5","Sunset Strip","small_airport","33.35919952392578","-85.11750030517578","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"88PA","Mc Coy Airport","small_airport","40.539199829100006","-80.4131011963","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"91TE","Britts Crosswind Airport","small_airport","30.724700927734375","-97.86199951171875","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"9GA3","Young Field","small_airport","31.8396","-84.481598","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"AK65","Green's Strip","small_airport","61.597900390625","-149.3509979248047","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"AL15","Styron Airport","closed","30.403","-87.724197","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"CAA2","St. André-Avellin Aerodrome","small_airport","45.744319","-75.070267","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"CAT1","Atwood / Coghlin Airport","small_airport","43.6833000183","-81.00440216060001","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"CCS6","Courtenay (Smit Field) Airport","small_airport","49.666938","-125.097654","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"EDLU","Oelde Bergeler Airport","small_airport","51.83060073852539","8.17471981048584","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EDRS","Bad Sobernheim-Domberg Airport","small_airport","49.79083251953125","7.666110992431641","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EFVA","Vaasa Airport","medium_airport","63.050701","21.762199","FI","FIN","Finland","Europe","61.92411","25.748151","41231.57142857143","5540718.0","0.744155747117457","0.74%"
"EKLV","Lemvig Airport","small_airport","56.50299835205078","8.31132984161377","DK","DNK","Denmark","Europe","56.26392","9.501785","120014.92857142857","5792203.0","2.072008328634693","2.07%"
"ESVS","Siljansnäs Air Park","small_airport","60.785099","14.8272","SE","SWE","Sweden","Europe","60.128161","18.643501","425192.0714285714","10099270.0","4.210126785684226","4.21%"
"ETHM","Mendig Airfield","medium_airport","50.366001","7.31533","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"FA32","Circle P Airport","small_airport","30.103300094604492","-83.45030212402344","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"FD49","Montgomery's Flying M Ranch Airport","small_airport","28.77359962463379","-82.13040161132812","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"GE01","Christians Folly Airport","small_airport","30.930423","-83.079386","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
