"flight_date","dayofweek","airplane_code","airport_source_code","airport_target_code","flights_count"
"2021-04-08","5","B738","MGGT","KDFW","3"
"2021-04-08","5","","EPWA","UMMS","1"
"2021-04-08","5","","OMSJ","OKBK","1"
"2021-04-08","5","MD11","RJBB","PANC","1"
"2021-04-08","5","EC75","EHKD","EKEB","1"
"2021-04-08","5","","EHAM","EDDF","1"
"2021-04-08","5","B773","OMSJ","UUEE","1"
"2021-04-08","5","A319","LOWW","EDDF","2"
"2021-04-08","5","","LPPT","LTFM","1"
"2021-04-08","5","","EGGW","LTAC","1"
"2021-04-08","5","MD82","KHKY","MMPB","1"
"2021-04-08","5","B738","TBPB","KMIA","1"
"2021-04-08","5","","EIDW","EDDK","1"
"2021-04-09","6","","SKBO","KMIA","7"
"2021-04-09","6","","GVNP","LPPT","2"
"2021-04-09","6","A319","EDDF","LSZH","1"
"2021-04-09","6","","GOBD","GVNP","1"
"2021-04-09","6","A332","KMIA","SEQM","1"
"2021-04-09","6","A320","EPKK","ENBR","1"
"2021-04-09","6","C208","KFLL","MYBS","2"
"2021-04-09","6","","CYUL","KORD","1"
"2021-04-09","6","B744","FAOR","EHAM","1"
"2021-04-09","6","A320","EGLL","EICK","1"
"2021-04-09","6","LJ35","CYYZ","TXKF","1"
"2021-04-09","6","","VGTJ","OTHH","1"
"2021-04-09","6","B77W","LEMD","OMDB","2"
"2021-04-09","6","E75L","EHAM","EKBI","2"
"2021-04-09","6","B748","RCTP","VHHH","1"
"2021-04-09","6","BE40","MMUN","KOPF","1"
"2021-04-09","6","A320","SKBO","KFLL","1"
"2021-04-09","6","GL6T","EGGW","LFPB","1"
"2021-04-09","6","A320","EDDL","LOWS","1"
"2021-04-09","6","GLEX","EDDL","LOIR","1"
"2021-04-09","6","GLF5","KSFO","RJTT","1"
"2021-04-09","6","B738","LPPR","LFOB","1"
"2021-04-09","6","A333","LKPR","LTFM","1"
"2021-04-09","6","","TBPB","TGPY","2"
"2021-04-09","6","A333","ZGSZ","LFPG","1"
"2021-04-09","6","A306","VHHH","RCTP","1"
"2021-04-09","6","B789","VHHH","VVTS","1"
"2021-04-09","6","B752","TXKF","KJFK","1"
"2021-04-09","6","A320","VOMM","OMSJ","1"
"2021-04-10","7","","RCTP","KSFO","1"
"2021-04-10","7","","EETN","EVRA","2"
"2021-04-10","7","B77W","KIAD","LTFM","1"
"2021-04-10","7","","LROP","LEMG","1"
"2021-04-10","7","","EDDF","LEPA","4"
"2021-04-10","7","B738","KJFK","MPTO","1"
"2021-04-10","7","B77W","OMDB","LGAV","1"
"2021-04-10","7","B738","EIDW","EGSS","1"
"2021-04-10","7","C172","EDML","LOWZ","1"
"2021-04-10","7","","LEMG","LROP","1"
"2021-04-10","7","B789","EGLL","EDDS","1"
"2021-04-10","7","A332","RJAA","RCTP","1"
"2021-04-10","7","","LGAV","LRBS","1"
"2021-04-10","7","A320","LGAV","EPWA","1"
"2021-04-10","7","B77W","KJFK","VHHH","1"
"2021-04-10","7","A359","LSZH","OTHH","1"
"2021-04-10","7","","LIRA","EGLF","1"
"2021-04-10","7","","LTFJ","OMDB","3"
"2021-04-10","7","","CBS8","KSBD","1"
"2021-04-10","7","A333","KSEA","RKSI","1"
"2021-04-10","7","DHC2","CYVR","2WA3","1"
"2021-04-11","1","","VHHH","RCLG","1"
"2021-04-11","1","","LEMD","LFLY","1"
"2021-04-11","1","","EHKD","EGSH","1"
"2021-04-11","1","","LIPZ","EDDB","1"
"2021-04-11","1","B744","KORD","EDDF","2"
"2021-04-11","1","E35L","OMDW","EDDB","1"
"2021-04-11","1","","LFBD","EDDB","1"
"2021-04-11","1","E170","LFPG","LSZH","1"
"2021-04-11","1","","ELLX","LIRF","1"
"2021-04-11","1","","LSGG","EGLL","1"
"2021-04-11","1","A319","LEPA","EDDL","2"
"2021-04-11","1","CRJX","EHAM","LFMY","1"
"2021-04-11","1","B789","WMKK","WSSS","1"
"2021-04-11","1","A321","EDDM","LTFM","2"
"2021-04-11","1","","ORMM","OLBA","1"
"2021-04-11","1","P46T","LFKF","EDLN","1"
"2021-04-11","1","B772","EGLL","KLAX","1"
"2021-04-11","1","BCS3","EDDL","EVRA","1"
"2021-04-11","1","A320","LSZH","LGAV","1"
"2021-04-11","1","B763","KIAD","LOWW","1"
"2021-04-11","1","A306","EDDP","EIDW","1"
"2021-04-05","2","B77L","OBBI","VHHH","1"
"2021-04-05","2","B772","KLAX","EGLL","1"
"2021-04-05","2","AT76","LPPT","LEMD","2"
"2021-04-05","2","F9EX","UUWW","LIMG","1"
"2021-04-05","2","E75S","UKLL","EPWA","2"
"2021-04-05","2","","KJFK","OTHH","2"
"2021-04-05","2","","LEPA","EDDM","3"
"2021-04-05","2","","LPPT","KBOS","1"
"2021-04-05","2","","EYVI","EPWA","1"
"2021-04-05","2","B738","KATL","TLPL","1"
"2021-04-05","2","","LFPB","LSGG","1"
"2021-04-05","2","","LOWW","UKBB","1"
"2021-04-05","2","B788","SBGL","EBMB","1"
"2021-04-05","2","A320","SKBO","MMUN","1"
"2021-04-05","2","","SBGR","LPPT","1"
"2021-04-05","2","","LTFM","OJAM","1"
"2021-04-05","2","","VHHH","RPLS","1"
"2021-04-06","3","B738","LFPG","LKPR","1"
"2021-04-06","3","","WMKJ","WSSL","1"
"2021-04-06","3","","LEPA","LSGG","2"
"2021-04-06","3","A321","LFPO","LEMD","2"
"2021-04-06","3","","EDDM","LPPT","1"
"2021-04-06","3","CRJ9","EDDM","EBBR","1"
"2021-04-06","3","","ESKN","EPGD","1"
"2021-04-06","3","A319","LKPR","LFPG","1"
"2021-04-06","3","B738","LOWW","LTFJ","2"
"2021-04-06","3","","EDDF","LTFJ","2"
"2021-04-06","3","A333","EIDW","KJFK","1"
"2021-04-06","3","A333","EGLL","UUEE","1"
"2021-04-06","3","B739","KORD","MMUN","2"
"2021-04-06","3","B77L","RKSI","ZGGG","1"
"2021-04-06","3","","EKCH","KORD","1"
"2021-04-06","3","BN2P","KFXE","MYGW","1"
"2021-04-06","3","E195","LOWW","ESSA","1"
"2021-04-06","3","","RCTP","NZAA","1"
"2021-04-06","3","C56X","LFLP","LSGG","1"
"2021-04-06","3","B772","KLAX","RKSI","1"
"2021-04-06","3","","CYYZ","KAPF","1"
"2021-04-06","3","","KSFO","EDDF","1"
"2021-04-07","4","B763","SBGR","KJFK","1"
"2021-04-07","4","B752","KMIA","MGGT","2"
"2021-04-07","4","","KJFK","LLBG","2"
"2021-04-07","4","B77L","KSFO","VOBL","1"
"2021-04-07","4","E195","LIML","EDDF","2"
"2021-04-07","4","","OMAA","VGZR","1"
"2021-04-07","4","","LGAV","EDDL","1"
"2021-04-07","4","A20N","LTFJ","EBCI","1"
"2021-04-07","4","A320","UUEE","EGLL","1"
"2021-04-07","4","A318","LFPG","LSGG","1"
"2021-04-07","4","C550","EHRD","EBBE","1"
"2021-04-07","4","","LSGG","EDDF","1"
"2021-04-07","4","","LFPG","KATL","2"
"2021-04-07","4","E75L","LPPR","EHAM","1"
"2021-04-07","4","","KMIA","MNMG","1"
"2021-04-07","4","A319","CYUL","KCLT","1"
"2021-04-07","4","","UMMS","LTFM","1"
"2021-04-07","4","","YBBN","WSAC","1"
"2021-04-07","4","","UUDD","EYSI","1"
"2021-04-07","4","","EHAM","ENBR","1"
"2021-04-07","4","A319","KDFW","CYYZ","3"
"2021-04-07","4","","EGLL","KLAX","1"
"2021-04-07","4","A332","OKBK","VOMM","1"
"2021-04-07","4","E190","LIRF","EDDM","1"
"2021-04-07","4","B77W","KORD","RJAA","2"
"2021-04-07","4","","VABB","OTHH","2"
"2021-04-07","4","","LFML","LSGG","1"
"2021-04-07","4","","EGGP","EGNS","1"
"2021-04-07","4","B789","CYYZ","EKCH","1"
"2021-04-07","4","B752","LFPG","EDDP","1"
"2021-04-08","5","","EGNX","EKCH","1"
"2021-04-08","5","B733","EDDK","LIMC","1"
"2021-04-08","5","A306","EDDP","ESSA","1"
"2021-04-08","5","B772","KSEA","EGLL","1"
"2021-04-08","5","E75L","ESSA","EHAM","1"
"2021-04-08","5","C510","LFMN","LSZH","1"
"2021-04-08","5","A319","EBMB","EDDF","1"
"2021-04-08","5","A359","LEBL","LIMC","1"
"2021-04-08","5","B738","LIMC","LEMD","1"
"2021-04-08","5","C25B","LSGG","LIMG","1"
"2021-04-08","5","CRJ9","LSZH","EDDM","1"
"2021-04-08","5","A333","LFPG","KJFK","1"
"2021-04-08","5","A321","LEBL","UUEE","1"
"2021-04-08","5","A343","LSZH","KORD","1"
"2021-04-08","5","B752","LLBG","EDDK","1"
"2021-04-08","5","A320","LPPR","LFPO","1"
"2021-04-08","5","AT75","EFHK","EPWA","1"
"2021-04-08","5","CRJX","LEMD","LPPT","1"
"2021-04-08","5","E190","EFHK","LOWW","1"
"2021-04-08","5","CRJX","LEMD","EDDF","1"
"2021-04-08","5","E35L","UUEE","LOWW","1"
"2021-04-08","5","B77W","VTBS","RKSI","2"
"2021-04-08","5","CRJ9","KORD","CYYZ","1"
"2021-04-08","5","","LOWG","EKRK","1"
"2021-04-08","5","C510","LSZH","LOLW","1"
"2021-04-08","5","CRJ2","CYYZ","FD38","1"
"2021-04-08","5","B738","LPPR","LFPO","1"
"2021-04-08","5","","EGLL","WSSS","1"
"2021-04-08","5","","ESGG","EKCH","1"
"2021-04-09","6","B744","RJAA","RKSI","3"
"2021-04-09","6","E190","GOBD","LPPT","1"
"2021-04-09","6","B77W","WSSS","VVTS","1"
"2021-04-09","6","B738","OMDB","OERT","1"
"2021-04-09","6","","LROP","EDDF","1"
"2021-04-09","6","","RPLL","OBBI","1"
"2021-04-09","6","","VHHH","UUWW","1"
"2021-04-09","6","G200","LSZH","UUDD","1"
"2021-04-09","6","CRJX","LFBO","LEMD","2"
"2021-04-09","6","","KLAX","MPMG","1"
"2021-04-09","6","PC12","EBCI","EGBT","1"
"2021-04-09","6","B722","CYHM","OA16","1"
"2021-04-09","6","CL64","EFHK","LSGG","1"
"2021-04-09","6","B744","KSDF","EDDK","1"
"2021-04-09","6","C525","LIML","LJPZ","1"
"2021-04-09","6","A333","WSSS","VHHH","1"
"2021-04-09","6","","LFPG","EDDL","1"
"2021-04-09","6","","OMDW","LIML","1"
"2021-04-09","6","","LTFM","UUBW","1"
"2021-04-09","6","E170","LFPG","EDDH","1"
"2021-04-09","6","B788","EPWA","KJFK","1"
"2021-04-09","6","","EBMB","ZUCK","1"
"2021-04-09","6","SF34","LPPR","LKPR","1"
"2021-04-09","6","LJ35","LIPE","EDDM","1"
"2021-04-09","6","B738","LFPG","DAAG","1"
"2021-04-09","6","E75L","EHAM","EDDM","1"
"2021-04-09","6","","OTHH","VIDP","1"
"2021-04-09","6","A306","LTBA","EGNX","1"
"2021-04-09","6","B752","LFBO","EBMB","1"
"2021-04-09","6","","OMSJ","VIDP","2"
"2021-04-09","6","B734","LIRA","EBLG","1"
"2021-04-09","6","LJ75","KFLL","MGGT","1"
"2021-04-09","6","A319","LYBE","LCLK","1"
"2021-04-09","6","","CYYZ","LFPG","1"
"2021-04-10","7","A306","EDDP","EGNX","1"
"2021-04-10","7","A306","EDDP","LLBG","1"
"2021-04-10","7","B77W","KJFK","OMDB","2"
"2021-04-10","7","E190","LTFM","UKBB","1"
"2021-04-10","7","B788","RKSI","RJAA","1"
"2021-04-10","7","","SBGR","MPMG","2"
"2021-04-10","7","B744","RCTP","VTBS","1"
"2021-04-10","7","","LFPB","LIRP","1"
"2021-04-10","7","B738","OMDB","LLBG","1"
"2021-04-10","7","","EHAM","LEMG","3"
"2021-04-10","7","","EDDM","LPFR","1"
"2021-04-10","7","","EDDV","LTFM","2"
"2021-04-10","7","B748","SKBO","KMIA","1"
"2021-04-10","7","A318","LFPG","EIDW","1"
"2021-04-10","7","","KSPG","MPTO","1"
"2021-04-10","7","B789","EDDF","CYUL","1"
"2021-04-10","7","B744","EGCN","EDDF","1"
"2021-04-10","7","A333","EGLL","UUEE","1"
"2021-04-10","7","","KLAX","EDDP","1"
"2021-04-10","7","B789","EDDF","KATL","1"
"2021-04-10","7","B738","KATL","MPTO","1"
"2021-04-10","7","E545","LFMN","EGTK","1"
"2021-04-10","7","B38M","SKBO","KMIA","1"
"2021-04-10","7","B738","LIRA","EBBR","1"
"2021-04-10","7","A20N","EPWA","LPPT","1"
"2021-04-10","7","","VVTS","OTHH","1"
"2021-04-10","7","A320","EGGW","EPWA","1"
"2021-04-10","7","","LDZA","LIEO","1"
"2021-04-10","7","B738","LFOB","LEAL","1"
"2021-04-10","7","T204","UUEE","EDDP","1"
"2021-04-11","1","","VHHH","VIDP","2"
"2021-04-11","1","B77L","OMDB","LEMD","1"
"2021-04-11","1","","VGTJ","EGLL","1"
"2021-04-11","1","E190","EFHK","EGLL","1"
"2021-04-11","1","","EDDB","LEMG","1"
"2021-04-11","1","B763","VIDP","OMDB","1"
"2021-04-11","1","B77W","OTHH","YSSY","2"
"2021-04-11","1","","LFPG","LHBP","2"
"2021-04-11","1","B748","LIMC","UUEE","1"
"2021-04-11","1","A20N","LTFJ","ENGM","1"
"2021-04-11","1","","EBBR","OTHH","1"
"2021-04-11","1","CL35","LEMG","EGKB","1"
"2021-04-11","1","B737","LROP","LFPG","1"
"2021-04-11","1","","LEIB","EDDF","1"
"2021-04-11","1","","ENTO","EPGD","1"
"2021-04-11","1","E55P","LOWW","EDDF","1"
"2021-04-11","1","","LEMD","LIPZ","1"
"2021-04-11","1","","VHHH","YMML","1"
"2021-04-11","1","DH8D","ELLX","LFMN","1"
"2021-04-11","1","BK17","LOIR","EDMD","1"
"2021-04-11","1","","KFDK","CYOW","1"
"2021-04-11","1","","EBMB","LSGG","1"
"2021-04-11","1","C560","KOPF","MGGT","1"
"2021-04-11","1","B77W","KLAX","LFPG","1"
"2021-04-05","2","B77L","UUEE","EDDF","1"
"2021-04-05","2","A343","KEWR","LSZH","1"
"2021-04-05","2","A320","UKKK","LOWW","1"
"2021-04-05","2","E75L","EPGD","EHAM","2"
"2021-04-05","2","E170","EPWA","LFPG","1"
"2021-04-05","2","CRJ9","EDDM","LFPG","1"
"2021-04-05","2","B788","EGLL","VABB","1"
"2021-04-05","2","B738","SBGR","SABE","1"
"2021-04-05","2","C208","KFLL","MYBS","3"
"2021-04-05","2","PC12","LPFR","LFHH","1"
"2021-04-05","2","CRJX","LEMD","LFHH","1"
"2021-04-05","2","CRJ9","KPHX","CYYC","1"
"2021-04-05","2","CL30","CYUL","KOPF","1"
"2021-04-05","2","","LROP","LTFJ","1"
"2021-04-05","2","","EINN","LIMG","1"
"2021-04-05","2","A319","LDZA","EGLL","1"
"2021-04-05","2","E195","LOWW","EDDS","1"
"2021-04-05","2","C25B","LPPR","LEMD","1"
"2021-04-05","2","B772","CYVR","LFPG","1"
"2021-04-05","2","","LEMD","EPMO","1"
"2021-04-05","2","B772","MMUN","KMIA","1"
"2021-04-05","2","B763","LFPG","EDDK","1"
"2021-04-05","2","","KSEA","EHAM","1"
"2021-04-05","2","B788","OBBI","EGLL","1"
"2021-04-05","2","","YPAD","WSSS","1"
"2021-04-06","3","","WSAC","VHHH","2"
"2021-04-06","3","B772","KPHL","EGLL","1"
"2021-04-06","3","B744","VHHH","RKSI","2"
"2021-04-06","3","B762","EDDP","LIRP","1"
"2021-04-06","3","B752","CYHM","8KY6","1"
"2021-04-06","3","A319","EPWA","EDDF","1"
"2021-04-06","3","E35L","OMDW","UUWW","2"
"2021-04-06","3","","LTFM","EBLG","1"
"2021-04-06","3","A318","LSGG","LFPG","2"
"2021-04-06","3","A332","LFPG","LLBG","1"
"2021-04-06","3","B744","OMDW","OERK","1"
"2021-04-06","3","B77W","OMDB","OKBK","2"
"2021-04-06","3","MD11","KIND","EDDK","1"
"2021-04-06","3","B737","LEMD","EHAM","1"
"2021-04-06","3","CL65","LTBA","LSZH","1"
"2021-04-06","3","A320","WSSS","WMKK","1"
"2021-04-06","3","B763","KJFK","EDDP","1"
"2021-04-06","3","","EGLL","OTHH","2"
"2021-04-06","3","","CYVR","KSEA","1"
"2021-04-06","3","E75L","EHAM","EDDF","1"
"2021-04-06","3","BCS1","LSZH","ESSA","1"
"2021-04-06","3","B733","OKBK","OBBI","1"
"2021-04-06","3","B788","WBSB","YMML","1"
"2021-04-06","3","","KORD","LFPG","1"
"2021-04-07","4","A321","EDLP","EGSS","1"
"2021-04-07","4","","RJGG","RKSI","1"
"2021-04-07","4","B734","EDDP","EGNX","1"
"2021-04-07","4","GLEX","UUWW","EDDN","1"
"2021-04-07","4","","YPAD","WSSS","1"
"2021-04-07","4","B77W","OBBI","OMDB","2"
"2021-04-07","4","B738","LTFJ","LOWW","1"
"2021-04-07","4","","EGLL","KORD","3"
"2021-04-07","4","","EGLL","OBBI","2"
"2021-04-07","4","C68A","LEMD","LSGG","1"
"2021-04-07","4","E190","EBMB","EHAM","1"
"2021-04-07","4","B744","RCTP","6AK5","1"
"2021-04-07","4","E55P","LSZH","ESMS","1"
"2021-04-07","4","A333","LEMD","LTFM","1"
"2021-04-07","4","B461","EGKB","LIPE","1"
"2021-04-07","4","B738","MPTO","MMUN","4"
"2021-04-07","4","A333","UUWW","LTFM","3"
"2021-04-07","4","","LHBP","LYBE","1"
"2021-04-07","4","A320","MMUN","KMCO","2"
"2021-04-07","4","MD11","EGSS","EDDF","1"
"2021-04-07","4","","LFOK","LIMP","1"
"2021-04-07","4","CL64","CYVR","KSFO","1"
"2021-04-07","4","A333","KIAH","EDDF","1"
"2021-04-07","4","B744","VABB","LTBA","1"
"2021-04-07","4","A359","OTHH","LFPG","1"
"2021-04-07","4","B772","KJFK","LIMC","1"
"2021-04-08","5","B789","RJTT","VHHH","1"
"2021-04-08","5","B738","LEMD","LIMC","1"
"2021-04-08","5","A333","WMKK","VTBS","1"
"2021-04-08","5","","NZAA","YSSY","2"
"2021-04-08","5","","EGLL","LSZH","1"
"2021-04-08","5","","LIRF","LGAV","1"
"2021-04-08","5","","EGCC","LTFM","2"
"2021-04-08","5","B77W","YSSY","OMDB","1"
"2021-04-08","5","B77L","VHHH","EHAM","1"
"2021-04-08","5","","EGLL","KPHL","1"
"2021-04-08","5","AT75","EVRA","EFHK","1"
"2021-04-08","5","","LSZA","ELLX","1"
"2021-04-08","5","GL6T","KIAD","EIDW","1"
"2021-04-08","5","A333","LTFM","EGLL","1"
"2021-04-08","5","B752","LLBG","EDDP","1"
"2021-04-08","5","E170","ENGM","EPWA","1"
"2021-04-08","5","","LTFJ","EDDK","2"
"2021-04-08","5","B734","LOWL","EBBR","1"
"2021-04-08","5","B738","KIAD","MGGT","1"
"2021-04-08","5","B752","TXKF","KJFK","1"
"2021-04-09","6","","KLAX","RKSI","6"
"2021-04-09","6","A306","EDDP","LZIB","1"
"2021-04-09","6","A333","RPLL","VMMC","1"
"2021-04-09","6","E195","LOWW","LFHS","1"
"2021-04-09","6","B737","DAAG","LFPG","1"
"2021-04-09","6","A359","OTHH","LIMC","2"
"2021-04-09","6","","LIRF","LSGG","1"
"2021-04-09","6","","EDDK","EGUL","1"
"2021-04-09","6","","EBCI","LROP","1"
"2021-04-09","6","B744","PANC","RKSI","3"
"2021-04-09","6","B744","OMSJ","WSSS","2"
"2021-04-09","6","A320","LFPG","LGAV","1"
"2021-04-09","6","","UKLL","LTFM","1"
"2021-04-09","6","B738","UKBB","LTFM","1"
"2021-04-09","6","","LEPA","EDMO","1"
"2021-04-09","6","","LSZH","LEBL","2"
"2021-04-09","6","A319","LEBL","EDDF","1"
"2021-04-09","6","BN2P","KFXE","MYBS","3"
"2021-04-09","6","","SBKP","SKBO","1"
"2021-04-09","6","B738","LPFR","EHAM","1"
"2021-04-09","6","E75L","ESSA","UMMS","1"
"2021-04-09","6","B788","EGLL","RJGG","1"
"2021-04-09","6","","EBMB","EGNX","1"
"2021-04-09","6","","LSGG","EBBR","1"
"2021-04-09","6","","LTFM","UWKD","3"
"2021-04-09","6","","EDDF","LEAL","1"
"2021-04-09","6","C68A","LEPA","ESSB","1"
"2021-04-09","6","","LYBE","ELLX","1"
"2021-04-09","6","","LEBL","OTHH","1"
"2021-04-09","6","A332","LEMD","EDDF","1"
"2021-04-09","6","","EFHK","RJGG","1"
"2021-04-09","6","A359","EFHK","KJFK","1"
"2021-04-09","6","B738","RCTP","EHAM","1"
"2021-04-09","6","","LSZH","EBMB","1"
"2021-04-09","6","A321","LTFM","UKLL","1"
"2021-04-09","6","F5EX","KDAL","MMUN","1"
"2021-04-09","6","","LEBL","LTFM","1"
"2021-04-09","6","","MGGT","KOPF","1"
"2021-04-09","6","","LPPT","LFBO","1"
"2021-04-09","6","B788","EBMB","SBGR","1"
"2021-04-09","6","B734","LIMC","EDDP","2"
"2021-04-09","6","B744","UKBB","LTFM","1"
"2021-04-09","6","LJ60","UMMS","UKKK","1"
"2021-04-10","7","B744","LTBA","OKBK","1"
"2021-04-10","7","A333","KORD","EIDW","2"
"2021-04-10","7","","WSSS","RJAK","1"
"2021-04-10","7","","RJAA","VVTS","1"
"2021-04-10","7","MD11","KJFK","EDDF","1"
"2021-04-10","7","B77W","OMDB","EHAM","1"
"2021-04-10","7","","LSGG","LFPG","2"
"2021-04-10","7","B738","LTFM","EETN","1"
"2021-04-10","7","B744","EDDF","OMDB","1"
"2021-04-10","7","","EDMA","ESMP","1"
"2021-04-10","7","B38M","EGLL","EPWA","1"
"2021-04-10","7","E75L","LFBD","EHAM","1"
"2021-04-10","7","B788","OLBA","OTHH","2"
"2021-04-10","7","B738","LOWW","LTFJ","1"
"2021-04-10","7","A321","LTFM","UUEE","1"
"2021-04-10","7","G550","LIMC","EDDS","1"
"2021-04-10","7","B763","EIDW","EGSS","1"
"2021-04-10","7","CRJ7","CYUL","KDTW","1"
"2021-04-10","7","","FACT","OTHH","1"
"2021-04-10","7","","WMSA","VHHH","1"
"2021-04-10","7","","MMUN","OA16","1"
"2021-04-10","7","","OBBI","EGLL","2"
"2021-04-10","7","B788","VIDP","EDDF","1"
"2021-04-11","1","A359","RJAA","EFHK","2"
"2021-04-11","1","B734","EDDP","EGMC","2"
"2021-04-11","1","B77W","CYYZ","RCTP","1"
"2021-04-11","1","A320","VTBS","WSSS","1"
"2021-04-11","1","B77L","VHHH","EBLG","1"
"2021-04-11","1","B738","OMSJ","USSS","1"
"2021-04-11","1","E190","LOWW","EDDF","1"
"2021-04-11","1","A319","LEPA","EDLW","2"
"2021-04-11","1","","LYBE","LSZH","1"
"2021-04-11","1","B789","NZAA","KHHR","1"
"2021-04-11","1","A320","LFPG","EIDW","1"
"2021-04-11","1","","EDDF","KEWR","2"
"2021-04-11","1","","67KY","EDDP","1"
"2021-04-11","1","BCS3","EFHK","EVRA","1"
"2021-04-11","1","B763","KMIA","MGGT","1"
"2021-04-11","1","","YSSY","WMKK","1"
"2021-04-11","1","CL64","LTBA","UUWW","1"
"2021-04-11","1","B788","EGCC","OTHH","1"
"2021-04-11","1","B788","OTHH","VOMM","1"
"2021-04-05","2","A332","VHHH","UAAA","1"
"2021-04-05","2","B789","RJAA","EDDF","1"
"2021-04-05","2","B788","KEWR","LIMC","1"
"2021-04-05","2","B738","EGSS","EIDW","1"
"2021-04-05","2","CRJ9","EDDF","LFPG","1"
"2021-04-05","2","B748","VHHH","RKSI","1"
"2021-04-05","2","A320","LIPZ","LTBA","1"
"2021-04-05","2","A319","EGKK","LSGG","1"
"2021-04-05","2","A333","LFPG","KJFK","1"
"2021-04-05","2","B748","RJAA","VHHH","2"
"2021-04-05","2","A306","WMKP","VHHH","1"
"2021-04-05","2","","LFML","LMML","1"
"2021-04-05","2","","EDDV","LEPA","1"
"2021-04-05","2","","LHBP","EGGW","1"
"2021-04-05","2","","LEMG","ENGM","1"
"2021-04-05","2","","EIDW","OTHH","1"
"2021-04-05","2","A320","OMDB","VABB","1"
"2021-04-05","2","PC12","EHGG","ELLX","1"
"2021-04-05","2","","LEIB","EHAM","1"
"2021-04-05","2","B763","SKBO","KMIA","1"
"2021-04-05","2","A320","OLBA","OTHH","1"
"2021-04-05","2","B752","EDDP","EBMB","2"
"2021-04-06","3","","RJTT","RCSS","1"
"2021-04-06","3","B738","LEMG","GABS","1"
"2021-04-06","3","","KTEB","CYYZ","3"
"2021-04-06","3","E75S","EPWA","EDDF","1"
"2021-04-06","3","","EHAM","LEBL","1"
"2021-04-06","3","","LPFR","LSGG","1"
"2021-04-06","3","B77W","LSZH","VHHH","1"
"2021-04-06","3","","LTFM","ENGM","1"
"2021-04-06","3","CL64","LROP","OKBK","1"
"2021-04-06","3","G550","OBBI","VIDP","1"
"2021-04-06","3","","EGLL","KMIA","1"
"2021-04-06","3","A320","SKBO","KFLL","1"
"2021-04-06","3","B77W","WMKK","OMDB","2"
"2021-04-06","3","B748","EDDF","UUEE","1"
"2021-04-06","3","A319","EGLL","LIML","1"
"2021-04-06","3","","LEBL","EDDK","1"
"2021-04-06","3","B752","LFML","EDDP","1"
"2021-04-06","3","B77F","VHHH","OMDB","1"
"2021-04-06","3","B764","KSEA","EGLL","1"
"2021-04-06","3","A319","LEMG","EFHK","1"
"2021-04-07","4","B752","EBMB","EDDP","3"
"2021-04-07","4","B738","EDDK","LTFJ","1"
"2021-04-07","4","B77W","RCTP","VVTS","2"
"2021-04-07","4","B734","EGGW","EDDP","1"
"2021-04-07","4","B789","RJTT","VTBS","1"
"2021-04-07","4","","LFPG","LKPR","1"
"2021-04-07","4","B77W","RJAA","KORD","3"
"2021-04-07","4","B752","EBLG","LIMC","1"
"2021-04-07","4","","ESMS","ENGM","1"
"2021-04-07","4","B752","LOWW","LHBP","1"
"2021-04-07","4","C525","EDDM","LEPA","1"
"2021-04-07","4","E195","LOWW","EHAM","2"
"2021-04-07","4","C55B","LOWL","LIPX","1"
"2021-04-07","4","B788","OTHH","EGPH","1"
"2021-04-07","4","","LLBG","LFPG","1"
"2021-04-07","4","A321","UUEE","EDDB","1"
"2021-04-07","4","","EBMB","LFKB","1"
"2021-04-07","4","B763","EHAM","KMSP","1"
"2021-04-07","4","B77L","OTHH","EDDF","1"
"2021-04-07","4","A319","LIRQ","LFPG","1"
"2021-04-07","4","B788","WSAC","VOBL","1"
"2021-04-07","4","","EFHK","EGLL","1"
"2021-04-07","4","","EHAM","LMML","1"
"2021-04-07","4","","LPFR","EHAM","1"
"2021-04-07","4","B763","SEAS","KMIA","1"
"2021-04-07","4","A321","DAAG","LFPG","1"
"2021-04-07","4","","OTHH","YMML","1"
"2021-04-07","4","B748","UUDD","EDDP","2"
"2021-04-07","4","E170","LSGG","EPWA","1"
"2021-04-07","4","B748","PANC","VHHH","1"
"2021-04-07","4","B772","KJFK","LFPG","1"
"2021-04-07","4","A333","KDTW","EHAM","1"
"2021-04-07","4","","UAFL","UUEE","1"
"2021-04-08","5","A333","RCTP","VHHH","8"
"2021-04-08","5","B77W","WSSS","WMKK","1"
"2021-04-08","5","B789","SBGL","EHAM","1"
"2021-04-08","5","A359","WSSS","EGLL","1"
"2021-04-08","5","B77L","EDDP","VHHH","1"
"2021-04-08","5","","EETN","ESOE","1"
"2021-04-08","5","B772","KLAX","EGLL","1"
"2021-04-08","5","B788","VIDP","WSSS","1"
"2021-04-08","5","E55P","LSZG","LEBL","1"
"2021-04-08","5","B77W","OTHH","VOMM","1"
"2021-04-08","5","B77W","OKBK","OTHH","1"
"2021-04-08","5","B77W","LFPG","K9X1","1"
"2021-04-08","5","B77L","ELLX","ENGM","1"
"2021-04-08","5","","EINN","LBLS","1"
"2021-04-08","5","","TBPB","TVSB","1"
"2021-04-08","5","A321","UUEE","UMMS","1"
"2021-04-08","5","","GMMN","KJFK","1"
"2021-04-08","5","A333","YBBN","RCTP","1"
"2021-04-08","5","B744","EGNX","KLAX","1"
"2021-04-08","5","","VVTS","YMML","1"
