"airport_id","airport_name","airport_type","airport_lat","airport_lng","country_iso_2_code","country_iso_3_code","country_name","continent_name","country_lat","country_lng","cases_per_week_14","population","covid19_percentage","covid19_percentage_label","report_year"
"8PA0","Numidia Airport","small_airport","40.8661994934082","-76.39739990234375","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"IL72","Entwistle Airport","closed","41.115601","-89.0448","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"II28","Stettler Strip","small_airport","41.210601806640625","-85.0635986328125","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"34PN","Fox Field","small_airport","40.485556","-77.220556","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"RCNN","Tainan International Airport / Tainan Air Base","medium_airport","22.950399","120.206001","TW","TWN","Taiwan","Asia","23.69781","120.960515","","","","","2019"
"IN14","Greenridge RLA Restricted Landing Area","small_airport","38.2389984131","-86.0194015503","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"1TX4","Shoreline Ranch Airport","closed","30.4286","-97.970497","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"SN43","Strafuss Airport","small_airport","39.50419998168945","-95.47109985351562","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"TE12","Cleveland Airport","small_airport","29.300199508666992","-98.18360137939453","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"CCI9","Cortes Island (Hansen Airfield) Airport","small_airport","50.020301818847656","-124.98400115966797","CA","CAN","Canada","North America","56.130366","-106.346771","","","","","2019"
"OEAH","Al-Ahsa International Airport","medium_airport","25.285299","49.485199","SA","SAU","Saudi Arabia","Asia","23.885942","45.079162","","","","","2019"
"OI46","Sharondale Field","closed","41.115101","-81.715103","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"NX01","Cole Landing Zone Airport","small_airport","35.27790069580078","-94.22429656982422","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"CA35","San Rafael Airport","small_airport","38.01689910888672","-122.52100372314453","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"AZ64","Rio Vista Hills Airport","small_airport","33.952301025390625","-112.68699645996094","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KTTF","Custer Airport","small_airport","41.93989944458008","-83.43470001220703","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EDDG","Münster Osnabrück Airport","large_airport","52.134601593","7.68483018875","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"EDVU","Flugplatz Uelzen","small_airport","52.983891","10.465","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"0CL3","John Nichols Field Airport","small_airport","32.633457","-116.890565","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LGTG","Tanagra Air Base","medium_airport","38.339802","23.565001","GR","GRC","Greece","Europe","39.074208","21.824312","","","","","2019"
"41TX","Henington Airport","small_airport","33.37480163574219","-96.08219909667969","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"NZRI","Rangitata Island Airport","small_airport","-44.084999084472656","171.41600036621094","NZ","NZL","New Zealand","Oceania","-40.900557","174.885971","","","","","2019"
"EPPL","Plock Airport","small_airport","52.562198638916016","19.721399307250977","PL","POL","Poland","Europe","51.919438","19.145136","","","","","2019"
"YBOG","Boggabri Airport","small_airport","-30.716699600219727","150.0500030517578","AU","AUS","Australia","Oceania","-25.274398","133.775136","","","","","2019"
"LETO","Madrid–Torrejón Airport / Torrejón Air Base","medium_airport","40.487875","-3.456808","ES","ESP","Spain","Europe","40.463667","-3.74922","","","","","2019"
"OBBI","Bahrain International Airport","large_airport","26.267295","50.63764","BH","BHR","Bahrain","Asia","25.930414","50.637772","","","","","2019"
"CEM4","Innisfail Airport","small_airport","52.0786018371582","-114.0270004272461","CA","CAN","Canada","North America","56.130366","-106.346771","","","","","2019"
"KWRI","Mc Guire Air Force Base","medium_airport","40.0155983","-74.59169769","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KABI","Abilene Regional Airport","medium_airport","32.4113006592","-99.68190002440001","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"WA63","Pleasant Farm Airport","small_airport","45.562342","-122.256089","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"SC70","Anna's Airport","small_airport","34.724998474121094","-83.08499908447266","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KCLL","Easterwood Field","medium_airport","30.58860016","-96.36380005","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LGML","Milos Airport","small_airport","36.696899","24.4769","GR","GRC","Greece","Europe","39.074208","21.824312","","","","","2019"
"FAKR","Krugersdorp Airport","small_airport","-26.0808259199","27.7259149551","ZA","ZAF","South Africa","Africa","-30.559482","22.937506","","","","","2019"
"K4T2","Kenneth Copeland Airport","small_airport","32.977298736572266","-97.4884033203125","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LKMH","Mnichovo Hradiště Airport","small_airport","50.540199279785156","15.006600379943848","CZ","CZE","Czech Republic","Europe","49.817492","15.472962","","","","","2019"
"EDAY","Strausberg Airport","small_airport","52.5805549621582","13.916666984558105","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"PN14","Misty Hill Farm Airport","small_airport","40.789398193359375","-79.99749755859375","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"3NC4","Mc Donald Field","small_airport","35.05350113","-80.40899658","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"4AR7","Worth James Ranch Airport","small_airport","35.08340072631836","-94.11689758300781","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"OPKC","Jinnah International Airport","medium_airport","24.9065","67.160797","PK","PAK","Pakistan","Asia","30.375321","69.345116","","","","","2019"
"2OI4","Aero Lake Farm Airport","small_airport","41.0452995300293","-81.9365005493164","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EDHS","Stade Airport","small_airport","53.56111145019531","9.499167442321777","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"78VA","Hilldale Airport","small_airport","38.24639892578125","-78.47530364990234","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"38II","Hampton Field","small_airport","39.72861","-86.822484","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"YATR","Amphitheatre Airport","small_airport","-37.18330001831055","143.39999389648438","AU","AUS","Australia","Oceania","-25.274398","133.775136","","","","","2019"
"ESSA","Stockholm-Arlanda Airport","large_airport","59.651901245117","17.918600082397","SE","SWE","Sweden","Europe","60.128161","18.643501","","","","","2019"
"4IS6","Hattan Farms Airport","small_airport","40.930599212646484","-89.12059783935547","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"06WN","Western Airpark","small_airport","46.92499923706055","-122.5530014038086","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EDNH","Flugplatz Bad Wörishofen (Nord)","small_airport","48.016388","10.616111","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"AL10","Frerichs Airport","small_airport","34.65119934082031","-86.41690063476562","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LFKC","Calvi-Sainte-Catherine Airport","medium_airport","42.5244444","8.7930556","FR","FRA","France","Europe","46.227638","2.213749","","","","","2019"
"5IL2","Panther Field","small_airport","38.063899993896484","-89.38780212402344","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"FD61","Wright Farms Airport","small_airport","30.176599502563477","-82.9979019165039","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LEXJ","Santander Airport","medium_airport","43.427101135253906","-3.82000994682312","ES","ESP","Spain","Europe","40.463667","-3.74922","","","","","2019"
"PS11","Mc Cardle Farm Airport","small_airport","40.6453018188","-77.55529785159999","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LGTL","Kasteli Airport","small_airport","35.192001","25.327","GR","GRC","Greece","Europe","39.074208","21.824312","","","","","2019"
"2LL9","George Airport","small_airport","41.704200744628906","-88.69309997558594","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"06OR","Hayden Mountain Airport","small_airport","45.4650993347168","-123.08000183105469","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"43TS","Fraser Farm Airport","closed","32.5649","-95.465398","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KRVJ","Swinton Smith Field at Reidsville Municipal Airport","small_airport","32.058998107910156","-82.15170288085938","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"NZML","Molesworth Airport","small_airport","-42.08300018310547","173.2830047607422","NZ","NZL","New Zealand","Oceania","-40.900557","174.885971","","","","","2019"
"EDDN","Nuremberg Airport","large_airport","49.498699","11.078056","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"KEIK","Erie Municipal Airport","small_airport","40.010200500488","-105.047996521","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EGTH","Old Warden Airfield","small_airport","52.087883","-0.318727","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","","","","","2019"
"K6B9","Skaneateles Aero Drome","small_airport","42.914001","-76.440804","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"PN17","Marsteller Airport","closed","39.733398","-76.532997","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"MN71","Ziermann Airport","closed","44.875","-93.891899","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"27WI","Tegeler Airport","small_airport","44.807701110839844","-92.71379852294922","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"3IG3","Terry's Airport","small_airport","41.17020034790039","-85.42160034179688","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"WN53","Frontier Airpark","small_airport","48.11040115356445","-122.06199645996094","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"90PN","Baney's Airport","small_airport","40.01729965209961","-76.8197021484375","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"4WI2","Island View Airport","small_airport","45.60609817504883","-89.02149963378906","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KMO6","Washington Regional Airport","small_airport","38.587601","-90.993797","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"01TE","Smith Field","small_airport","32.73759841918945","-96.4280014038086","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EDHF","Itzehoe/Hungriger Wolf Airport","small_airport","53.99444580078125","9.578611373901367","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"44AK","West Papoose Lake Airpark","small_airport","61.53340148925781","-150.1020050048828","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"SBBP","Estadual Arthur Siqueira Airport","small_airport","-22.979162","-46.537508","BR","BRA","Brazil","South America","-14.235004","-51.92528","","","","","2019"
"UWGG","Nizhny Novgorod Strigino International Airport","medium_airport","56.230098724365","43.784000396729","RU","RUS","Russia","Asia","61.52401","105.318756","","","","","2019"
"NY50","Johnson Airport","small_airport","42.99169921875","-74.13610076904297","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EDMQ","Donauwörth-Genderkingen Airport","small_airport","48.703062","10.852323","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"20GA","Earl L. Small Jr. Field/Stockmar Airport","small_airport","33.756500244099996","-84.88469696039999","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"4IL4","Kuebler RLA Restricted Landing Area","small_airport","39.0564002991","-88.8161010742","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KSPA","Spartanburg Downtown Memorial Airport","small_airport","34.915699005127","-81.956497192383","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"OK58","Bluestem Airport","small_airport","36.397300720214844","-95.90499877929688","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"9MI6","Trollman's Field","closed","42.739201","-83.754997","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KRSV","Robinson Municipal Airport","small_airport","39.01599884033203","-87.6498031616211","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"SADF","San Fernando Airport","medium_airport","-34.4532","-58.5896","AR","ARG","Argentina","South America","-38.416097","-63.616672","","","","","2019"
"FD70","River Acres Airport","small_airport","27.325300216674805","-81.02870178222656","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"CYPQ","Peterborough Airport","medium_airport","44.22999954223633","-78.36329650878906","CA","CAN","Canada","North America","56.130366","-106.346771","","","","","2019"
"31MA","Norm's Field","small_airport","42.262001037597656","-72.40809631347656","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EDNI","Berching Airport","small_airport","49.13055419921875","11.443056106567383","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"5NC2","Lathan Strip","small_airport","34.87630081176758","-80.61920166015625","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KECU","Edwards County Airport","small_airport","29.9468994140625","-100.17400360107422","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"SN47","Converse Farm Airport","small_airport","38.766700744628906","-96.1072006225586","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"TE24","Horseshoe Lake Airport","small_airport","33.3931999206543","-97.2052993774414","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"ETNS","Schleswig Air Base","medium_airport","54.459301","9.51633","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"2AZ4","Millar Airport","small_airport","33.0536994934082","-112.14600372314453","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KGLE","Gainesville Municipal Airport","small_airport","33.651401519800004","-97.1969985962","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"SDEN","Costa Esmeralda Airport","small_airport","-27.1665","-48.6218","BR","BRA","Brazil","South America","-14.235004","-51.92528","","","","","2019"
"EDTX","Schwäbisch Hall-Weckrieden Airfield","small_airport","49.124443","9.781111","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"RKRP","Pa Ju (G 110) Airport","small_airport","37.762912","126.792805","KR","KOR","South Korea","Asia","35.907757","127.766922","","","","","2019"
"KAGR","MacDill Air Force Base Auxiliary Field","small_airport","27.65060043334961","-81.34940338134766","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KSTS","Charles M. Schulz Sonoma County Airport","medium_airport","38.50899887","-122.8130035","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"K4G8","Columbia Airport","small_airport","41.31880187988281","-81.96019744873047","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LFLO","Roanne-Renaison Airport","medium_airport","46.05830001831055","4.001389980316162","FR","FRA","France","Europe","46.227638","2.213749","","","","","2019"
"NJ46","Mar Bar L Farms Airport","small_airport","40.276995","-74.387874","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LIQS","Siena-Ampugnano Airport","medium_airport","43.256302","11.255","IT","ITA","Italy","Europe","41.87194","12.56738","","","","","2019"
"LKSU","Šumperk Airport","small_airport","49.960601806641","17.017799377441","CZ","CZE","Czech Republic","Europe","49.817492","15.472962","","","","","2019"
"CA04","Flying N Ranch Airport","small_airport","40.34629821777344","-122.33899688720703","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"TX61","Baker's Place Airport","closed","30.3302","-97.4589","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"00WA","Howell Airport","small_airport","47.17839813232422","-122.77200317382812","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"42OH","Dunn Field","small_airport","41.15589904785156","-81.00399780273438","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"9II8","Francis Airport","small_airport","39.08610153198242","-85.37110137939453","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"JY08","Var-Sky Airport","small_airport","39.650541","-75.285594","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"89LL","Norman Airport","small_airport","41.3583984375","-87.7249984741211","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"7NK4","Ridge Road West Airport","small_airport","43.222599029541016","-77.81060028076172","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"4XS1","Coyote Field","small_airport","32.1338996887207","-96.52059936523438","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"YRED","Redcliffe Airport","small_airport","-27.20669937133789","153.0679931640625","AU","AUS","Australia","Oceania","-25.274398","133.775136","","","","","2019"
"02ME","Nadeau's Airfield","small_airport","43.537467","-70.930685","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"4XS6","H Young Ranch Airport","small_airport","30.397118","-98.658489","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"OLBA","Beirut Rafic Hariri International Airport","large_airport","33.820899963378906","35.488399505615234","LB","LBN","Lebanon","Asia","33.854721","35.862285","","","","","2019"
"CO61","Golden Field (Yellow Hat) Airport","small_airport","37.842201232910156","-105.21399688720703","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"CA39","Belos Cavalos Airport","small_airport","38.434595","-122.563524","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"28IN","Marchino Field","closed","38.637798","-87.4347","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"0GA3","Ayresouth Airport","small_airport","33.77009963989258","-85.06079864501953","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"CHF2","Ottawa / Manotick (Hope Field)","small_airport","45.190601348899996","-75.70860290530001","CA","CAN","Canada","North America","56.130366","-106.346771","","","","","2019"
"28KS","Highland Farm Airport","small_airport","38.54249954223633","-95.15609741210938","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"OK42","Siegmanns Airport","small_airport","36.08340072631836","-97.71700286865234","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"59PN","Brookside Farms Airport","closed","40.315899","-76.685799","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"40ME","Tib Field","small_airport","44.107519","-70.956454","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"MMRX","General Lucio Blanco International Airport","medium_airport","26.0089","-98.2285","MX","MEX","Mexico","North America","23.634501","-102.552784","","","","","2019"
"EKRD","Randers Airport","small_airport","56.50659942626953","10.036399841308594","DK","DNK","Denmark","Europe","56.26392","9.501785","","","","","2019"
"EDXU","Sonderlandeplatz Hüttenbusch","small_airport","53.286667","8.947222","DE","DEU","Germany","Europe","51.165691","10.451526","","","","","2019"
"8WI1","Dillenburg's Airport","small_airport","44.75360107421875","-88.72820281982422","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KAZO","Kalamazoo Battle Creek International Airport","medium_airport","42.234901428222656","-85.5521011352539","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KXSA","Tappahannock-Essex County Airport","small_airport","37.8596","-76.894096","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"NZLD","Limestone Downs Airport","small_airport","-37.47999954223633","174.7449951171875","NZ","NZL","New Zealand","Oceania","-40.900557","174.885971","","","","","2019"
"LFFW","Montaigu St Georges Airfield","small_airport","46.933102","-1.32556","FR","FRA","France","Europe","46.227638","2.213749","","","","","2019"
"IS41","Vogen Restricted Landing Area","small_airport","41.460899353027344","-88.59200286865234","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"3PN0","Schulteis Airport","small_airport","39.96039962768555","-77.25910186767578","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"25MD","Whalen Field","small_airport","39.16749954223633","-75.84020233154297","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"OG02","Rieben Airport","small_airport","45.61029815673828","-123.08000183105469","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"PAHO","Homer Airport","medium_airport","59.645599365234375","-151.4770050048828","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"0MO8","Sloan's Airport","small_airport","39.14059829711914","-90.73680114746094","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"00MN","Battle Lake Municipal Airport","small_airport","46.29999923706055","-95.70030212402344","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"RCTP","Taiwan Taoyuan International Airport","large_airport","25.0777","121.233002","TW","TWN","Taiwan","Asia","23.69781","120.960515","","","","","2019"
"9CO6","D Bar D Airport","small_airport","39.28129959106445","-104.572998046875","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"TS25","Mynatt Field","closed","33.269798","-96.022499","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"0XS6","Lakeside Beach Airport","small_airport","30.500999450683594","-98.14700317382812","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"98CL","Noltas Airport","closed","39.578999","-122.200996","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"IN30","Hull Airport","small_airport","38.40230178833008","-87.59950256347656","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KMEV","Minden-Tahoe Airport","small_airport","39.00030136","-119.7509995","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"AL03","Strickland/Smalley Field","small_airport","35.853889","-87.723889","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"CYOS","Owen Sound / Billy Bishop Regional Airport","medium_airport","44.5903015137","-80.8375015259","CA","CAN","Canada","North America","56.130366","-106.346771","","","","","2019"
"FD81","Gleim Field","small_airport","29.702699661254883","-82.42569732666016","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"RKRS","Susaek (G 113) Airport","small_airport","37.600539","126.869516","KR","KOR","South Korea","Asia","35.907757","127.766922","","","","","2019"
"0TX9","Card Aerodrome","small_airport","33.250099182128906","-96.11689758300781","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KSTC","Saint Cloud Regional Airport","medium_airport","45.5466","-94.059898","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"95NY","Cummings Airfield","small_airport","42.7892","-78.476402","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KT59","Wheeler Municipal Airport","small_airport","35.45109939575195","-100.19999694824219","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KORL","Orlando Executive Airport","small_airport","28.5455","-81.332901","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"5PA3","Metzler Airport","closed","40.166801","-76.399696","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"03IL","Wix Airport","small_airport","41.40230178833008","-87.81670379638672","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"CO90","Usaf Academy Bullseye Aux Airstrip","small_airport","38.75830078125","-104.30699920654297","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LFFK","Fontenay Le Comte Airfield","small_airport","46.441399","-0.792778","FR","FRA","France","Europe","46.227638","2.213749","","","","","2019"
"2VG2","Upperville Airport","small_airport","38.9718017578125","-77.86969757080078","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KMFI","Marshfield Municipal Airport","small_airport","44.6369018555","-90.18930053710001","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"YBID","Binda","small_airport","-34.303333333299996","149.36","AU","AUS","Australia","Oceania","-25.274398","133.775136","","","","","2019"
"4PN0","Flying M Ranch Airport","small_airport","41.216400146484375","-80.09369659423828","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"XS95","Marty Ranch Airport","closed","29.676901","-96.970497","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"FL91","Counter Terrorism Advanced Training Center Airport","small_airport","26.309799","-81.227303","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EPSY","Olsztyn-Mazury Airport","medium_airport","53.481899","20.9377","PL","POL","Poland","Europe","51.919438","19.145136","","","","","2019"
"KSJC","Norman Y. Mineta San Jose International Airport","large_airport","37.362598","-121.929001","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"CO98","Bowen Farms Nr 1 Airport","small_airport","39.54999923706055","-105.03399658203125","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"EGLL","London Heathrow Airport","large_airport","51.4706","-0.461941","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","","","","","2019"
"SIVJ","Cirrus Sociedade Aerodesportiva Airport","small_airport","-19.451074","-43.899779","BR","BRA","Brazil","South America","-14.235004","-51.92528","","","","","2019"
"77LL","Briggs Brothers Airfield","small_airport","42.42359924316406","-90.50430297851562","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"68AL","Heart of Dixie Aero Estates Airport","small_airport","31.80866","-86.524716","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"25NC","Smith Air Strip","small_airport","35.632717","-79.711768","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LFAD","Compiègne Margny Airfield","small_airport","49.434399","2.80611","FR","FRA","France","Europe","46.227638","2.213749","","","","","2019"
"ENOL","Ørland Airport","medium_airport","63.69889831542969","9.604000091552734","NO","NOR","Norway","Europe","60.472024","8.468946","","","","","2019"
"79IS","Hartwell Ranch RLA Restricted Landing Area","small_airport","39.4448013306","-90.5621032715","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"0LL2","Murk's Strip","small_airport","40.738899231","-90.38069915770001","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"WA07","Barker Airport","small_airport","48.37480163574219","-122.33899688720703","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"86CO","Lazy W Airport","small_airport","40.3135986328125","-105.1449966430664","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KRWV","Caldwell Municipal Airport","small_airport","30.515499","-96.704102","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KO47","Prague Municipal Airport","small_airport","35.4822998046875","-96.71869659423828","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"1FA3","Pine Island Airport","small_airport","26.656200408935547","-82.12120056152344","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LICZ","Sigonella Navy Air Base","medium_airport","37.401699","14.9224","IT","ITA","Italy","Europe","41.87194","12.56738","","","","","2019"
"30TX","Burg Lake Aero Airport","small_airport","30.2323611","-98.6549722","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"67NC","Hightower Areo Plantation Airport","closed","34.970001","-80.0289","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"K1C2","Howell New Lenox Airport","small_airport","41.479801177978516","-87.92130279541016","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KF35","Possum Kingdom Airport","small_airport","32.92319869995117","-98.4364013671875","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"UTTP","Tashkent East Airport","medium_airport","41.31269836425781","69.39140319824219","UZ","UZB","Uzbekistan","Asia","41.377491","64.585262","","","","","2019"
"CO14","Reasoner Airport","closed","39.916698","-104.805","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"7CL0","Du Bois Ranch Airport","small_airport","36.7036018371582","-120.13500213623047","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"TX66","Rebel Field","small_airport","29.398799896240234","-95.07849884033203","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KRHI","Rhinelander Oneida County Airport","medium_airport","45.63119888305664","-89.46749877929688","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KIDG","Ida Grove Municipal Airport","small_airport","42.33259963989258","-95.44490051269531","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"KI69","Clermont County Airport","small_airport","39.07839966","-84.21019745","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
"LOLC","Scharnstein Airport","small_airport","47.89860153198242","13.939399719238281","AT","AUT","Austria","Europe","47.516231","14.550072","","","","","2019"
"EGTU","Dunkeswell Airport","small_airport","50.86","-3.2347222","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","","","","","2019"
"EISP","Spanish Point Airfield","small_airport","52.845839","-9.414876","IE","IRL","Ireland","Europe","53.41291","-8.24389","","","","","2019"
"II34","Booe Airport","closed","39.273102","-87.122233","US","USA","United States","North America","37.09024","-95.712891","","","","","2019"
