"airport_id","airport_name","airport_type","airport_lat","airport_lng","country_iso_2_code","country_iso_3_code","country_name","continent_name","country_lat","country_lng","cases_per_week_14","population","covid19_percentage","covid19_percentage_label","report_year"
"4CA2","Funny Farm Airport","small_airport","37.9468994140625","-121.64700317382812","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KBOS","Logan International Airport","large_airport","42.3643","-71.005203","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"EDLF","Grefrath-Niershorst Airport","small_airport","51.33388900756836","6.3594441413879395","DE","DEU","Germany","Europe","51.165691","10.451526","96092.0","83783945.0","0.11950141521743815","0.12%","2020"
"KDWA","Yolo County Davis Woodland Winters Airport","small_airport","38.57910156","-121.8570023","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"89VA","Hidden River Airport","small_airport","38.522300720214844","-78.52420043945312","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"LFEH","Aubigny-sur-Nère Airport","small_airport","47.480556","2.394167","FR","FRA","France","Europe","46.227638","2.213749","64452.0","67564251.0","0.09539364241601672","0.10%","2020"
"68NC","Winstead '76' Airport","small_airport","36.399600982666016","-79.12809753417969","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"XA99","Flat Bush Airport","small_airport","33.1343994140625","-97.60700225830078","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"8WI1","Dillenburg's Airport","small_airport","44.75360107421875","-88.72820281982422","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"LSZH","Zürich Airport","large_airport","47.458056","8.548056","CH","CHE","Switzerland","Europe","46.818188","8.227512","21100.0","8654618.0","0.2438004773867547","0.24%","2020"
"RKSG","A 511 Airport","medium_airport","36.96220016479492","127.03099822998047","KR","KOR","South Korea","Asia","35.907757","127.766922","9976.0","51269183.0","0.01996716038950728","0.02%","2020"
"RCTP","Taiwan Taoyuan International Airport","large_airport","25.0777","121.233002","TW","TWN","Taiwan","Asia","23.69781","120.960515","363.0","23816775.0","0.0015241358244346684","0.00%","2020"
"54MI","Pingston Aeroworks Airport","small_airport","42.810298919677734","-84.08309936523438","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"EGCL","Fenland Airfield","small_airport","52.739200592","-0.0297219995409","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","61422.0","67886004.0","0.09047814922203994","0.09%","2020"
"LFPG","Charles de Gaulle International Airport","large_airport","49.012798","2.55","FR","FRA","France","Europe","46.227638","2.213749","64452.0","67564251.0","0.09539364241601672","0.10%","2020"
"8TS2","Henrietta Airport","small_airport","33.78340148925781","-98.21700286865234","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"EDCK","Köthen Airport","small_airport","51.7211112976","11.952777862500001","DE","DEU","Germany","Europe","51.165691","10.451526","96092.0","83783945.0","0.11950141521743815","0.12%","2020"
"95TS","Rob Airport","small_airport","33.23080062866211","-98.48970031738281","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"0AK1","Anderson Lake Airport","small_airport","61.61690139770508","-149.32200622558594","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"EDXF","Flensburg-Schäferhaus Airport","small_airport","54.77333450317383","9.378889083862305","DE","DEU","Germany","Europe","51.165691","10.451526","96092.0","83783945.0","0.11950141521743815","0.12%","2020"
"1GE7","Hay Field","small_airport","33.5172004699707","-83.439697265625","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KBGE","Decatur County Industrial Air Park","small_airport","30.9715004","-84.63739777","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"FD72","Kings Port Airport","small_airport","27.18280029296875","-81.3906021118164","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"VG29","Branham Mill Airpark","small_airport","37.97079849243164","-76.70970153808594","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"WN76","Bergseth Field","small_airport","47.24359893798828","-121.92500305175781","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"2OA7","Utter Field","small_airport","38.85139847","-84.10559845","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KSSF","Stinson Municipal Airport","medium_airport","29.336999893188","-98.471099853516","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"EDAT","Nardt Airfield","small_airport","51.451111","14.199444","DE","DEU","Germany","Europe","51.165691","10.451526","96092.0","83783945.0","0.11950141521743815","0.12%","2020"
"IA68","Freedom Field","small_airport","42.266700744628906","-90.60070037841797","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"14VA","Krens Farm Airport","small_airport","39.229000091552734","-77.74669647216797","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"FA54","Coral Creek Airport","small_airport","26.85449981689453","-82.2511978149414","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"2PN4","Quemahening Flightpark Ultralightport","small_airport","40.0817985534668","-78.94550323486328","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"YGNF","Grenfell Airport","small_airport","-34","148.132995605","AU","AUS","Australia","Oceania","-25.274398","133.775136","5687.0","25499881.0","0.022302064860616408","0.02%","2020"
"KF72","Franklin Field","small_airport","38.304901123047","-121.43000030518","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"OA10","Bernie's Airport","small_airport","39.00859832763672","-83.9092025756836","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"WN40","Coupeville Airpark","small_airport","48.190399169921875","-122.64299774169922","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"WS17","Pioneer Airport","small_airport","43.985045","-88.576083","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"VG31","Sager Field","small_airport","38.713401794433594","-78.86389923095703","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"K55M","Star City Municipal Airport","small_airport","33.92610168457031","-91.87740325927734","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KEDG","Weide Ahp (Aberdeen Proving Ground) Heliport","small_airport","39.39160156","-76.29109955","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"AZ13","Schu Ranch Airport","small_airport","33.017246","-112.279415","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"22GA","Riverside Airport","small_airport","34.429298","-85.054398","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"K61C","Fort Atkinson Municipal Airport","small_airport","42.963199615478516","-88.81759643554688","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KBED","Laurence G Hanscom Field","medium_airport","42.47000122","-71.28900146","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"SDAI","Americana Airport","small_airport","-22.755800247192383","-47.26940155029297","BR","BRA","Brazil","South America","-14.235004","-51.92528","9056.0","212559409.0","0.00523618316985441","0.01%","2020"
"XA48","Dreamland Airport","small_airport","33.641703","-97.315708","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KOKK","Kokomo Municipal Airport","small_airport","40.528198242188","-86.05899810791","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"II76","Clay Hill Farms Airport","small_airport","38.85070037841797","-86.13680267333984","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"NY59","Valenty Mierek Airport","small_airport","43.387298583984375","-75.48629760742188","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"0CA5","Hoffman Private Airport","small_airport","33.14310073852539","-116.74500274658203","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"9MI6","Trollman's Field","closed","42.739201","-83.754997","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"EIWF","Waterford Airport","medium_airport","52.187198638916016","-7.0869598388671875","IE","IRL","Ireland","Europe","53.41291","-8.24389","4994.0","4937796.0","0.10113824062395449","0.10%","2020"
"K4A7","Atlanta Speedway Airport","small_airport","33.389099","-84.332397","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"3FL1","Two J's Flying Ranch Airport","small_airport","28.452499389648438","-82.20780181884766","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KROG","Rogers Municipal Airport-Carter Field","small_airport","36.37229919","-94.10690308","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"EGWN","RAF Halton","small_airport","51.7906990051","-0.7379720211030001","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","61422.0","67886004.0","0.09047814922203994","0.09%","2020"
"KO42","Woodlake Airport","small_airport","36.398799896240234","-119.10700225830078","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KAJO","Corona Municipal Airport","small_airport","33.897701263427734","-117.60199737548828","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"21AR","Skarda/Tollville Airport","small_airport","34.71760177612305","-91.53900146484375","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"8PA0","Numidia Airport","small_airport","40.8661994934082","-76.39739990234375","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"02XS","Seidel Ranch Airport","closed","30.147699","-97.662804","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"AK86","Kramer Airport","small_airport","61.573539","-149.91135","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"EYKG","Kaunas Gamykla Airfield","closed","54.880001","23.9072","LT","LTU","Lithuania","Europe","55.169438","23.881275","716.0","2722291.0","0.02630137630400277","0.03%","2020"
"KSGF","Springfield Branson National Airport","large_airport","37.24570084","-93.38860321","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"EDMD","Dachau-Gröbenried Airport","small_airport","48.228333","11.423056","DE","DEU","Germany","Europe","51.165691","10.451526","96092.0","83783945.0","0.11950141521743815","0.12%","2020"
"LFCS","Bordeaux Léognan Saucats Airport","small_airport","44.700298","-0.595556","FR","FRA","France","Europe","46.227638","2.213749","64452.0","67564251.0","0.09539364241601672","0.10%","2020"
"KHHG","Huntington Municipal Airport","small_airport","40.852901458740234","-85.45709991455078","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"K3G4","Ashland County Airport","small_airport","40.90299987792969","-82.25559997558594","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"RKRA","Ganapri (G 222) Airport","small_airport","37.830057","126.99013","KR","KOR","South Korea","Asia","35.907757","127.766922","9976.0","51269183.0","0.01996716038950728","0.02%","2020"
"GA74","Takle Field","small_airport","33.04180145263672","-84.41239929199219","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"EGYO","North Coates","small_airport","53.498","0.0625","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","61422.0","67886004.0","0.09047814922203994","0.09%","2020"
"7IS3","Hooterville Airport","small_airport","40.14339828491211","-89.091796875","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KSLG","Smith Field","small_airport","36.19189835","-94.48999786","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KSLE","Salem Municipal Airport/McNary Field","medium_airport","44.90950012","-123.0029984","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"YBLT","Ballarat Airport","small_airport","-37.51169967651367","143.79100036621094","AU","AUS","Australia","Oceania","-25.274398","133.775136","5687.0","25499881.0","0.022302064860616408","0.02%","2020"
"LSME","Emmen Air Base","medium_airport","47.092444","8.305184","CH","CHE","Switzerland","Europe","46.818188","8.227512","21100.0","8654618.0","0.2438004773867547","0.24%","2020"
"1MD1","Big Oak Farm Airport","small_airport","38.569000244140625","-76.28630065917969","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"9VA4","Franwood Farms Inc. Airport","small_airport","38.69089889526367","-78.62950134277344","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"6TX6","JTJ Ranch Airport","small_airport","32.0826","-96.356697","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"CL24","Kindsvater Ranch Airport","small_airport","36.84989929199219","-119.51000213623047","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KPEX","Paynesville Municipal Airport","small_airport","45.37229919433594","-94.74659729003906","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"MA53","Ware Airport","small_airport","42.282001495361","-72.214797973633","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"71MI","Belleville (Johnston) Airport","small_airport","42.0843851004","-83.51701498030002","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"K18A","Franklin County Airport","small_airport","34.34009933","-83.13349915","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"SSNH","Novo Hamburgo Airport","small_airport","-29.69610023498535","-51.08169937133789","BR","BRA","Brazil","South America","-14.235004","-51.92528","9056.0","212559409.0","0.00523618316985441","0.01%","2020"
"MN15","Empire Farm Strip","small_airport","44.79499816894531","-93.85389709472656","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"CA60","Deer Creek Ranch Airport","small_airport","39.94990158081055","-121.99700164794922","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"9IL6","Weishaupt Airport","small_airport","40.513099670410156","-89.36730194091797","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"28NY","Spaudling Aerodrome","small_airport","42.308333","-79.225","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"4OH3","Bieber Field","small_airport","40.98310089111328","-80.70110321044922","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"7MN4","Mille Lacs Lake Resort Airport","small_airport","46.319400787353516","-93.83080291748047","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"IA54","Anderson Airport","small_airport","42.502201080322266","-90.84320068359375","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"8MO7","Bean Lake Airport","small_airport","39.49169921875","-95.00659942626953","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"PA69","Vogelsong Airport","closed","40.1287","-76.969398","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"5TA5","Creasy Airport","small_airport","29.33609962463379","-95.11519622802734","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KGRI","Central Nebraska Regional Airport","medium_airport","40.967498779296875","-98.30960083007812","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"02FA","Osborn Airfield","small_airport","28.52669906616211","-81.87480163574219","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"9TN1","Versailles Aerodrome","small_airport","35.72999954223633","-86.53780364990234","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"GOOY","Léopold Sédar Senghor International Airport","small_airport","14.7397","-17.4902","SN","SEN","Senegal","Africa","14.497401","-14.452362","222.0","16743930.0","0.0013258536078447534","0.00%","2020"
"2NC1","Hawk's Knoll Airport","small_airport","34.997398376464844","-80.8009033203125","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"LFMA","Aix - Les Milles Airport","small_airport","43.5056","5.36778","FR","FRA","France","Europe","46.227638","2.213749","64452.0","67564251.0","0.09539364241601672","0.10%","2020"
"8II5","Holt Field","small_airport","40.89950180053711","-85","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"GA73","Shade Tree Airport","small_airport","33.161800384521484","-84.45330047607422","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"IN86","Wilson Airport","small_airport","41.28030014038086","-86.63200378417969","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KVPZ","Porter County Municipal Airport","medium_airport","41.45399857","-87.00710297","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"2TA4","Mario's Flying Pizza Airport","small_airport","29.747699737548828","-96.2927017211914","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"6GA8","Flying W Farms Airport","small_airport","33.5078010559082","-85.18560028076172","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"LFHX","Lapalisse - Périgny Airport","small_airport","46.2538986206","3.58860993385","FR","FRA","France","Europe","46.227638","2.213749","64452.0","67564251.0","0.09539364241601672","0.10%","2020"
"VG57","Maples Field","small_airport","38.605701","-77.584702","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"SDSC","Mário Pereira Lopes–São Carlos Airport","small_airport","-21.875401","-47.903703","BR","BRA","Brazil","South America","-14.235004","-51.92528","9056.0","212559409.0","0.00523618316985441","0.01%","2020"
"0MN8","Keller Airport","closed","45.135799","-92.859398","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KHAO","Butler Co Regional Airport - Hogan Field","small_airport","39.363800048799995","-84.5220031738","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KONP","Newport Municipal Airport","medium_airport","44.580399","-124.057999","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"IS59","Rotstein Airport","small_airport","42.1338996887207","-88.92420196533203","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"EERE","Rakvere Airfield","small_airport","59.364799","26.359136","EE","EST","Estonia","Europe","58.595272","25.013607","961.0","1326539.0","0.08269640018122347","0.08%","2020"
"WMKK","Kuala Lumpur International Airport","large_airport","2.745579957962","101.70999908447","MY","MYS","Malaysia","Asia","4.210484","101.975766","3662.0","32365998.0","0.011314342910112025","0.01%","2020"
"FD37","Gentry Airport","small_airport","28.13719940185547","-81.26339721679688","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"NC42","Piney Ridge Airport","small_airport","36.07210159301758","-80.69979858398438","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KHQZ","Mesquite Metro Airport","small_airport","32.74700164794922","-96.53040313720703","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"MO64","Kimberling Airport","small_airport","36.609798431396484","-93.4446029663086","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"29AZ","Paloma Ranch Airport","small_airport","32.905602","-112.900002","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"LIDE","Reggio Emilia Airport","small_airport","44.698299","10.6628","IT","ITA","Italy","Europe","41.87194","12.56738","128948.0","60461828.0","0.21327175222026037","0.21%","2020"
"AL33","Sturdy Oak Farm Airport","small_airport","31.02519989013672","-87.58580017089844","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"CFN7","Sundre Airport","small_airport","51.774200439453125","-114.677001953125","CA","CAN","Canada","North America","56.130366","-106.346771","9560.0","37742157.0","0.04174642164728423","0.04%","2020"
"TA55","Del Valle Airport","closed","30.16426","-97.596672","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"CYGB","Texada Gillies Bay Airport","medium_airport","49.69419860839844","-124.51799774169922","CA","CAN","Canada","North America","56.130366","-106.346771","9560.0","37742157.0","0.04174642164728423","0.04%","2020"
"7XS1","Flying E Ranch Airport","closed","32.993301","-97.676903","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"LEPP","Pamplona Airport","medium_airport","42.77000045776367","-1.6463299989700317","ES","ESP","Spain","Europe","40.463667","-3.74922","95923.0","46754783.0","0.2815669147689125","0.28%","2020"
"EGKC","Bognor Regis","small_airport","50.801667","-0.658847","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","61422.0","67886004.0","0.09047814922203994","0.09%","2020"
"05TE","Hilde-Griff Field","small_airport","30.72209930419922","-97.79139709472656","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"II73","Good Earth Farm Strip","small_airport","40.226200103759766","-84.83499908447266","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"XS40","Jay Kay Ranch Airport","small_airport","28.80030059814453","-99.00029754638672","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"YPAG","Port Augusta Airport","medium_airport","-32.506900787353516","137.7169952392578","AU","AUS","Australia","Oceania","-25.274398","133.775136","5687.0","25499881.0","0.022302064860616408","0.02%","2020"
"FA26","Dogwood Farm Airport","small_airport","30.537200927734375","-84.45189666748047","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"WV06","Lost Mountain Airport","small_airport","39.285099029541016","-78.73829650878906","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"73MU","Sky-Go Farms Airport","small_airport","38.884566","-91.970003","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"IN36","Plugger Airport","small_airport","38.03559875488281","-87.7240982055664","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"01FL","Cedar Knoll Flying Ranch Airport","small_airport","28.78190040588379","-81.1592025756836","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"3MO5","Nimsick Airport","small_airport","37.12810134887695","-94.21610260009766","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"EKGL","Gørløse Glider Field","small_airport","55.8855556","12.2280556","DK","DNK","Denmark","Europe","56.26392","9.501785","4561.0","5792203.0","0.07874378712210191","0.08%","2020"
"40AK","Sterling Air Park","small_airport","60.557236","-150.836964","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"4KS1","Amar Farms Airport","small_airport","38.685298919677734","-95.03299713134766","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KW05","Gettysburg Regional Airport","small_airport","39.84090042","-77.27420044","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"EDDF","Frankfurt am Main Airport","large_airport","50.033333","8.570556","DE","DEU","Germany","Europe","51.165691","10.451526","96092.0","83783945.0","0.11950141521743815","0.12%","2020"
"MN57","Bush Field","small_airport","46.036072","-92.988253","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"LIMR","Novi Ligure Airport","medium_airport","44.779999","8.78639","IT","ITA","Italy","Europe","41.87194","12.56738","128948.0","60461828.0","0.21327175222026037","0.21%","2020"
"6NC2","Wilhelm Airport","small_airport","35.511199951171875","-80.55809783935547","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"EFOU","Oulu Airport","medium_airport","64.930099","25.354601","FI","FIN","Finland","Europe","61.92411","25.748151","1927.0","5540718.0","0.03477888605772754","0.03%","2020"
"38SC","La Dolce Terra Airport","small_airport","35.177778","-81.747778","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"5FL8","Chipola Airpark","small_airport","30.888200759887695","-85.1677017211914","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"43OA","Anderson Airfield","small_airport","39.581422","-84.092783","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KC20","Andrews University Airpark","small_airport","41.951698303222656","-86.3676986694336","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"CT42","Wings Ago Airstrip","small_airport","41.850101470947266","-73.26619720458984","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"KBVI","Beaver County Airport","medium_airport","40.7724990845","-80.39140319820001","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"CES5","Centralia (Essery Field) Airport","small_airport","43.2921","-81.465502","CA","CAN","Canada","North America","56.130366","-106.346771","9560.0","37742157.0","0.04174642164728423","0.04%","2020"
"92NY","Bloecher Farm Airport","small_airport","42.75199890136719","-78.4614028930664","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
"TN96","Fall Creek Field","small_airport","36.04119873046875","-86.3582992553711","US","USA","United States","North America","37.09024","-95.712891","351354.0","331002647.0","0.10614839584651418","0.11%","2020"
