"flight_date","flight_dayofweek","airplane_code","airport_source_code","airport_target_code","flights_count"
"2020-04-01","4","","FL16","SC75","1"
"2020-04-01","4","","OH93","IN14","1"
"2020-04-01","4","","KWHP","KSJC","1"
"2020-04-01","4","","KLNR","KLNR","1"
"2020-04-01","4","","75XS","KHDO","1"
"2020-04-01","4","","KC09","KARR","1"
"2020-04-01","4","","KCVG","KMCI","1"
"2020-04-01","4","","KLWC","KLWC","4"
"2020-04-01","4","","KPHF","KPHF","1"
"2020-04-01","4","","KEVB","KDAB","4"
"2020-04-01","4","","KAFW","KABE","1"
"2020-04-01","4","","XS55","XS74","1"
"2020-04-01","4","","63CA","KBWC","1"
"2020-04-01","4","","MI50","KPTK","1"
"2020-04-01","4","","CYKZ","CYKZ","2"
"2020-04-01","4","","KBOS","NY82","1"
"2020-04-01","4","","KGKY","OK90","1"
"2020-04-01","4","","KFOK","KHWV","1"
"2020-04-01","4","","KHPN","KFRG","1"
"2020-04-01","4","","3OH7","77OH","1"
"2020-04-01","4","","XS12","40XS","1"
"2020-04-01","4","","KTUS","KCHD","1"
"2020-04-01","4","","KBLM","KMJX","2"
"2020-04-01","4","","KAPA","KBJC","1"
"2020-04-01","4","","K5C1","10TE","1"
"2020-04-01","4","","LIMC","LFNR","1"
"2020-04-01","4","","KFTW","TA06","1"
"2020-04-01","4","CRJ2","KBWI","KRDU","1"
"2020-04-01","4","E75S","KLAS","KLAX","1"
"2020-04-01","4","B744","LEBL","EDFH","1"
"2020-04-01","4","B407","KGKY","KRBD","1"
"2020-04-01","4","B752","KSDF","KSNA","1"
"2020-04-01","4","","KRVS","KCUH","1"
"2020-04-01","4","","KLAL","KLAL","1"
"2020-04-01","4","","CLC2","CYOO","1"
"2020-04-01","4","E75L","KSTL","KMSP","1"
"2020-04-01","4","E170","KORD","KGRR","1"
"2020-04-01","4","","KFEP","KEFT","1"
"2020-04-01","4","B737","KMDW","XS89","1"
"2020-04-01","4","","TX40","KADS","1"
"2020-04-02","5","","KLGA","KATL","3"
"2020-04-02","5","AS50","YKAT","YKAT","3"
"2020-04-02","5","EC30","1WA6","KRNT","1"
"2020-04-02","5","B744","PANC","KORD","4"
"2020-04-02","5","BE9L","KMFE","KT05","1"
"2020-04-02","5","","KJVY","KLOU","2"
"2020-04-02","5","A320","KIND","KPGD","1"
"2020-04-02","5","E75L","KLGA","KDCA","3"
"2020-04-02","5","A320","KPHL","KBNA","1"
"2020-04-02","5","A321","KDFW","FD83","2"
"2020-04-02","5","A306","EDDP","LGAV","1"
"2020-04-02","5","A306","KAUS","KSDF","1"
"2020-04-02","5","B734","EDDP","LIMC","1"
"2020-04-02","5","","RCMQ","VMMC","1"
"2020-04-02","5","LJ60","EDDN","EDDN","2"
"2020-04-02","5","A332","LTBA","VOBL","1"
"2020-04-02","5","AT76","ESTA","ENTS","1"
"2020-04-02","5","AS50","47AZ","KPHX","1"
"2020-04-02","5","C750","KI68","KCLT","1"
"2020-04-02","5","A320","KDCA","KDCA","1"
"2020-04-02","5","","8FA4","7FL6","2"
"2020-04-02","5","","KSPG","FA40","2"
"2020-04-02","5","B737","KLAS","KATL","1"
"2020-04-02","5","","LSML","LSML","1"
"2020-04-02","5","A320","KIAD","KRSW","1"
"2020-04-02","5","","KAGC","16PA","1"
"2020-04-02","5","","KAPF","3MD8","1"
"2020-04-02","5","","KLNK","KLNK","3"
"2020-04-02","5","","KDMW","3VA3","1"
"2020-04-02","5","CRJ7","KMKE","KORD","2"
"2020-04-02","5","C25M","EDDM","EDFM","1"
"2020-04-02","5","A319","KORD","KLAX","1"
"2020-04-02","5","","SBMT","SBMT","1"
"2020-04-02","5","A320","KBOS","32LS","1"
"2020-04-02","5","LJ35","KMCC","KHIO","1"
"2020-04-02","5","","KIAH","K2R2","1"
"2020-04-02","5","","KDVT","41AZ","1"
"2020-04-02","5","","KWDR","67GA","1"
"2020-04-02","5","A320","KATL","KPHX","1"
"2020-04-02","5","","KSRQ","KHPN","1"
"2020-04-02","5","CL65","SKBO","KJFK","1"
"2020-04-02","5","R44","KENW","IL05","1"
"2020-04-02","5","","CPN8","CPN8","1"
"2020-04-02","5","E75L","KDEN","KSTL","1"
"2020-04-02","5","B738","EIDW","EGPF","1"
"2020-04-02","5","A320","KSEA","KYIP","1"
"2020-04-02","5","","KDAB","0FD0","3"
"2020-04-02","5","E145","KORD","NC63","2"
"2020-04-02","5","","KJZP","0GA0","1"
"2020-04-02","5","","EGLL","LSZH","1"
"2020-04-02","5","","KMPI","KO22","1"
"2020-04-02","5","E75L","KBOI","KSEA","1"
"2020-04-02","5","B407","KSGR","KAXH","1"
"2020-04-02","5","","KCVG","34CO","1"
"2020-04-02","5","B752","LSGG","LSZM","1"
"2020-04-02","5","","KPHL","KLGB","1"
"2020-04-02","5","C501","KAPA","KHOU","1"
"2020-04-02","5","B712","KBNA","KMSP","1"
"2020-04-02","5","","KRMG","KANB","1"
"2020-04-02","5","","KMRC","K7A5","1"
"2020-04-02","5","","CNR6","CRL2","1"
"2020-04-02","5","BE40","LZIB","LKPR","1"
"2020-04-02","5","MU2","KF70","KMYF","1"
"2020-04-02","5","","KJVL","KUES","1"
"2020-04-02","5","","CL36","CL36","1"
"2020-04-02","5","B763","RJBB","RJTT","1"
"2020-04-02","5","B407","KPHX","KP52","1"
"2020-04-02","5","","KATL","KMDW","1"
"2020-04-02","5","","KRAL","KSNA","1"
"2020-04-03","6","B712","KATL","KHOU","1"
"2020-04-03","6","","KORD","OTHH","1"
"2020-04-03","6","PC12","KRDG","NK47","1"
"2020-04-03","6","","KDTW","KMKE","2"
"2020-04-03","6","A320","KPHL","KRSW","1"
"2020-04-03","6","","KAPC","KRHV","2"
"2020-04-03","6","B737","KDAL","KMCF","1"
"2020-04-03","6","B763","KIAD","KSDF","1"
"2020-04-03","6","E75L","KORD","KOMA","1"
"2020-04-03","6","A320","KPSP","KPDX","1"
"2020-04-03","6","PC12","KIAH","TS96","2"
"2020-04-03","6","","EBLG","LKPR","1"
"2020-04-03","6","","KDFW","KHRL","2"
"2020-04-03","6","B763","CYYC","CYHM","1"
"2020-04-03","6","B77W","YMML","OTHH","1"
"2020-04-03","6","DH8C","YSTW","YSSY","1"
"2020-04-03","6","A320","KLAS","KBNA","1"
"2020-04-03","6","B744","KCVG","RKSI","1"
"2020-04-03","6","B762","KONT","KCVG","2"
"2020-04-03","6","AT73","KAFW","KTUL","1"
"2020-04-03","6","B763","KSDF","KORD","2"
"2020-04-03","6","A306","KSDF","KJFK","1"
"2020-04-03","6","E145","KPGV","KCLT","2"
"2020-04-03","6","CRJ9","KCVG","KBOS","1"
"2020-04-03","6","","1OH8","84OH","1"
"2020-04-03","6","","LEMG","LIRF","1"
"2020-04-03","6","E75S","KXNA","SC08","1"
"2020-04-03","6","","KFFZ","KRYN","2"
"2020-04-03","6","CRJ7","KNYL","KDFW","1"
"2020-04-03","6","","KDAY","KDAY","1"
"2020-04-03","6","","KI67","KHAO","1"
"2020-04-03","6","A320","KSNA","KSFO","1"
"2020-04-03","6","B350","LOWS","LOWK","1"
"2020-04-03","6","A35K","LFPG","OTHH","1"
"2020-04-03","6","B738","KLAS","KIAH","1"
"2020-04-03","6","FA7X","EDDB","EDDM","1"
"2020-04-03","6","R44","KO41","KDWA","1"
"2020-04-03","6","","KGVL","GA09","2"
"2020-04-03","6","R66","KFAY","7NC9","1"
"2020-04-03","6","","SC40","PA02","1"
"2020-04-03","6","","KSRQ","KPGD","1"
"2020-04-03","6","","KADS","1XA1","1"
"2020-04-03","6","E75L","KMSP","CYEG","1"
"2020-04-03","6","","MI50","KVLL","2"
"2020-04-03","6","A320","KCLT","KAUS","1"
"2020-04-03","6","","KIAH","KRDU","1"
"2020-04-03","6","","KL08","7CL9","1"
"2020-04-03","6","","KSAF","KJQF","1"
"2020-04-03","6","","10AZ","KFFZ","1"
"2020-04-03","6","","09CL","K1O3","1"
"2020-04-03","6","B733","EGJJ","EGNX","1"
"2020-04-03","6","B738","KATL","KPHL","1"
"2020-04-03","6","B77L","VIDP","OMDB","1"
"2020-04-03","6","","KMYF","KL35","1"
"2020-04-03","6","B407","KDVT","KDVT","3"
"2020-04-03","6","","KBNA","KFLL","1"
"2020-04-03","6","","KSFO","KSFO","1"
"2020-04-03","6","B739","KORL","KIAD","1"
"2020-04-03","6","B737","KSNA","KOAK","1"
"2020-04-03","6","E170","KDTW","KEWR","1"
"2020-04-03","6","T6","KAPC","KAPC","1"
"2020-04-03","6","","KSBP","KSAN","1"
"2020-04-03","6","B734","EGPH","EGNX","2"
"2020-04-03","6","","KCCB","KCCB","1"
"2020-04-03","6","B752","KBOS","KLAX","1"
"2020-04-03","6","","0CL6","KFUL","1"
"2020-04-03","6","","09FA","09FA","1"
"2020-04-03","6","","37CA","KCRQ","1"
"2020-04-03","6","DHC3","CYUL","CCV4","1"
"2020-04-03","6","CL30","CZBM","CYYZ","1"
"2020-04-03","6","S76","KVBT","0AR3","1"
"2020-04-04","7","","KRSW","KCLE","1"
"2020-04-04","7","B738","05IN","KDFW","3"
"2020-04-04","7","A320","KDTW","KISM","1"
"2020-04-04","7","A319","KCLT","KASD","2"
"2020-04-04","7","A320","KBNA","02XS","1"
"2020-04-04","7","E170","KIAH","KSDF","1"
"2020-04-04","7","B737","KDAL","KHOU","2"
"2020-04-04","7","A139","CPR9","CYTZ","1"
"2020-04-04","7","B738","KTPA","KMDW","1"
"2020-04-04","7","E145","KORD","15IA","2"
"2020-04-04","7","","5IN6","KMDW","1"
"2020-04-04","7","B738","KSAN","KSTL","1"
"2020-04-04","7","A306","KBUR","KUTA","1"
"2020-04-04","7","","KCVG","9NC9","1"
"2020-04-04","7","CRJ9","KDTW","KORD","1"
"2020-04-04","7","EC45","AZ63","KMZJ","1"
"2020-04-04","7","B737","KDAL","02XS","1"
"2020-04-04","7","B77W","NZAA","CYVR","1"
"2020-04-04","7","B737","KMDW","KMSP","2"
"2020-04-04","7","B738","KSJC","KLAS","1"
"2020-04-04","7","","KLAX","KMIA","1"
"2020-04-04","7","A319","LIMC","LIRF","2"
"2020-04-04","7","B737","KSJC","60CO","1"
"2020-04-04","7","B738","KLAX","KATL","3"
"2020-04-04","7","","ENGM","EKCH","1"
"2020-04-04","7","B77L","OMDW","LTBA","1"
"2020-04-04","7","","EKRS","EKFR","1"
"2020-04-04","7","","EGLL","EDDF","2"
"2020-04-04","7","B763","YMML","EDDF","1"
"2020-04-04","7","B737","RJFF","RJOO","1"
"2020-04-04","7","E75S","KMIA","KDTW","1"
"2020-04-04","7","A333","EDDF","CYUL","1"
"2020-04-04","7","B738","RJBB","RJTL","1"
"2020-04-04","7","E75L","KMCI","KSLC","1"
"2020-04-04","7","B737","KRSW","KMMK","1"
"2020-04-04","7","","KABQ","KORD","1"
"2020-04-04","7","B737","KGEG","KPHX","1"
"2020-04-04","7","","KSTS","KSEA","1"
"2020-04-04","7","B738","KLAX","KDAL","1"
"2020-04-04","7","B738","KABQ","KDFW","2"
"2020-04-04","7","","KMIC","KROS","2"
"2020-04-04","7","","KTYS","NC05","2"
"2020-04-04","7","","VTBS","VHHH","1"
"2020-04-04","7","","KOPF","KTNT","1"
"2020-04-04","7","B738","KDCA","KPHX","1"
"2020-04-04","7","","KSZT","KPAE","1"
"2020-04-04","7","C55B","KAGC","KMSN","1"
"2020-04-04","7","A319","CYVR","CAV9","1"
"2020-04-04","7","","K39N","KLDJ","2"
"2020-04-04","7","B738","KBNA","SC08","1"
"2020-04-04","7","B748","KATL","PANC","1"
"2020-04-04","7","","CDH6","CNC3","1"
"2020-04-04","7","","VA33","KFAF","1"
"2020-04-04","7","","KDMW","KMTN","1"
"2020-04-04","7","","SPJC","EBBR","1"
"2020-04-04","7","DH8D","CYWG","CNV9","1"
"2020-04-04","7","F2TH","KTPA","KDAL","1"
"2020-04-04","7","","96WA","KRNT","1"
"2020-04-04","7","B762","KCVG","SC08","1"
"2020-04-04","7","","FL01","52FL","1"
"2020-04-04","7","A332","LKPR","OTHH","1"
"2020-04-04","7","","KK16","KK16","1"
"2020-04-04","7","","KMDQ","KDCU","1"
"2020-04-04","7","","KHWV","KISP","1"
"2020-04-04","7","","KDFW","KGMJ","1"
"2020-04-04","7","A320","CT19","FL59","1"
"2020-04-04","7","CL30","KSAN","KOAK","1"
"2020-04-04","7","","KBOS","KPYM","1"
"2020-04-04","7","B737","KISM","KDAL","1"
"2020-04-05","1","","KBWI","KFLL","2"
"2020-04-05","1","B737","KABQ","KLAX","1"
"2020-04-05","1","B739","KDEN","02XS","1"
"2020-04-05","1","DH8D","CYVR","CAM3","1"
"2020-04-05","1","EC45","EDTB","EDSB","1"
"2020-04-05","1","","KMDT","KMDT","3"
"2020-04-05","1","A321","KLAX","1TE2","1"
"2020-04-05","1","","KUUU","KUUU","1"
"2020-04-05","1","B762","KAFW","KJFK","1"
"2020-04-05","1","A321","LROP","EHEH","1"
"2020-04-05","1","BK17","FD77","KOPF","1"
"2020-04-05","1","B763","KILN","KIAH","1"
"2020-04-05","1","C208","KMDQ","KPDK","1"
"2020-04-05","1","S92","EGPD","EGPD","3"
"2020-04-05","1","","EIKY","EIDW","2"
"2020-04-05","1","B748","EDDF","KORD","1"
"2020-04-05","1","PC12","KYKM","KBFI","2"
"2020-04-05","1","","KFMY","KISM","1"
"2020-04-05","1","B737","ENGM","ENZV","1"
"2020-04-05","1","AC90","EDHL","EDBM","1"
"2020-04-05","1","","EDAZ","EDDB","1"
"2020-04-05","1","E145","KORD","KOMA","1"
"2020-04-05","1","","NH17","NH88","1"
"2020-04-05","1","B744","FABB","EHAM","1"
"2020-04-05","1","CRJ9","KTYS","KTYS","1"
"2020-04-05","1","B737","KRSW","KBUF","1"
"2020-04-05","1","CRJ2","VT25","KIAD","1"
"2020-04-05","1","","K2R4","KNGS","1"
"2020-04-05","1","C56X","ESSB","ESMS","1"
"2020-04-05","1","E75L","KMSP","KMCI","1"
"2020-04-05","1","B763","EETN","UUEE","1"
"2020-04-05","1","E75L","KEWR","KSRQ","1"
"2020-04-05","1","","EDJG","EDJG","1"
"2020-04-05","1","C56X","KBOS","KIAD","1"
"2020-04-05","1","","FD82","KNFJ","1"
"2020-04-05","1","A320","KLAX","KSEA","1"
"2020-04-05","1","","KMQS","14PS","1"
"2020-04-05","1","","KLOT","5LL8","1"
"2020-04-05","1","B744","EINN","KORD","1"
"2020-04-05","1","EC35","KXLL","PS12","1"
"2020-04-05","1","","KABE","KMDT","1"
"2020-04-05","1","B77W","OTHH","VOMM","1"
"2020-04-05","1","E75S","88PA","K7L8","1"
"2020-04-05","1","","NC79","KSVH","1"
"2020-04-05","1","C750","FL57","KVNY","1"
"2020-04-05","1","","KPWK","9WI4","1"
"2020-04-05","1","","2CD6","KAPA","1"
"2020-04-05","1","V10","KRNM","KRNM","1"
"2020-04-05","1","EC45","PS66","PN57","1"
"2020-04-05","1","","KSNC","CT11","2"
"2020-04-05","1","","VG64","VG07","1"
"2020-04-05","1","","MI80","KGRR","1"
"2020-04-05","1","","KPAE","KBVS","2"
"2020-04-05","1","B737","KAUS","KRDU","1"
"2020-04-05","1","PC12","61XS","KIWS","1"
"2020-04-05","1","B744","LLBG","EBLG","1"
"2020-04-05","1","","MN49","54MN","1"
"2020-04-05","1","LJ35","KLOT","KAPA","1"
"2020-04-05","1","B738","KSTL","KDAL","1"
"2020-04-05","1","CRJ7","KPVD","KDCA","1"
"2020-04-05","1","","KSEG","KLNS","1"
"2020-04-05","1","B737","KHOU","KBWI","1"
"2020-04-05","1","","16PA","1OH1","1"
"2020-04-05","1","A320","KCLE","KATL","1"
"2020-04-05","1","A320","KDCA","KORD","1"
"2020-04-05","1","","4GA9","KTOC","1"
"2020-04-05","1","B738","KTPA","KHFD","1"
"2020-03-30","2","H25B","CYVR","KHHR","1"
"2020-03-30","2","B738","KDFW","7PS7","2"
"2020-03-30","2","CRJ9","KATL","KTYS","5"
"2020-03-30","2","CL64","UAAA","EFTP","1"
"2020-03-30","2","B737","KLGB","KSJC","2"
"2020-03-30","2","B712","78MI","KNY2","1"
"2020-03-30","2","E75L","KSFO","KSFF","2"
"2020-03-30","2","B739","KSEA","FL57","1"
"2020-03-30","2","RJ1H","YPMH","YPAD","1"
"2020-03-30","2","DH8D","CYYC","CRK2","3"
"2020-03-30","2","AT76","RCNN","RCWA","3"
"2020-03-30","2","A321","EDDF","LOWW","1"
"2020-03-30","2","B738","TJIG","KDFW","1"
"2020-03-30","2","B737","RJFF","RJOO","1"
"2020-03-30","2","AC90","EDBM","EDDS","1"
"2020-03-30","2","B738","CYHM","CMF2","1"
"2020-03-30","2","B350","LOWG","LOWK","1"
"2020-03-30","2","GLF4","KSAT","KHOU","1"
"2020-03-30","2","B77W","EGCC","OTHH","1"
"2020-03-30","2","B737","KRSW","KPVD","1"
"2020-03-30","2","C208","PANC","40AK","3"
"2020-03-30","2","B772","KSFO","KL65","1"
"2020-03-30","2","B737","KPHL","KMDW","1"
"2020-03-30","2","CRJ9","KDFW","KPHL","1"
"2020-03-30","2","A320","KMSP","KSEA","1"
"2020-03-30","2","CRJ9","KCMH","KMSP","1"
"2020-03-30","2","B738","KPHX","KBUF","1"
"2020-03-30","2","E170","KCLT","KORD","1"
"2020-03-30","2","DH8D","CYYC","CYCD","1"
"2020-03-30","2","E75L","KGEG","KPDX","1"
"2020-03-30","2","MD11","KSDF","KOAK","1"
"2020-03-30","2","R66","KCZL","KPDK","1"
"2020-03-30","2","LJ35","KSUS","KFTY","1"
"2020-03-30","2","DH8D","CYUL","CHF2","1"
"2020-03-30","2","B738","KMSP","KFTG","1"
"2020-03-30","2","AS65","6OH9","KI73","1"
"2020-03-30","2","B737","KHOU","KABQ","1"
"2020-03-30","2","B77L","OTHH","LFPG","1"
"2020-03-30","2","B738","KSFO","KSEA","1"
"2020-03-30","2","B738","KLAS","34CO","1"
"2020-03-30","2","E55P","KRST","KSPI","1"
"2020-03-30","2","C560","CYHM","KIAD","1"
"2020-03-30","2","E145","KPHL","KTYS","1"
"2020-03-30","2","B737","SBGR","SWJX","1"
"2020-03-30","2","E75L","KDCA","KCLT","1"
"2020-03-30","2","","KBOI","KRNT","1"
"2020-03-30","2","","KONZ","NK89","1"
"2020-03-30","2","","KFLL","KCMH","1"
"2020-03-30","2","","KSDL","KSDL","39"
"2020-03-30","2","","KCNO","KONT","2"
"2020-03-30","2","","ETSH","ETSH","2"
"2020-03-30","2","","EGLL","WSSS","1"
"2020-03-30","2","","KN06","KMTN","1"
"2020-03-30","2","","KPUB","CO90","2"
"2020-03-30","2","","TJIG","KPHL","1"
"2020-03-30","2","","9FD2","KPHK","1"
"2020-03-30","2","","KLAL","3FL5","1"
"2020-03-30","2","","VIDP","RJTT","1"
"2020-03-30","2","","5AZ3","KA39","1"
"2020-03-30","2","","KBWI","KBWI","2"
"2020-03-30","2","","KAJO","KRAL","1"
"2020-03-30","2","","KWHP","KCMA","1"
"2020-03-30","2","","WI89","3LL5","1"
"2020-03-30","2","","KHSV","2AL7","1"
"2020-03-30","2","","KAJO","KWHP","2"
"2020-03-30","2","","KMSP","KSTL","1"
"2020-03-30","2","","KBED","NC47","1"
"2020-03-30","2","","LL10","04LL","1"
"2020-03-30","2","","KPIE","KDAB","1"
"2020-03-30","2","","K74S","WA18","1"
"2020-03-30","2","","0FD0","KDAB","2"
"2020-03-30","2","","K14A","KHKY","1"
"2020-03-30","2","","KCNO","KLVK","1"
"2020-03-31","3","","KMZJ","57AZ","1"
"2020-03-31","3","B738","KSEA","KBNA","1"
"2020-03-31","3","C208","6OR8","KPDX","1"
"2020-03-31","3","C208","69TE","KAUS","1"
"2020-03-31","3","","KFLL","KPHL","2"
"2020-03-31","3","EC20","KFME","KMTN","1"
"2020-03-31","3","B744","LIMC","OMDB","1"
"2020-03-31","3","","KIAH","KFLL","2"
"2020-03-31","3","","PAMR","PAMR","12"
"2020-03-31","3","B429","KHFF","KSOP","1"
"2020-03-31","3","CRJ7","RJOO","RJFF","1"
"2020-03-31","3","A320","KISM","KORD","2"
"2020-03-31","3","B752","KSYR","KSDF","1"
"2020-03-31","3","CRJ9","KDFW","AL69","1"
"2020-03-31","3","","KLAX","EDDF","1"
"2020-03-31","3","B738","KDFW","KEWR","2"
"2020-03-31","3","CRJ2","KU42","KTUS","1"
"2020-03-31","3","CRJ2","KDEN","KPUB","1"
"2020-03-31","3","FDCT","YMMB","YPKL","1"
"2020-03-31","3","","KU14","UT13","1"
"2020-03-31","3","","YCEM","YCEM","1"
"2020-03-31","3","PC12","KLUK","KDPA","1"
"2020-03-31","3","A320","LFPG","EHAM","2"
"2020-03-31","3","A35K","OTHH","EGLL","1"
"2020-03-31","3","","KPHX","KJFK","1"
"2020-03-31","3","A332","LIRF","LEMD","1"
"2020-03-31","3","B77W","EDDM","OTHH","2"
"2020-03-31","3","B752","KONT","KABQ","1"
"2020-03-31","3","A306","KBUF","IS59","1"
"2020-03-31","3","","KABE","KORD","2"
"2020-03-31","3","","ENGM","ENGM","1"
"2020-03-31","3","E170","KEYE","KORD","1"
"2020-03-31","3","C55B","KLKU","KMTN","1"
"2020-03-31","3","E75L","KDFW","KTUL","1"
"2020-03-31","3","B737","KRSW","KMMK","1"
"2020-03-31","3","","FD49","KX04","1"
"2020-03-31","3","CRJ9","KJFK","KDCA","3"
"2020-03-31","3","","KRMN","KHWY","1"
"2020-03-31","3","E75S","KBOI","KLAX","1"
"2020-03-31","3","CRJ2","KDEN","KPRC","2"
"2020-03-31","3","C208","KSMF","4CA7","2"
"2020-03-31","3","A320","EICK","EGLL","1"
"2020-03-31","3","C82R","EDQE","EDMW","1"
"2020-03-31","3","BE99","KLAX","KTRK","1"
"2020-03-31","3","","KLEB","KCXY","1"
"2020-03-31","3","E75S","KBOS","CYYZ","1"
"2020-03-31","3","GLF5","KHGR","KIAD","1"
"2020-03-31","3","BE40","KSLC","KABQ","1"
"2020-03-31","3","TBM9","KO22","KE16","1"
"2020-03-31","3","MD52","KLOU","KLOU","2"
"2020-03-31","3","","0FD0","FD49","1"
"2020-03-31","3","","KALN","77MO","1"
"2020-03-31","3","E75S","KCMH","KPHL","1"
"2020-03-31","3","E75L","KORD","KEWR","1"
"2020-03-31","3","","K2W6","MD22","1"
"2020-03-31","3","","K1V6","KPUB","1"
"2020-03-31","3","","KFFZ","55AZ","2"
"2020-03-31","3","E75S","KDCA","7PS7","1"
"2020-03-31","3","","KCRQ","KSTS","1"
"2020-03-31","3","","KMKC","KMKC","4"
"2020-03-31","3","B735","EHAM","LROP","1"
"2020-03-31","3","T34P","KFBL","KCBG","1"
"2020-03-31","3","B763","KEWR","KORD","1"
"2020-03-31","3","EC30","KLAS","KU30","1"
"2020-03-31","3","","KFYV","05AR","1"
"2020-03-31","3","","KRYN","KE63","1"
"2020-03-31","3","F100","YPPH","YBUN","1"
"2020-03-31","3","","OI91","KVES","1"
"2020-03-31","3","E145","KORD","KSGF","1"
"2020-03-31","3","E75L","KXNA","KIAH","1"
"2020-03-31","3","B350","KLGB","KSNA","1"
"2020-03-31","3","B738","EDDV","EDDS","1"
"2020-03-31","3","B737","KLGA","CO12","1"
"2020-03-31","3","B738","KBNA","FL35","1"
"2020-04-01","4","TEX2","24FL","KNSE","2"
"2020-04-01","4","A333","RCTP","VHHH","5"
"2020-04-01","4","B738","KLAX","KSEA","3"
"2020-04-01","4","B77W","OTHH","VTBS","2"
"2020-04-01","4","B789","YSSY","KSFO","1"
"2020-04-01","4","EC30","30AZ","KPHX","1"
"2020-04-01","4","B737","KMDW","K02G","1"
"2020-04-01","4","C525","KPWK","FA83","1"
"2020-04-01","4","DH8D","CYQQ","CYYC","2"
"2020-04-01","4","B763","KOAK","KSDF","1"
"2020-04-01","4","B738","KPHX","KOAK","2"
"2020-04-01","4","B762","KATL","KBWI","1"
"2020-04-01","4","A319","KSEA","KLAX","2"
"2020-04-01","4","A333","WMKK","VHHH","2"
"2020-04-01","4","A321","KPHX","KMIA","2"
"2020-04-01","4","PC12","EHBD","LSGG","1"
"2020-04-01","4","C25B","EDFM","EDMA","1"
"2020-04-01","4","A320","OTHH","LDZA","1"
"2020-04-01","4","B738","LTAC","LTBW","1"
"2020-04-01","4","C208","KBUF","2NK1","1"
"2020-04-01","4","CRJ7","KSTL","KPHL","2"
"2020-04-01","4","A321","KMIA","KBOS","1"
"2020-04-01","4","A321","KCLT","KPMP","1"
"2020-04-01","4","A306","KTPA","07KY","1"
"2020-04-01","4","E190","7PS7","KBOS","1"
"2020-04-01","4","E75L","KDCA","KSRQ","1"
"2020-04-01","4","A320","ESSA","EGLL","1"
"2020-04-01","4","A319","KLGA","KCLT","1"
"2020-04-01","4","A321","KBNA","SC08","1"
"2020-04-01","4","B737","KDEN","57AZ","1"
"2020-04-01","4","B77L","RKSI","PANC","3"
"2020-04-01","4","B190","KBFI","KBLI","1"
"2020-04-01","4","B738","UMKK","UUDD","1"
"2020-04-01","4","C25A","LFML","EICK","1"
"2020-04-01","4","E190","LSGG","EDDF","1"
"2020-04-01","4","B734","GMTT","LEZL","1"
"2020-04-01","4","CRJ7","KIAD","KCLT","2"
"2020-04-01","4","A320","KFLL","KEWR","2"
"2020-04-01","4","B737","KPHX","49OH","1"
"2020-04-01","4","CRJ9","KCLT","KPLR","1"
"2020-04-01","4","B77W","KORD","RJTT","1"
"2020-04-01","4","TBM8","KOFK","KOMA","1"
"2020-04-01","4","","4XS2","KDTO","1"
"2020-04-01","4","","KBJC","KBJC","33"
"2020-04-01","4","","78TA","KCVB","1"
"2020-04-01","4","","RJOA","RJTT","3"
"2020-04-01","4","","KMDT","07KY","1"
"2020-04-01","4","","EDFH","KPSM","1"
"2020-04-01","4","","6OK9","OK49","1"
"2020-04-01","4","","KORD","05IN","1"
"2020-04-01","4","","UUEE","UUEE","2"
"2020-04-01","4","","SBJD","SSNH","1"
"2020-04-01","4","","KNSE","K12J","9"
"2020-04-01","4","","KATL","KMSP","4"
"2020-04-01","4","","KRBD","8XS0","1"
"2020-04-01","4","","KTTA","KBUY","1"
"2020-04-01","4","","KOAK","KO88","1"
"2020-04-01","4","","UUEE","UNWW","1"
"2020-04-01","4","CRJ2","KORH","78MI","1"
"2020-04-01","4","","KX50","KOMN","2"
"2020-04-01","4","E145","KPHL","KBGM","1"
"2020-04-01","4","GL6T","KCMH","KBOS","1"
"2020-04-01","4","","77LL","IL38","1"
"2020-04-01","4","B738","KMIA","KMCF","1"
"2020-04-01","4","","KRVS","40OK","4"
"2020-04-01","4","","3TX2","4XS2","1"
"2020-04-01","4","","KSDL","KPRC","1"
"2020-04-01","4","","52TS","KSGR","1"
"2020-04-01","4","","KSWI","K52F","1"
"2020-04-01","4","B190","KONT","KOXR","1"
"2020-04-01","4","B753","KDTW","KMSP","1"
"2020-04-01","4","PC12","KAPC","KRIR","1"
"2020-04-01","4","B734","EGNX","LFPG","1"
"2020-04-01","4","","KOBI","CT52","1"
"2020-04-01","4","B763","RJBB","RJTT","1"
"2020-04-01","4","B738","88PA","KORD","1"
"2020-04-02","5","B738","KFLL","KBWI","4"
"2020-04-02","5","B712","KATL","KATW","1"
"2020-04-02","5","B737","KFLL","KDCA","1"
"2020-04-02","5","C30J","KNYL","KNKX","1"
"2020-04-02","5","","KVNY","SC08","1"
"2020-04-02","5","B789","RJTT","RPLL","1"
"2020-04-02","5","","CYYC","CYYC","2"
"2020-04-02","5","","SDAI","SDAM","1"
"2020-04-02","5","B763","KMDT","KSDF","1"
"2020-04-02","5","","EDDK","LOWW","1"
"2020-04-02","5","A320","KPHL","KCLE","1"
"2020-04-02","5","A320","CYYZ","CCV4","1"
"2020-04-02","5","PC12","KIAH","61XS","1"
"2020-04-02","5","","YPEA","YPEA","1"
"2020-04-02","5","A320","UUEE","USSS","2"
