"Source","Target","flights_count"
"UKBB","LTBW","5.0"
"EBBR","LEMD","8.0"
"KDFW","EGLL","13.0"
"KPHL","EGSS","6.0"
"EGLL","WSAP","6.0"
"LJLJ","EDDN","4.0"
"GMMN","LFPG","6.0"
"EIDW","EGNX","6.0"
"LBWN","EDDN","1.0"
"LLBG","UMMS","1.0"
"LIRF","EDSB","1.0"
"LIRF","OTHH","4.0"
"EBLG","EDDN","4.0"
"OMDW","EHAM","3.0"
"VHHH","RJAA","6.0"
"SKBO","KJFK","3.0"
"VCBI","YMML","2.0"
"OMSJ","EHAM","3.0"
"SKBO","EDDF","2.0"
"EDVE","LFLP","1.0"
"KFLL","SKMA","1.0"
"LEVC","EKRK","1.0"
"LYBE","LFPG","1.0"
"EVRA","UUWW","3.0"
"VABB","VHHH","1.0"
"LFLL","LSZB","1.0"
"WMSA","WSSL","1.0"
"LFLP","LSGG","1.0"
"EBLG","OERK","1.0"
"LIBD","ELLX","1.0"
"VOMM","ZGSZ","1.0"
"LKKB","OMDW","1.0"
"LYBE","LKVO","1.0"
"LIMC","EBLG","5.0"
"RKSI","OTHH","11.0"
"EDDP","KCVG","6.0"
"RPLL","LOWW","1.0"
"EBLG","ESGG","4.0"
"KATL","EDDK","2.0"
"OTHH","LSZH","7.0"
"SBGR","KIAH","7.0"
"EDDM","EIDW","3.0"
"LHBP","EGSS","4.0"
"LTBA","EYVI","2.0"
"LIPZ","EDDP","6.0"
"KORD","EBLG","4.0"
"SBGR","KMIA","8.0"
"EKBI","LTBA","2.0"
"OMSJ","VHHH","2.0"
"EBBR","LYBE","1.0"
"LLBG","LYBE","2.0"
"RKSI","EGLL","12.0"
"OTHH","EGLL","29.0"
"EDDF","MROC","3.0"
"OTHH","KIAD","7.0"
"EHAM","CYYZ","4.0"
"LDZA","EDDF","16.0"
"SBGL","EHAM","1.0"
"LIPE","EPKK","1.0"
"EHAM","UMMS","6.0"
"RCTP","WSAP","11.0"
"EDDN","LIMC","1.0"
"EDDB","UUEE","2.0"
"LTAC","LSZH","1.0"
"CYFJ","KBOS","1.0"
"KAPF","CEB8","1.0"
"EGUN","KNTU","1.0"
"LEAL","EDDH","1.0"
"LROP","LHPA","1.0"
"LOWW","ENGM","2.0"
"EHAM","EDDL","1.0"
"EHVK","ETNG","1.0"
"CEB8","KRSW","1.0"
"LTBA","OBBI","2.0"
"KMIA","MROC","15.0"
"RPLL","LEMD","4.0"
"ENGM","ESMS","4.0"
"EKBI","EBLG","1.0"
"UUDD","LEMD","1.0"
"CYYC","KSDF","5.0"
"CYHM","KCVG","9.0"
"EDDB","UAAA","1.0"
"LEMD","LDZA","1.0"
"EDDF","VOBL","2.0"
"EDDK","KHFY","1.0"
"LHBP","LEBL","2.0"
"RCTP","UAAA","1.0"
"LSZH","LIME","1.0"
"VHHH","KSFO","1.0"
"UAAA","UNNT","1.0"
"OTBD","CYUL","1.0"
"EDQG","LOWW","1.0"
"SKBO","KOPF","2.0"
"ELLX","LEPA","1.0"
"LFML","LEZG","1.0"
"EHBK","CCV4","1.0"
"EDDS","LEMG","1.0"
"LJLJ","EHLE","1.0"
"EGLL","LIRF","43.0"
"EGNX","KCVG","7.0"
"RCTP","RPLL","8.0"
"UUEE","LEMD","2.0"
"EPKT","EBLG","5.0"
"KFLL","SBGR","1.0"
"EDDB","EGKB","1.0"
"EGLF","RKSS","1.0"
"UUWW","SBGL","1.0"
"EGKB","EDDM","1.0"
"CYUL","KYIP","1.0"
"EDDW","LFBO","3.0"
"EDDM","FABA","2.0"
"WMSA","VTBD","1.0"
"CYUL","KEWR","5.0"
"LEMD","OERK","1.0"
"EKRK","EFHK","1.0"
"LROP","LZIB","1.0"
"RKSI","KLAX","27.0"
"FAOR","VHHH","1.0"
"WBSB","YMML","2.0"
"KSUU","RJTJ","2.0"
"LROP","EGGW","19.0"
"EDDP","LBSF","1.0"
"OBBI","OERK","7.0"
"WMSA","VHHH","8.0"
"OTBH","OBBI","2.0"
"EGLL","ESGG","2.0"
"LIRF","LEMD","2.0"
"EGKB","ESSB","1.0"
"LTAE","ETOU","1.0"
"EDDW","LFST","1.0"
"LFPG","EDDT","2.0"
"LOWK","EDVE","1.0"
"KLCK","ELLX","2.0"
"EDDP","LJLJ","5.0"
"RKSI","KJFK","12.0"
"CEB8","49OH","1.0"
"EKCH","ENZV","5.0"
"EDDF","KORD","31.0"
"CYYZ","KMCI","8.0"
"OTHH","EBLG","3.0"
"RKSI","WSAP","8.0"
"EGNX","KPHL","5.0"
"VHHH","LHBP","2.0"
"LTAC","LCEN","1.0"
"ZGSZ","LKPD","1.0"
"EBLG","ENGM","6.0"
"EHAM","EGNX","4.0"
"KEYE","EDDK","1.0"
"ELLX","LFPB","2.0"
"OTHH","EHBK","1.0"
"EGCC","UKBB","1.0"
"LFQQ","ELLX","1.0"
"ETAR","DE09","2.0"
"EBBR","LFPB","2.0"
"EDDF","UNNT","4.0"
"LFBO","EBLG","4.0"
"EDDB","EGCC","1.0"
"LKPR","EHAM","3.0"
"EBBR","UUEE","1.0"
"EKCH","ESGG","6.0"
"EDDK","LFPG","20.0"
"EDDM","EGLL","8.0"
"LKPR","LGIO","1.0"
"LLBG","LTBW","9.0"
"LOWW","EHAM","1.0"
"EDDK","LCLK","3.0"
"ZGSZ","LFPG","1.0"
"OBBI","EGLL","4.0"
"OTHH","ULLP","1.0"
"OBBI","OETH","3.0"
"EBBR","EDDH","1.0"
"RKSI","EFHK","3.0"
"EKRK","EPGD","1.0"
"EGBB","EDDK","3.0"
"OTHH","LIRF","3.0"
"CYYZ","TXKF","1.0"
"EDFH","EYVI","1.0"
"CYYZ","KBUF","1.0"
"KSEA","CMF2","1.0"
"BIKF","CYYZ","2.0"
"LLBG","EGLL","15.0"
"YMML","OMDB","5.0"
"RJBB","RPLL","2.0"
"EIDW","EDDF","9.0"
"ESSA","EDDF","8.0"
"EHAM","ENGM","5.0"
"LYBE","RKSI","1.0"
"EGLL","KEWR","10.0"
"WMKK","YSSY","14.0"
"LIME","EDDP","2.0"
"CYYZ","PANC","5.0"
"EYVI","EGSS","1.0"
"UAAA","LGAV","4.0"
"LHBP","EBBR","1.0"
"SBKP","FD37","1.0"
"LSZH","EBBR","2.0"
"EDDH","LSZH","3.0"
"KLAX","YBBN","1.0"
"LEMD","LGAV","1.0"
"CYMX","KPBG","1.0"
"LCLK","EDDK","2.0"
"LEMG","EDDL","2.0"
"ESSD","EDDN","1.0"
"CNC3","KVLL","1.0"
"LGAV","EGSS","2.0"
"LFML","EGSS","1.0"
"EDXQ","EHBK","1.0"
"OMDW","OETH","1.0"
"UUWW","LRBS","1.0"
"LHBP","LFPG","1.0"
"EDDL","EGPH","1.0"
"EPWA","ESSA","1.0"
"SKBO","CYYZ","1.0"
"EDDF","LKPR","1.0"
"OERK","EDDF","2.0"
"EGLL","KORD","14.0"
"ESSA","EKCH","15.0"
"RKSI","OMAA","1.0"
"LOWW","LDZA","1.0"
"EHAM","ESSA","8.0"
"EIDW","EDDT","3.0"
"LSZH","LEBL","1.0"
"KMIA","EBLG","4.0"
"MDPC","EDDF","3.0"
"EKCH","ESSA","14.0"
"EGSS","LOWW","1.0"
"LSZH","LYBT","1.0"
"EDFH","EYKG","1.0"
"VHHH","VOBL","1.0"
"KEWR","LSZH","3.0"
"EGPH","KCLE","1.0"
"UNNT","EBLG","1.0"
"LOWL","EDDF","1.0"
"LSGG","EHBD","1.0"
"RPLC","YBBN","1.0"
"UUWW","LFPB","1.0"
"LYBE","LOWL","3.0"
"LEMG","ESSX","1.0"
"KPHX","CYYC","1.0"
"UUEE","VHHH","3.0"
"LIMC","EVRA","1.0"
"LIRF","LSGG","5.0"
"ENOL","ESSA","1.0"
"KBUF","CYUL","1.0"
"BIKF","EGNX","5.0"
"VTBS","EKCH","1.0"
"KORD","ELLX","14.0"
"LHBP","BIKF","2.0"
"CYYZ","LPPT","2.0"
"OTHH","RJAA","1.0"
"LMML","EGSS","1.0"
"LSGG","LPPT","1.0"
"KLAX","OTHH","1.0"
"KIAD","EINN","2.0"
"LEIB","EDSB","1.0"
"EIDW","UUWW","1.0"
"MROC","SKMA","1.0"
"ESSB","EFTU","1.0"
"KLAX","RJFR","1.0"
"KSEA","RJTT","4.0"
"EGTF","EBLG","1.0"
"EYKA","EIDW","1.0"
"WSAP","VTBS","1.0"
"OTHH","EDDM","10.0"
"ESGG","EETN","1.0"
"LOWW","EIDW","3.0"
"EDDF","EETN","3.0"
"LOWW","LGAV","1.0"
"OMAA","EDDF","1.0"
"RKSS","EKSB","1.0"
"LIMC","EGKB","1.0"
"VTBD","WMSA","1.0"
"EHAM","LYBT","1.0"
"LEMD","EKVB","1.0"
"LFBO","EDHI","7.0"
"EFHK","LSZH","1.0"
"KSEA","RKSI","13.0"
"EDDK","KEWR","5.0"
"KLAX","VHHH","9.0"
"LEBL","EBMB","1.0"
"EGLL","LSZH","11.0"
"EDDP","LEMD","12.0"
"LFLY","EDDW","1.0"
"KFLL","CYYZ","10.0"
"EBLG","EDDF","1.0"
"LEBL","LFPO","2.0"
"PANC","EBLG","2.0"
"LTBA","VOBL","2.0"
"LZIB","LKPR","1.0"
"EPWA","LKPR","1.0"
"LTBA","OEDF","1.0"
"RCTP","OMDW","3.0"
"LIMC","EDDF","15.0"
"EDDF","EHAM","18.0"
"LLBG","EGAA","3.0"
"LROP","EGKK","5.0"
"LIMC","EGGD","1.0"
"SLVR","LEMD","1.0"
"VHHH","LOWW","2.0"
"EGLL","LPPT","7.0"
"LHBP","EDLW","3.0"
"EBMB","EDDM","3.0"
"RKSI","ELLX","3.0"
"EFHK","EDDP","6.0"
"LSGG","EGKB","2.0"
"KOAK","RJBB","1.0"
"LSGG","EDDF","8.0"
"UUWW","LIMC","1.0"
"LOWW","UMMS","1.0"
"WA88","CYNJ","1.0"
"ESSA","LEMG","4.0"
"LDZA","EDDH","1.0"
"LEMD","KTMB","1.0"
"LTBA","VIDP","1.0"
"BIKF","KBOS","8.0"
"OTHH","ENGM","6.0"
"CYYC","KSFO","4.0"
"KPHL","CYYZ","9.0"
"LEZG","KLAX","1.0"
"EDDP","UUWW","2.0"
"VHHH","YBBN","4.0"
"EDDT","LSZH","5.0"
"MMTJ","KCRQ","1.0"
"CYMX","20II","2.0"
"KOPF","UUEE","1.0"
"EDVK","LPPT","1.0"
"CYUL","LPPT","1.0"
"EHEH","LPPT","1.0"
"OTHH","KLAX","1.0"
"EPKK","LKPR","1.0"
"UAAA","EDFH","2.0"
"KORD","CYYZ","23.0"
"WSSS","EGLL","15.0"
"TXKF","KBOS","2.0"
"EHBK","LTBA","7.0"
"UNNT","EDDF","2.0"
"LEBL","LTBA","3.0"
"LSZH","LTBA","4.0"
"KTUS","MM69","1.0"
"EGCC","LEMD","1.0"
"YMML","VTBS","1.0"
"EDDP","LFFW","1.0"
"VIDP","ENGM","1.0"
"LEMD","KIAD","1.0"
"EGHI","KJFK","1.0"
"KMIA","SBVT","1.0"
"RKSI","EDDF","15.0"
"EDDM","LSZH","8.0"
"MROC","KMIA","24.0"
"OMDW","OBBI","2.0"
"EDDB","UMMS","4.0"
"EGLF","OMAD","1.0"
"LEBL","LGAV","1.0"
"KLAX","RCTP","25.0"
"OTHH","EIDW","6.0"
"LSZH","EIDW","3.0"
"EGCC","EHAM","3.0"
"CYVR","KDFW","4.0"
"ETAR","LIPA","1.0"
"EBLG","EFHK","4.0"
"LIPE","EBLG","1.0"
"LIRF","GOBD","1.0"
"LIRF","LFML","2.0"
"ESSA","ENOL","1.0"
"LIMC","UUDD","2.0"
"EGSS","EPRJ","1.0"
"EGKB","LOWW","1.0"
"KCVG","ZGSZ","1.0"
"ZGSZ","EYRU","1.0"
"ETAR","KBWI","2.0"
"LPPT","EGLL","7.0"
"LDZA","LIRF","1.0"
"EGGW","LHBP","14.0"
"BIKF","EGLL","9.0"
"OTHH","VOBL","6.0"
"KORD","CYYC","8.0"
"YBBN","NZAA","5.0"
"OE51","OTBH","1.0"
"EKCH","EDDF","15.0"
"PANC","RKSS","3.0"
"KSAN","CYYC","1.0"
"OTHH","SBGR","2.0"
"GOBD","EDDF","6.0"
"EDDH","EKCH","1.0"
"FA37","CYKF","1.0"
"KCLT","CYYZ","8.0"
"EGPK","BIRK","1.0"
"LKPR","UDYZ","2.0"
"ULLI","EETN","1.0"
"EYVI","EVRA","2.0"
"KATL","SBGR","4.0"
"LKTC","LOLF","1.0"
"EHLE","LJBL","1.0"
"ELLX","KDFW","1.0"
"EHEH","EGSS","3.0"
"LROP","EGGP","3.0"
"EGLL","EHAM","11.0"
"LMML","LIRF","3.0"
"EDDP","LDZA","2.0"
"EBLG","UNNT","2.0"
"EGNX","BIKF","5.0"
"CYHM","TXKF","1.0"
"LFGA","LSPH","2.0"
"LEMD","EGSS","7.0"
"LGAV","EPWA","1.0"
"OERK","EBBR","1.0"
"WMKK","RPLL","2.0"
"LKPR","EDDF","1.0"
"OBBI","OMAM","1.0"
"EGLL","VTBS","2.0"
"EDDP","LSGG","6.0"
"KSFO","YSSY","7.0"
"KMIA","LEMD","9.0"
"EDDP","LIME","1.0"
"OMDB","LTBA","1.0"
"EVRA","EYRU","2.0"
"KBUF","CHF2","1.0"
"WIHH","WSSL","3.0"
"SBGR","SKMA","1.0"
"CYKZ","KCLE","1.0"
"EHEH","LZIB","1.0"
"ELLX","LFBO","1.0"
"LSGG","EPWA","1.0"
"EIDW","EPWA","4.0"
"LEMD","OMDB","4.0"
"EHAM","UUEE","5.0"
"KMIA","OTHH","7.0"
"EDDP","EPKT","5.0"
"EIDW","LFLL","3.0"
"RCTP","ZUCK","4.0"
"EDDP","LTBA","9.0"
"OTHH","YBBN","6.0"
"KPHX","CYYZ","2.0"
"EBBR","USSS","1.0"
"CYYZ","EPWA","1.0"
"RPLC","RCTP","5.0"
"EHAM","EGNM","1.0"
"ZGSZ","UUDD","1.0"
"WMKK","YBBN","1.0"
"ESSA","EDDK","5.0"
"WMKK","RJBB","1.0"
"EICK","EBMB","1.0"
"KMSP","CYAV","2.0"
"LGIO","EDLW","1.0"
"RCTP","VHHH","102.0"
"CFQ7","KIAH","1.0"
"EDDM","UKBB","1.0"
"VHHH","OMDW","14.0"
"LFLL","LMML","1.0"
"EBLG","LOWW","3.0"
"KDTW","CYYZ","9.0"
"ESSA","EGLL","10.0"
"KEWR","CYHM","2.0"
"ESMS","EPGD","1.0"
"LEZG","SKBO","1.0"
"EGUN","DE09","1.0"
"OMSJ","LKVO","1.0"
"EPKT","EDDP","5.0"
"EFHK","EDDT","1.0"
"EETN","EDDF","3.0"
"KJFK","VHHH","3.0"
"LEMD","LFEG","1.0"
"CYYC","ELLX","2.0"
"OMDB","OERK","4.0"
"7FL6","CYOO","1.0"
"LPPR","EDDB","4.0"
"SBGL","EGLL","1.0"
"FACT","LMML","1.0"
"EPWA","EYKS","1.0"
"LFPG","ZGGG","1.0"
"KHWV","CYYZ","1.0"
"EGLL","LEMD","19.0"
"RPLL","OTHH","14.0"
"UUEE","EDDF","9.0"
"EGBB","LROP","3.0"
"LPPR","LTBA","1.0"
"EDDP","EPGD","5.0"
"SBGR","LFPG","2.0"
"RJFF","RCTP","8.0"
"VOBL","OMDB","5.0"
"ETAR","KW32","1.0"
"LFPB","LSZH","1.0"
"VTBS","OMDB","3.0"
"LIRF","LMML","3.0"
"LTBA","LMML","1.0"
"UKBB","EDDP","4.0"
"EDDL","LSZH","6.0"
"KSEA","EDDF","2.0"
"EPWA","EYKG","1.0"
"VIDP","EDDK","5.0"
"EHAM","ELLX","2.0"
"EBLG","EHAM","1.0"
"OTHH","LGAV","3.0"
"EGSS","KJFK","1.0"
"KJFK","SBGR","2.0"
"EDDF","VABB","11.0"
"CYYZ","LPPR","2.0"
"ENGM","EKCH","22.0"
"ENGM","VTBS","1.0"
"EGVN","EETN","1.0"
"ESSA","VHHH","1.0"
"VIDP","UMMS","1.0"
"YSSY","VTBS","1.0"
"YSSY","RJBB","1.0"
"EDDK","LIPZ","5.0"
"LZIB","LEMG","1.0"
"LSGG","LIML","1.0"
"UAII","ESSB","1.0"
"EGSS","EIDW","12.0"
"EDDF","ENGM","1.0"
"KATL","EDDF","10.0"
"EBBR","LTBA","3.0"
"EDLW","LHBP","3.0"
"EBLG","KATL","2.0"
"LETO","LIRE","1.0"
"OMSJ","WSAP","5.0"
"VTBS","RJTE","10.0"
"KMSP","CJL5","2.0"
"LHFP","LOWW","1.0"
"EHAM","VHHH","5.0"
"ESSB","LEBL","1.0"
"LFBO","LTBA","1.0"
"EKCH","WSSS","1.0"
"KORD","EGLL","13.0"
"LSZH","EHAM","6.0"
"VHHH","RPLL","16.0"
"EFHK","OTHH","7.0"
"ESSA","ENUL","1.0"
"EINN","EGLL","5.0"
"KSDF","CYHM","5.0"
"LROP","LKKB","1.0"
"EHEH","LHBP","7.0"
"CYVR","WSAP","2.0"
"EGLF","LIPZ","1.0"
"EDDH","OERY","1.0"
"KLAX","EHBK","1.0"
"CYUL","LEMG","1.0"
"EDSB","LEIB","1.0"
"LSZH","ESSA","4.0"
"KPHL","CYOW","1.0"
"EDDN","LTBA","2.0"
"EGSS","EGJJ","1.0"
"UMMS","LOWW","2.0"
"LSZH","EIME","1.0"
"LSZH","LROP","2.0"
"RJFF","VTBD","1.0"
"ELLX","KLAX","3.0"
"OERK","LFPG","1.0"
"EGKB","EHAM","1.0"
"LTBA","VTBD","1.0"
"KORD","OTHH","5.0"
"EPGD","EETN","5.0"
"6NK1","CNJ3","1.0"
"OMDB","EDDP","4.0"
"OTHH","VCBI","9.0"
"KLAX","RJTT","5.0"
"EDDS","LHBP","2.0"
"CYVR","EGLL","2.0"
"UAAA","EPWA","3.0"
"RJBB","RKSS","1.0"
"EKBI","ESMS","4.0"
"KIAH","EDDF","5.0"
"LTBA","LOWW","2.0"
"CYYZ","KIAH","11.0"
"LEBL","EBBR","4.0"
"SBGR","LIRF","3.0"
"EGKB","LFPB","1.0"
"EDDS","LDZA","2.0"
"EGLL","RJTK","2.0"
"SAEZ","LOWW","1.0"
"KPHL","CYRO","1.0"
"VABB","KATL","1.0"
"VECC","OTHH","1.0"
"LEAL","LSZH","1.0"
"LIMJ","EHAM","1.0"
"LEZG","KORD","1.0"
"KEWR","EDDF","14.0"
"GMMN","LTBW","3.0"
"LIRA","EDDP","5.0"
"LFPG","UUEE","4.0"
"EGKK","LROP","5.0"
"KPHL","CYUL","5.0"
"KIAD","CYYZ","6.0"
"LYBE","LJLJ","1.0"
"PANC","CYXE","1.0"
"KSDF","CYYC","3.0"
"ESKN","LROP","2.0"
"KFOK","CYYZ","1.0"
"RCTP","CYVR","5.0"
"VIDP","OMDB","5.0"
"CYXE","KMSP","4.0"
"EDLW","LKPR","1.0"
"WMKK","VTBD","1.0"
"OTBD","YPPH","1.0"
"VHHH","VTBD","1.0"
"EHAM","CYYC","3.0"
"KEWR","LPPT","1.0"
"LIMC","UUWW","1.0"
"SAEZ","CYYZ","1.0"
"KDVT","CYYC","1.0"
"LIMC","LTBW","1.0"
"LEMD","OTHH","4.0"
"VOBL","EGGW","1.0"
"RKSI","KHHR","2.0"
"LTBA","EDDP","6.0"
"LIPE","LJLJ","1.0"
"EBMB","GOBD","1.0"
"ESSB","EHAM","2.0"
"RKSI","YSSY","5.0"
"MROC","KTPF","1.0"
"EDDM","LTBA","1.0"
"KVLL","CYQG","1.0"
"KHOU","EINN","1.0"
"EFHK","EYVI","2.0"
"LSZH","EDDN","1.0"
"KDOV","EBLG","1.0"
"BIKF","LPPT","1.0"
"EBLG","LKPR","4.0"
"OTHH","WSAP","3.0"
"EDFH","SC39","1.0"
"LCLK","LLBG","1.0"
"LROP","EDDP","4.0"
"WSSS","VHHH","60.0"
"EBBR","LEMU","2.0"
"EHAM","OMDW","2.0"
"VTBS","OMAA","2.0"
"VOBL","VHHH","2.0"
"ZGSZ","VTBS","4.0"
"RCTP","VTBD","1.0"
"EDDP","LIMC","8.0"
"LEMD","LTBA","3.0"
"EBLG","LIPE","2.0"
"VIDP","EBBR","1.0"
"LROP","EKBI","2.0"
"KDOV","ETAD","1.0"
"KMCI","CYYZ","1.0"
"LYBE","LDZA","4.0"
"ESSB","EGLF","1.0"
"LROP","LEMD","1.0"
"CYYC","EHRD","1.0"
"SKBO","SBGR","1.0"
"CYYC","KDFW","7.0"
"LLBG","EBBR","4.0"
"LKPR","UMMS","4.0"
"LSZH","EGLL","12.0"
"WSSS","RPLL","4.0"
"EGLL","EDDF","21.0"
"CZBM","KSUS","1.0"
"EHBD","LSGG","1.0"
"OTHH","LDZA","1.0"
"EGUN","ETAR","1.0"
"EDDL","EBBR","1.0"
"KSDL","CYYZ","1.0"
"KFLL","SADF","1.0"
"LKPR","OTHH","8.0"
"EHAM","LFPG","21.0"
"EGSS","EDDF","9.0"
"RCTP","RJBB","27.0"
"RCTP","KSEA","3.0"
"LEMG","DAAG","1.0"
"LFPG","EHAM","17.0"
"LSGG","EDDP","5.0"
"EINN","LGIR","1.0"
"LKPR","EBLG","4.0"
"CYVR","KSDL","1.0"
"LEPA","LOWW","1.0"
"LPPT","LEMD","2.0"
"4FL8","EGJJ","1.0"
"LKPR","VTBD","1.0"
"SBGL","KMIA","1.0"
"LFBD","EGKB","1.0"
"LTBA","EGGW","3.0"
"KEWR","CYQB","1.0"
"BIKF","LKPR","1.0"
"LSGG","LKKL","1.0"
"ETAR","LICC","1.0"
"NZAA","CYVR","5.0"
"OTHH","EDDF","27.0"
"LGAV","LPPR","1.0"
"EDDF","RKSI","23.0"
"KLAX","ELLX","5.0"
"EIDW","EBBR","4.0"
"KSFO","RKSI","16.0"
"ESSA","EDDP","5.0"
"YSSY","KSFO","7.0"
"EPWA","EDDP","5.0"
"CYEG","KMSP","1.0"
"LEMD","EDDP","12.0"
"LIMC","LFPG","5.0"
"EBBR","LIPY","1.0"
"EETN","EFHK","2.0"
"EBBR","LIRF","4.0"
"OMDB","VABB","3.0"
"UMMS","UUDD","4.0"
"LIPZ","LJLJ","3.0"
"OMDB","EDDK","11.0"
"LFML","HKMO","1.0"
"EDDP","LFNR","3.0"
"ENGM","LZIB","1.0"
"LLBG","LFPG","1.0"
"EDDF","KLAX","1.0"
"EGNX","LFAU","1.0"
"VMMC","ZGSD","1.0"
"EDDF","EKCH","14.0"
"EBBR","OMDB","6.0"
"EVRA","UUWE","1.0"
"LEBL","EBLG","5.0"
"EDDF","SAEZ","3.0"
"ELLX","LFSK","1.0"
"VCBI","OTHH","10.0"
"KORD","LFPG","5.0"
"EINN","CYUL","1.0"
"KDOV","EDFH","2.0"
"LFPG","OMAM","1.0"
"LIRF","EDDM","3.0"
"KBOS","SBGR","1.0"
"EHAM","EDFH","1.0"
"OMDW","EBLG","2.0"
"EDDL","LKPR","1.0"
"EIDW","EYRU","1.0"
"EGPH","LIRF","1.0"
"LGAV","EDDL","1.0"
"LSZH","OTHH","7.0"
"EKCH","LFPG","4.0"
"ELLX","VTBS","3.0"
"KWRI","ETAR","6.0"
"LHBP","EGLL","5.0"
"EETN","EBLG","3.0"
"LIRF","RPLL","1.0"
"EBLG","OMDB","4.0"
"CYUL","KDTW","5.0"
"KCVG","CYHM","8.0"
"LTBA","FABA","2.0"
"VHHH","VABB","2.0"
"LSZV","EDJA","1.0"
"LEBL","EDFH","1.0"
"LEMD","UUDD","1.0"
"LPPT","KMIA","1.0"
"EDDV","EGSS","1.0"
"UUDD","EDDP","1.0"
"EIDW","EBCI","1.0"
"LFPG","LKMT","1.0"
"LOWW","UKBB","1.0"
"CYYZ","LKKL","1.0"
"UUWW","EIDW","1.0"
"LDZA","EHAM","5.0"
"CNJ3","K9G3","1.0"
"KDEN","CYVR","5.0"
"LSZH","EPWA","2.0"
"EGSH","EHAM","1.0"
"EDDF","EGLL","26.0"
"LFLI","ELLX","1.0"
"KONT","VHHH","2.0"
"EDDL","LSGG","2.0"
"EKCH","BIKF","4.0"
"LEAL","ESSA","3.0"
"KMSP","CYEG","2.0"
"UUDD","UMMS","4.0"
"VOBL","EBBR","1.0"
"UMMS","LYBT","1.0"
"EHAM","WSAP","3.0"
"EGHI","EGJB","5.0"
"EDDP","VHHH","14.0"
"SBKP","GOBD","3.0"
"RKSI","RJAA","1.0"
"EFHK","LEMG","1.0"
"EGLL","LTBW","6.0"
"LSGC","EDFH","1.0"
"WSSS","VOBL","1.0"
"CYYZ","CO12","1.0"
"NZAA","YMEN","1.0"
"EGBB","LFEN","1.0"
"LOWW","UUEE","1.0"
"EHMZ","EBOS","7.0"
"KSUU","RKRN","1.0"
"OMDB","OEDR","1.0"
"LIMC","VHHH","4.0"
"EDDF","LEMD","12.0"
"EGLL","EDDP","7.0"
"SBGR","GOBD","2.0"
"EGGW","VHHH","1.0"
"OMDB","ZGSZ","6.0"
"EBLG","OETH","2.0"
"KDFW","EBOS","2.0"
"RKSI","EDDK","5.0"
"LIMC","KJFK","1.0"
"VIDP","EDDF","1.0"
"LEVC","UNEE","1.0"
"BIKF","LKVO","1.0"
"KSGR","CYYC","1.0"
"LSZH","LFLL","1.0"
"PN18","CYQG","1.0"
"LEMD","GMMN","1.0"
"KATL","OTHH","1.0"
"LTBA","ENGM","1.0"
"EHEH","LROP","6.0"
"EBOS","LFQQ","2.0"
"OTBD","EGGW","1.0"
"OMDB","OEDF","2.0"
"LTBA","EGSS","2.0"
"EDDN","ESSD","1.0"
"OTHH","KDFW","3.0"
"LIRF","EGSS","1.0"
"KBLI","CZBB","1.0"
"EFHK","LOWI","1.0"
"EHAM","LIMC","1.0"
"EDDF","WSAP","1.0"
"LKPR","UUWW","1.0"
"CYOW","WN35","1.0"
"EHAM","KEWR","8.0"
"EBBR","EGGW","4.0"
"ZGSZ","RKSI","7.0"
"CYVR","RCTP","5.0"
"YSSY","RKSI","13.0"
"LTBA","LCEN","1.0"
"EKSB","ESSA","1.0"
"OTHH","EGSS","4.0"
"NZAA","VHHH","5.0"
"RJTK","VTBS","1.0"
"CYXU","49OH","1.0"
"EGTK","EGJA","1.0"
"LFPB","EDLN","1.0"
"EVRA","UUEE","2.0"
"CYHM","KIAD","1.0"
"UUWW","OMSJ","1.0"
"OMDB","FARA","1.0"
"LOIR","EDMK","1.0"
"VHHH","NZAA","4.0"
"EDDF","OMDB","12.0"
"LEIB","EDDK","1.0"
"EBMB","EIDW","3.0"
"LKTB","LZTT","1.0"
"KBWI","CGL2","1.0"
"ZGSZ","UAAA","2.0"
"ENGM","LTBA","1.0"
"EICK","EGGD","1.0"
"KPHL","EGLL","2.0"
"LSMD","LFGA","1.0"
"EDDM","EKOD","1.0"
"CYMX","NY60","2.0"
"UAAA","EFTP","1.0"
"LHBP","LKPD","1.0"
"ESSA","LKTB","1.0"
"LYBE","UNNT","1.0"
"EIDW","LFPB","1.0"
"SBKP","KFLL","1.0"
"LOWW","LIRF","1.0"
"EIDW","LFPG","4.0"
"KIAD","YBBN","1.0"
"EDDL","LOWW","7.0"
"EHAM","LSZH","6.0"
"LEBL","LKMT","1.0"
"EDDP","ENGM","4.0"
"LLBG","LOWW","6.0"
"SBKP","KDFW","3.0"
"EFHK","ESMS","4.0"
"KDFW","CYYC","7.0"
"EDDM","LGAV","5.0"
"EPWA","SAEZ","1.0"
"LSGG","LFPB","3.0"
"LIMC","ELLX","5.0"
"CYYZ","SKBO","1.0"
"LKPR","LEMG","3.0"
"OTHH","UAAA","3.0"
"EHAM","LTBW","3.0"
"LEBL","UMMS","1.0"
"UAAA","LFPG","1.0"
"LHBP","ESSP","1.0"
"EDFH","EYKA","1.0"
"SKBO","KATL","1.0"
"EDDV","EINN","1.0"
"EDFH","LMML","1.0"
"KCMH","CEB8","1.0"
"KORD","RKSI","7.0"
"EGLL","LEVC","2.0"
"EGBB","EIDW","15.0"
