"Source","Target","flights_count"
"EDDK","EPMO","5"
"UUWW","LIRZ","1"
"ESGG","EGCC","3"
"LFOB","LIPS","2"
"EPWA","LFLL","2"
"EHEH","EPLE","2"
"LGIR","ESSA","1"
"7PS7","CYUL","1"
"EDJA","LBWV","2"
"EHLE","EKSP","1"
"EGKK","LFMT","7"
"LFPG","EGPF","8"
"LPAR","EDDB","2"
"LIMB","EBMB","4"
"LPFR","EGLL","7"
"OEDR","OBKH","4"
"EPKK","EKCH","4"
"EIDW","UUEE","6"
"SBGR","FAGM","2"
"EHRD","LICJ","1"
"UUDD","VTBS","3"
"RJTK","KTEB","1"
"OERK","VOMM","3"
"EGVN","CYYC","4"
"EETN","LIME","4"
"EBAW","EGLC","1"
"URRP","UG24","1"
"EBMB","BIKF","1"
"EGKA","LFLP","1"
"EGKB","LSZH","2"
"EDDF","EPWR","3"
"LYBE","EKCH","2"
"YSSY","LEMD","1"
"LFBO","LIPV","1"
"LSZH","LBSF","1"
"CNF9","WI00","1"
"EDDT","EPKK","1"
"KLAX","MMLP","1"
"LTBA","FADR","1"
"ESGG","LKPC","1"
"CAY5","KORD","1"
"LSGG","ULLI","1"
"LFLP","EKRK","1"
"EDLV","LILQ","1"
"EDDK","ZBAA","1"
"LRCK","EGGW","1"
"ULLI","UGTB","1"
"LDSR","LFBD","1"
"RKSI","SBGR","1"
"EGCN","ENGM","1"
"ZBAA","NZAA","1"
"LOAN","LHPR","1"
"LSZR","ETHN","1"
"OBBI","EDMO","1"
"LSGG","EPWA","11"
"LEAL","EGNT","4"
"EDDN","LOWW","11"
"UKBB","UAAA","10"
"KORD","VHSK","8"
"LEZG","OTHH","3"
"EDDF","OTHH","11"
"OPMT","OMDB","4"
"EFHK","OMDB","8"
"EHAM","SBGR","7"
"EKCH","LFPG","66"
"RCTP","LOWW","8"
"EGPK","LEBL","6"
"EGBB","LEBL","15"
"KJFK","EGNX","5"
"LKPR","EKCH","18"
"LTBA","LBSF","3"
"EDDS","LIMC","7"
"EBBR","LTFJ","4"
"CYUL","KHWO","21"
"EGKK","LIMJ","6"
"OMSJ","LKBU","2"
"RCTP","RJFA","1"
"EBLG","ESMS","5"
"EIDW","LGAV","5"
"EGNT","LEMG","3"
"KEWR","MMMX","5"
"LFLL","EGPH","2"
"EBCI","LFCR","1"
"LPFR","EBMB","4"
"KIAD","LTBW","3"
"EGCC","KJFK","12"
"RJTK","RCTP","4"
"LEZL","LIDE","2"
"EPWA","LSGG","7"
"KTEB","EFHK","1"
"EBKT","GOBD","1"
"LTBK","EDDF","3"
"KEWR","ENKJ","4"
"EDDL","EVRA","6"
"EGSS","LFMU","3"
"EKCH","EGMC","3"
"LGIR","LFQQ","1"
"ESKN","EDDL","2"
"DAAG","LEMG","1"
"EHAM","EKEB","12"
"OMDW","UWUU","2"
"TXKF","KEWR","3"
"LOWS","EGPH","1"
"CYYC","ELLX","2"
"EGNS","EGKR","1"
"LGAV","LIRF","4"
"EDDT","LDZA","2"
"SAEZ","KLDJ","3"
"KIAD","LIRF","7"
"LTBA","OMAD","1"
"EDMO","LFBO","1"
"EHAM","LKRK","1"
"EHAM","OLBA","3"
"EGJJ","EGNV","1"
"KSWF","CYYZ","1"
"ZGSZ","EBMB","1"
"BKPR","EDDF","1"
"ESKN","LEAL","3"
"EINN","LEAL","2"
"UKHH","EPWA","1"
"OETH","OMAD","1"
"CYYC","UT13","2"
"LZIB","EHEH","2"
"LEBL","LBSF","1"
"NZAA","YPAD","1"
"SLVR","KDFW","1"
"LTBA","EIWT","1"
"VNKT","OEDR","1"
"EDDK","LKKL","2"
"LEAL","EICK","1"
"SBGL","KDWH","1"
"CYOW","EBMB","1"
"FAGM","GOBD","1"
"EGNP","LTBS","1"
"LSGT","EBCI","1"
"EDXW","ELLX","1"
"LZIB","LFBD","1"
"EDFE","EGKB","1"
"LFPO","LMML","1"
"EHTE","EDHF","1"
"LEBL","ESKX","1"
"OERK","LIRA","1"
"SBGR","VHSK","1"
"LIRF","LOWW","43"
"CEF4","KPSP","4"
"RKSI","YBBN","8"
"EDDM","EFHK","41"
"LSZH","LFMP","1"
"OMDB","WMKK","18"
"GOBD","LFPG","14"
"EBGB","EHHV","1"
"WIII","EHAM","2"
"LFPG","EGDW","1"
"EPSC","EGSS","1"
"EDDW","LEGE","1"
"KDFW","OTHH","3"
"LLBG","EDDB","2"
"LROP","LFPG","40"
"UUDD","LIRF","8"
"EGCC","EPKT","1"
"LPPT","CYUL","1"
"EDDM","ENKJ","10"
"LROP","EKVD","2"
"USSK","LFPG","1"
"LFLP","LIML","1"
"LEBL","LFML","4"
"LEBL","EDDM","44"
"OTHH","SBGR","5"
"UAAA","LTBA","17"
"EGGW","UKKK","3"
"KDCA","CYUL","8"
"LROP","LIRF","12"
"EKYT","EGSS","1"
"LEMG","EGGP","18"
"SBGR","LSZH","7"
"EKCH","LTFJ","12"
"UKKK","EDJA","5"
"CYUL","KIAD","12"
"OTHH","OPMT","3"
"EDFH","EPMO","1"
"TBPB","TVSC","2"
"CYUL","EGLL","12"
"VTBS","VHSK","8"
"OLBA","OETH","7"
"LSZH","LTBJ","1"
"EKCH","LKPR","7"
"EGSS","EYKA","1"
"KTEB","LFBD","1"
"LFLL","EGLL","21"
"EGGP","EPKK","2"
"KDTW","EDDF","2"
"EGLF","EFHK","1"
"EDAM","LIMC","2"
"LLBG","UUEE","3"
"LEZG","LFSS","1"
"VHSK","OTHH","1"
"EDHI","EGSS","1"
"BIKF","KMSP","6"
"ELLX","LIMB","1"
"EIWT","EGBB","2"
"EGSS","EBLG","5"
"LFMT","DAAG","2"
"ZGSZ","RPLL","3"
"BIKF","EGNX","5"
"EDLP","EHAM","1"
"LIRA","EGPH","5"
"ZBAA","VIDP","1"
"GOBD","LEZG","1"
"EGSS","LFME","3"
"WMKK","LTBW","1"
"LZIB","LTBS","1"
"LDPL","EFHK","1"
"EBCI","LEMP","2"
"LYBE","LFAY","1"
"LFLC","LROP","2"
"EDLN","LOLE","1"
"LMML","EDDF","2"
"EFHK","EDDV","1"
"EHAM","LKSN","1"
"VHHH","RJNY","1"
"LEMD","LFER","1"
"LLBG","ULLP","1"
"KPNE","CYHM","1"
"CYMX","KBKL","1"
"LIPZ","LOLW","1"
"LSGG","LTBA","1"
"EGKK","LSZA","1"
"EGJB","EGFF","1"
"LIMF","EGGD","1"
"UUWW","LTBA","1"
"UAAA","ELLX","1"
"EGCC","01FA","1"
"LROP","LFHN","1"
"ESSA","LIDC","1"
"OA16","RKSI","1"
"LSZA","LIRZ","1"
"LEAL","ENZV","1"
"EDDH","LTBJ","1"
"SBGL","LSZH","1"
"EPKT","EDDF","1"
"TLPC","TVSA","1"
"EDDF","OBBI","7"
"LEBL","LOWW","28"
"OTHH","LTBA","14"
"EBMB","LFLL","3"
"EDDL","EGKK","13"
"LGKN","LSZH","1"
"OMDB","EHAM","28"
"EBBR","OTBD","1"
"UKKK","LIMJ","1"
"KSFO","VHHH","18"
"EHAM","KEWR","4"
"KLAX","EGLL","59"
"EGNX","EGNS","5"
"YMML","CYVR","3"
"VIDP","EDDM","13"
"LEMG","LFPG","32"
"LGIR","LFBO","1"
"VIDP","LOWW","22"
"EPSW","EGGW","6"
"LIMF","LFPG","23"
"WBSB","OMDB","2"
"UUEE","UAAA","27"
"LSZH","LFEF","1"
"LFPO","UUDD","4"
"LMML","LIME","2"
"EGSS","LSGG","18"
"BIKF","EBBR","2"
"LGKN","EBBR","2"
"OTBH","OBBI","6"
"EDAM","WSAP","1"
"CYUL","7PS7","3"
"UUEE","LIRF","44"
"EDDW","EKRK","1"
"EDDV","LEBL","8"
"CYOW","KORD","15"
"LTBA","LOWW","16"
"EGSS","LFMP","5"
"EGPH","EDDS","2"
"ETNL","EKVD","1"
"LHBP","EDBT","1"
"KCLT","EGLL","6"
"KORD","EBBR","1"
"EEKE","EFPO","2"
"LKKB","LBPD","1"
"SBGR","LEBL","7"
"LFMP","EBCI","3"
"EGKK","LFMN","1"
"LIRF","ENSI","5"
"EDLN","LSZA","1"
"EGLL","EIWT","47"
"GOBD","EDDF","4"
"RKSI","VNKT","3"
"LTBA","RKSI","12"
"MMMX","KRNO","1"
"RJBB","VIDP","2"
"EINN","EGPH","6"
"EGKB","LEMD","1"
"EBCI","ESKX","1"
"EDDV","EGKB","1"
"VNKT","VTBS","4"
"EPWA","LILV","1"
"EDDT","LFNG","1"
"EGGW","LIMN","1"
"KHPN","EFHK","1"
"LIMC","LEBB","1"
"EGNX","EDAW","3"
"EDDT","EGLC","1"
"EFOU","ESPA","1"
"VOBL","LTBA","1"
"EDDW","UUDD","1"
"CYVR","KVNY","2"
"ELLX","EGPH","3"
"GBYD","LTBW","1"
"LEMG","EGJJ","1"
"LTBA","LIRE","1"
"EDDB","ELLX","2"
"KSAN","NTAA","1"
"GMTT","EGKK","1"
"EHAM","EPKM","3"
"EDTS","EBAW","1"
"SBGL","KLAX","1"
"EGBB","EGJJ","1"
"LFQN","EGMD","1"
"ETAR","EGUN","1"
"EKSB","EDCX","1"
"LHBP","UUMO","1"
"EFHK","EGPH","2"
"KJFK","CYYZ","26"
"LIMC","KMIA","2"
"EDDL","OMDB","14"
"EGGD","LIRF","7"
"EDDB","LTFJ","17"
"RKSI","RCTP","88"
"EINN","EPMO","2"
"LGAV","UKBB","1"
"LEMG","EGPH","11"
"SLVR","SAEZ","9"
"ETNW","LHPA","3"
"EGJJ","EGKK","53"
"WIII","WMKK","23"
"EIDW","31MA","3"
"LIMC","EGCN","2"
"EGSS","LIDC","1"
"EDDF","LFML","9"
"LEBL","EGMC","3"
"UUEE","EDDT","3"
"EGGW","EICK","7"
"ESKN","LIPS","1"
"LEMP","EGHH","3"
"OMSJ","OETH","10"
"LROP","LKKL","5"
"LFPG","LGKN","2"
"LFPG","KLDJ","5"
"EGGW","LFLL","6"
"EGGD","EHAM","19"
"EVRA","EFTP","4"
"TBPB","CYYZ","6"
"EDDF","FABA","3"
"CPS2","1NY4","1"
"EDDT","LIBD","3"
"EPWR","EGPH","2"
"KDFW","RKSI","12"
"CYUL","KLDJ","17"
"LSZB","LFGA","1"
"EFHK","LDSP","4"
"LZIB","UKKK","4"
"EDDT","LHBP","9"
"EDDS","KFTY","2"
"EBLG","EDDM","3"
"EGKK","LFME","1"
"EGCC","VHHH","5"
"EPWR","LKPR","1"
"OTHH","WIII","2"
"LFNR","LLBG","1"
"EPWA","CYHU","1"
"EDDM","LFLP","1"
"KSFO","EIDW","5"
"LROP","LIMC","6"
"CYKF","OA16","1"
"RPLL","OERY","1"
"LSZH","LFML","1"
"LIPZ","LKHV","3"
"LKPR","LOWG","1"
"CYHU","KIAG","1"
"OBBI","LZIB","1"
"LEMG","EITM","1"
"EDPK","LOIJ","2"
"LIRF","LEBB","1"
"KSWF","EBMB","1"
"MMMX","KMFE","1"
"EDFC","EGKA","1"
"EHAM","ESSL","1"
"EHTE","EDLS","1"
"BIKF","EPLU","1"
"EBCI","EIWT","1"
"EGKB","LFOH","1"
"RCDI","WBKK","1"
"EKAH","ENGM","1"
"KJFK","FATA","3"
"EDVM","LKCM","1"
"UUEE","EDDW","1"
"EDFM","LOWW","1"
"LHBP","ZBAA","1"
"KJFK","LEBL","14"
"LPPT","DAAG","2"
"EBBR","KI67","1"
"EDDS","LGAV","4"
"LIRF","LROP","12"
"CYOW","KPHL","12"
"EBBR","EIDW","16"
"LSZH","LIMB","1"
"OBBI","RPLL","7"
"EGKK","LFPG","38"
"LFRS","LIRF","4"
"UUWW","EIDW","1"
"ESGG","EBMB","13"
"MMMX","EHAM","15"
"CYYZ","GA35","4"
"EDDF","EKEB","11"
"EHAM","SAEZ","6"
"CYHM","OI32","2"
"LFKF","EBCI","4"
"KMSP","BIKF","6"
"CYVR","RJTK","2"
"EGPH","EDDM","10"
"LDZA","LOWW","11"
"UKBB","OTBK","4"
"LLBG","LIMC","2"
"OMDB","LDZA","6"
"LEMD","OMDB","13"
"LFPG","FAGM","3"
"EGPH","LEMG","5"
"KMSP","CYYC","2"
"LFRD","EGSS","5"
"LPPT","KLDJ","4"
"KPHL","OTHH","4"
"EFHK","EPKK","2"
"EGPH","EPMO","4"
"LIRA","LROP","21"
"LHBP","KORD","2"
"UG24","LTBA","1"
"EBKT","EHAM","1"
"EFOU","ESSA","3"
"EGAA","KMMU","1"
"LZIB","LKHV","1"
"LIMF","EHAM","8"
"OMDB","CYVR","2"
"EIDW","EDDL","18"
"EDMF","LOLW","1"
"OMDB","EGPH","5"
"EGSS","EHEH","21"
"LFPG","RCDI","2"
"LKCB","EDNX","1"
"EDDM","OTBK","1"
"EHAM","OMAD","1"
"KIAD","EBBR","3"
"LSZH","EHRD","1"
"LIRF","EVRA","4"
"EGSS","LFDF","2"
"FATA","EDDM","1"
"LEMP","EIWT","1"
"LSGG","LLBG","2"
"ZGSZ","VHHH","2"
"EGAA","LPMA","1"
"LEJR","EDDM","2"
"LIRP","EITM","1"
"OMSJ","USSK","3"
"LIRZ","EDKB","1"
"EDNY","KTEB","1"
"KDCA","CYHU","2"
"LYBE","EBBR","1"
"EGLF","OMDW","1"
"LPMA","CYYZ","1"
"EHAM","ESMU","1"
"LEBB","EGMC","2"
"EPLL","EDDM","1"
"KBUF","CYHM","1"
"EDDL","EKBI","1"
"LOWW","EDOE","1"
"EBMB","LSZH","1"
"LSGG","LKHV","1"
"EPKK","EDLW","1"
"LEBL","LFNR","1"
"EDDB","LIDU","1"
"EIBA","EGBB","1"
"EGNX","EPKK","1"
"EHAM","CYYZ","25"
"OMDB","UGTB","1"
"EDJA","LGSA","2"
"RJBB","RPLL","25"
"LIPZ","EPWA","4"
"EBCI","LFME","4"
"OMAA","LEMD","1"
"KIAD","LRBS","3"
"BIKF","EDDM","7"
"EHAM","EDDS","32"
"LKPR","LIMC","13"
"EETN","EKCH","11"
"EIDW","KIAD","15"
"EGSS","LIMJ","6"
"ULLI","EDDM","22"
"RKSI","LIMC","4"
"LEBL","KFLL","2"
"LIRF","RKSI","11"
"LTBA","LFML","2"
"YMML","RCTP","3"
"EGLF","EDDG","1"
"XS89","MMMX","8"
"KLAX","LEBL","4"
"KPHX","CEF4","3"
"ENGM","EKBI","5"
"LGAV","OTBD","1"
"EHRD","LPAR","3"
"LFQL","EBBR","1"
"OMAA","KJFK","1"
"EGGD","LFPB","1"
"EGCC","LIMA","4"
"LEAL","EKEB","2"
"EGSS","EVRS","1"
"LEMG","EGPF","16"
"LIRF","KCLT","5"
"CYYC","KHHR","10"
"LIRP","LTBW","1"
"KIAH","SIFU","1"
"KLAX","EBLG","3"
"UKBB","LKPR","3"
"ELLX","EDDS","2"
"EDDB","LILV","1"
"LMML","EGKK","3"
"RCSS","RJAA","5"
"EDAM","LEMD","2"
"LGIR","EDDL","8"
"KORD","EBLG","1"
"LFPV","EGJB","1"
"EHEH","EPLR","1"
"EETN","ENVA","1"
"EPWR","EDDS","1"
"EDVK","LOWW","1"
"LTBA","OPKC","4"
"OERY","VOBL","1"
"LIMC","EYKA","1"
"LZIB","EDDT","1"
"EVRA","LILV","1"
"CYYC","KPWK","1"
"EDDP","LKMT","1"
"LHBP","EDCT","1"
"LGAV","EDDT","1"
"KVNY","MMTJ","1"
"CYTZ","KGRB","1"
"WMKK","RPLS","1"
"LIRF","EDDE","1"
"KZPH","YMMB","1"
"KDAL","EGGW","1"
"EGCC","ELLX","1"
"EBBR","KFLL","1"
"EDDB","LBSF","1"
"LEZG","OTBK","1"
"EDDS","EGGD","1"
"LOAU","LZIB","1"
"KTUS","CYCD","1"
"LFPB","LPCS","1"
"LICA","LROP","1"
"VIDP","OMDB","56"
"CYVR","KSNA","4"
"EDDF","KSFO","21"
"LFPG","EICK","7"
"LDSR","LFPG","3"
"EGNP","EIDW","7"
"EGXE","EHAM","3"
"EKCH","LIMC","25"
"EGKK","LEBL","104"
"CYYZ","KDAL","1"
"LIRF","UKBB","10"
"LL59","LTBA","1"
"KEWR","EGLL","50"
"EVRA","EIWT","5"
"ESOW","LEMG","2"
"KLAX","NZAA","15"
"EDDM","ULLI","15"
"KORD","LFPG","19"
"EGNM","EPWR","1"
"RJFR","RKSI","3"
"LIBD","EHBK","2"
"LICA","EGSS","1"
"LIRF","EDCR","1"
"CYUL","TBPB","2"
"LKPR","EHEH","5"
"EGLC","EITM","2"
"LIMC","RKSI","8"
"SLVR","LEMD","8"
"LEBL","GOBD","1"
"LOWW","EGBB","4"
"EKCH","EGNX","4"
"EDDM","LCLK","2"
"LIPB","EDDC","1"
"KLAX","EBMB","2"
"LPFR","EBBR","5"
"RPLL","KSFO","5"
"EGGW","KOPF","1"
"LEVT","EDDK","1"
"RJTT","VMMC","2"
"KDFW","OTBK","1"
"LFPG","RJTT","2"
"LOWW","LFFI","1"
"EDDP","LEMD","3"
"OLBA","LEBL","2"
"KJFK","OTBK","1"
"EKCH","EHEH","4"
"EDFH","FABA","1"
"UUWW","LIPR","1"
"LFNR","EBMB","2"
"UKKK","EDDN","2"
"EPGD","EHAM","1"
"LGIR","EHAM","5"
"LEAL","EDLV","3"
"LHPA","ETNW","3"
"EFHF","ESSC","1"
"EDDB","EBCI","1"
"EGGP","UUWW","1"
"KBMG","LPAR","1"
"LKHB","EDNF","1"
"ESGG","ENGM","2"
"EYVI","EGGW","2"
"KORL","BIKF","1"
"LKPR","LBSF","1"
"KJFK","SIFU","1"
"EGPH","EDAM","1"
"LFBD","LEAL","1"
"OTBD","EGGW","3"
"CYUL","KALB","2"
"LPPT","EPMO","1"
"LOIJ","EDPK","1"
"ZBAA","UKBB","1"
"LKKB","EYKA","1"
"YSSY","TS07","1"
"LFOT","EGSS","2"
"ESKN","LQBK","1"
"YMML","LSZH","1"
"LOWS","ESSA","1"
"LIPH","LEMG","1"
"CYYZ","9WI4","2"
"FAOR","LTBA","1"
"UUMO","LSZH","1"
"EDDF","LFHN","2"
"EHAM","EGHI","1"
"KMDW","LFPB","1"
"LFPG","OMAD","1"
"EGKK","KMMU","1"
"BIKF","CYOW","1"
"EGKK","LBSF","1"
"GBYD","EDDM","1"
"LSGG","LFBO","11"
"RJBE","KSFO","1"
"KDEN","CYYZ","16"
"LFPG","KPHL","8"
"EDDF","LDSP","6"
"LSGG","EDQS","1"
"BIKF","CYVR","3"
"LFOB","LEAL","3"
"EGPH","EDDK","4"
"ESSA","LDSR","1"
"EDDM","LMML","3"
"EGLL","WIDD","10"
"EHAM","EKCH","75"
"EGPK","LEMP","2"
"EETN","EIDW","2"
"LTBA","OLBA","21"
"LIRF","LPPT","18"
"BIKF","EGPH","4"
"EGLL","KSEA","19"
"LPPT","LKKL","6"
"KJFK","SBGR","30"
"CYYZ","KDTW","6"
"UUEE","VIDP","13"
"LIRF","ULLI","11"
"LEMG","ENKJ","9"
"RJBB","VTBS","16"
"EHAM","LDZA","7"
"LFBH","EGSS","4"
"OERK","OM11","1"
"LEMG","EKEB","5"
"LGAV","LROP","2"
"EVRA","LIRF","5"
"UKBB","EDDF","19"
"EPMO","LIPS","2"
"EBMB","LEMD","7"
"EBBR","EDDL","2"
"EDDK","LPPT","6"
"BIKF","EDDH","3"
"EDDM","OTBD","3"
"LPPT","LFOB","4"
"BIKF","KBFI","1"
"EIDW","LIPO","2"
"LHBP","EBBR","6"
"EGGD","EPMO","4"
"OMDW","UUEE","5"
"RKSI","ELLX","1"
"LSZH","EGLF","6"
"LIRP","ESSA","1"
"KMSS","CYCC","1"
"OMAA","OERK","2"
"UGTB","UKBB","2"
"KSFO","EGKK","5"
"EDDT","LOWI","2"
"EBMB","EDDH","1"
"EBLG","LIDW","1"
"LFPG","LIDP","3"
"LTBA","LIDC","4"
"LSZH","EDJG","1"
"CYVR","MMSM","2"
"VHHH","KORD","1"
"LPPT","EBGB","1"
"LIPH","ESKN","1"
"SBKP","SUMU","2"
"LICC","EDDF","1"
"EDDF","LFBF","1"
"EICK","EPLE","1"
"LPAR","KFLL","1"
"EPWA","EDCT","1"
"ESGG","EKHM","1"
"EKCH","KBOS","1"
"LIMB","EDDV","1"
"LPPT","SBGL","1"
"EDDH","LKHV","1"
"EDDL","KEWR","3"
"EGGW","LIRZ","1"
"LOWI","EDDL","1"
"LFLL","LMML","1"
"LFPM","LOWW","1"
"LFPB","ULLI","1"
"LHBP","EHRD","1"
"LIRP","LROP","1"
"EGKR","KLAS","1"
"EKRK","EDDW","1"
"EDDB","EGGW","16"
"CYYZ","KOWD","3"
"EPWA","LSZH","26"
"SAEZ","LEMD","35"
"RPLL","RKPK","2"
"UUEE","LIMC","33"
"YPPH","VTBS","4"
"LSZH","KORD","7"
"VTBD","ZGSZ","4"
"EDDT","EVRA","17"
"MMMX","CYVR","31"
"LEBL","LHBP","16"
"EGCC","LFPG","30"
"LOWW","EFHK","13"
"LEMD","LDZA","2"
"CYYZ","RJAK","4"
"ULLI","EETN","1"
"OTHH","LSGG","6"
"EFLP","LGAV","1"
"LIRF","EGPF","2"
"EBBR","LEMG","16"
"EGNP","LEMG","6"
"EDSB","LEAL","2"
"ENGM","EGCC","9"
"LSZH","ENSI","2"
"LFPB","EDDH","3"
"EFHK","UUEE","23"
"EETN","EGGW","4"
"EGAC","EPMO","1"
"1XS1","CYYZ","2"
"EDDM","LIBD","14"
"LZKZ","EGGW","1"
"EGSS","LFPG","13"
"EHAM","WIDD","3"
"LSZH","KSQL","1"
"KOAK","LEBL","3"
"LFRS","LIMC","4"
"KSFO","YSSY","14"
"SBGR","FABA","2"
"LERT","GMTT","4"
"KBCT","CYYZ","2"
"LIRF","EGKR","2"
"EGKK","LIPU","16"
"VOMM","OERK","1"
"EGGW","LHBP","28"
"OTBD","UUDD","6"
"OERK","EDTB","1"
"WIII","RPLL","3"
"EDDB","EETN","3"
"EETN","ENKJ","6"
"LFPO","LIRE","1"
"KJFK","CYHU","1"
"EBCI","LIEE","1"
"YSSY","VIDP","4"
"OMAA","OBBI","10"
"SAEZ","SLCY","2"
"VNKT","VHSK","3"
"CYVR","KPDX","6"
"ULLI","OMSJ","3"
"EBMB","ENGM","1"
"ESMX","EHAM","2"
"ENGM","KEWR","2"
"EPSW","LLBG","1"
"EGPH","ESKX","1"
"EBAW","LEMP","2"
"EGMC","LFAT","1"
"VHHH","ZBNY","6"
"BIKF","KSFO","3"
"EGPH","LGAV","2"
"UUWW","LFMN","1"
"LFML","LEZL","2"
"LIRF","OMAD","1"
"EDDH","LFBO","1"
"EDVM","LKKU","1"
"LFSG","EBKT","1"
"OTHH","K06C","1"
"EGLL","02XS","3"
"LERT","KWRI","1"
"EHAM","KDTW","4"
"EGLF","LIPU","1"
"LSZH","RJBB","1"
"CYHM","KORL","1"
"OTHH","RJTL","1"
"EGSS","LIML","1"
"RPLC","WMKK","1"
"LKVO","LTFJ","2"
"VHHH","OMAA","1"
"LELL","LFLY","1"
"OEDF","KEWR","1"
"LEMG","GBYD","1"
"LTFJ","EETN","1"
"WMKK","UAAR","1"
"EGLF","LLBG","1"
"RCTP","RJFF","38"
"RJBB","RKSS","42"
"LFBD","EBCI","5"
"CYYZ","KORD","75"
"KIAD","MMMX","4"
"EIDW","LHBP","13"
"OTBD","LSZH","4"
"RKSI","RJBB","181"
"LGRP","EGCC","7"
"EGCC","EDDH","14"
"LKPR","ESSB","1"
"KSFO","OMDB","7"
"LIML","LFPB","7"
"RKSI","KLAX","13"
"EGGP","EDDB","4"
"SBKP","01FA","1"
"EIDW","CYHM","4"
"ESSA","EGKK","25"
"KORD","LIRF","6"
"LSGG","LFKJ","4"
"EDDK","LFRD","1"
"LIBD","EDDB","3"
"VTBD","VOBL","7"
"UUWW","LIML","6"
"LEMG","EICK","11"
"ENKJ","LHBP","2"
"EDDT","EPKM","3"
"SBGR","OTHH","4"
"OMAA","WSAP","1"
"LGIR","EGCC","4"
"EGPH","KEWR","5"
"KPHL","EGPH","5"
"LSZH","LKKV","1"
"UUWW","LZIB","6"
"EGNP","LEAL","7"
"EGCN","EPPO","2"
"LYBE","LIMC","2"
"LGAV","LSGG","1"
"EGWU","LPPT","1"
"EDLP","ESSA","1"
"LSZA","LKKB","1"
"EPMO","EDDK","5"
"EDDF","FATA","6"
"LFPB","LHBP","1"
"EDDL","KMIA","1"
"6GA0","CYHM","1"
"EGGW","KBED","1"
"VIDP","LSZA","1"
"EDDT","LIBR","3"
"RJTJ","PANC","1"
"OTBD","LKKL","1"
"EGCC","GVBA","1"
"LIRF","LKRY","1"
"LPPT","LIPM","3"
"LFPB","LEMD","1"
"LKVO","EBMB","8"
"GOBD","LTFJ","1"
"OBBI","EDCT","1"
"LPAR","SDVL","1"
"LKVO","EGMC","1"
"LKVO","EDDB","1"
"KPVD","EIDW","1"
"EPWR","LIRA","1"
"CYYZ","KOAK","1"
"LSZG","LIMA","1"
"VMMC","ZBAA","1"
"EGJJ","EGWU","2"
"EIDW","VMMC","1"
"LE85","LPPT","1"
"EIDW","EYKA","1"
"LTBW","LEMD","1"
"EGKK","LIAT","2"
"LTFJ","EGKK","5"
"VABB","LSGG","1"
"LSGG","LIMZ","1"
"ULLI","EGPF","1"
"EHRD","EDVE","1"
"WMSA","ENKJ","1"
"KIAH","EDDM","1"
"LKMT","EDAM","1"
"EINN","EGAA","1"
"EGKK","LIEO","2"
"EBBR","LGAV","17"
"EDDT","LIMJ","2"
"VHHH","CYYZ","4"
"EDDM","LIMC","49"
"LSZH","EVRA","8"
"EGNM","LEMP","4"
"ENGM","EFHK","34"
"LEMD","EDDH","14"
"EKCH","ENVA","19"
"ELLX","WSAP","2"
"CYYZ","KBED","16"
"RPLC","RJBB","3"
"EGKK","LGSR","7"
"OMDB","LFPG","41"
"EGPF","EICK","5"
"OTBD","LIMC","6"
"EKCH","EDDF","44"
"LKPR","LSGG","5"
"LFPO","LGAV","10"
"LLBG","UUWW","2"
"LIRF","SAEZ","15"
"CYYZ","25GA","11"
"EDDF","4GA6","1"
"LLBG","VHHH","2"
"ELLX","EGKK","4"
"LPPT","KMIA","1"
"LEAL","DAAG","8"
"EPMO","LGAV","4"
"LTBA","ESGG","8"
"EKCH","LIRU","3"
"EDDS","LFPG","2"
"NZAA","OTHH","4"
"EGJJ","EGBB","2"
"LKPR","EFHK","9"
"TXKF","KHWO","1"
"KORD","RJAK","6"
"KORD","EHBK","4"
"KORD","EBMB","5"
"UKKK","LEBL","4"
"TBPB","CYUL","1"
"EVRA","OMAD","1"
"BIKF","KEWR","3"
"LEZG","KJFK","3"
"LFBD","EDDB","4"
"EHEH","LGAV","6"
"EBCI","LFFW","1"
"LIRF","LBSF","1"
"ESKN","EDDW","3"
"EDDM","LTBJ","2"
"UUDD","EBBR","4"
"KTYQ","CYYZ","1"
"EGNM","LPMA","1"
"LSZH","LFMY","2"
"LJLJ","LSZH","4"
"EDDF","LIPM","5"
"KBJC","CYVR","1"
"EGBJ","LFPB","1"
"VIDP","OMDW","2"
"LEBB","EGKK","1"
"SBBR","KMIA","1"
"RKSI","VABB","3"
"EDNY","EHGG","1"
"TXKF","CYYZ","4"
"LFPB","GOOY","1"
"KCDW","CYOW","1"
"LHBP","ESSP","2"
"LOWS","LKKB","1"
"LIRF","0GE0","1"
"LKPR","EGNP","1"
"EPWR","ESMS","1"
"EDDH","LKSN","1"
"EPPO","EDNL","1"
"EIWT","EGLL","2"
"UUWW","LTBR","1"
"EGPH","EFHK","2"
"KMIA","SBKP","1"
"EDDV","LSZB","1"
"66MI","CYOO","1"
"UUEE","LKPR","12"
"LIEO","LSZH","3"
"RCTP","VHSK","89"
"VABB","OMDB","46"
"CYYZ","KSFO","26"
"EDDF","ESSA","56"
"KJFK","EBLG","7"
"EGLF","EDDT","1"
"EGKK","BIKF","10"
"EGLL","OBBI","21"
"WMKK","RCTP","36"
"RPLL","VHHH","52"
"CYYZ","KDEN","16"
