"Source","Target","flights_count"
"EBLG","EDEG","1"
"EHAM","FAYP","1"
"LKMT","LOWW","2"
"WSSL","WMSA","3"
"CYVR","KSDF","5"
"EHRD","LOLW","3"
"OMSJ","EDFH","1"
"LJLJ","UUEE","2"
"LIML","LFMD","1"
"EBBR","LEAL","2"
"EHAM","EETN","2"
"LDZA","LTBA","1"
"KBOS","TXKF","3"
"LEAL","EGBB","1"
"LEIB","EGNS","1"
"LLBG","LFBE","1"
"OTHH","KLCK","1"
"LCLK","EPBY","1"
"LIPZ","LFNG","1"
"EDDK","LIRP","1"
"RPLC","ZGSZ","1"
"EGCC","LPPT","1"
"OTBD","LTBA","3"
"LSGL","LEIB","2"
"PANC","RJTY","2"
"TVSU","TJSJ","1"
"EVRA","EDDH","1"
"EDDE","LGAV","1"
"LIEO","EDDB","1"
"EGPH","OTHH","2"
"CYYZ","KMZJ","1"
"UUEE","EGSH","1"
"EDDL","LMML","1"
"LTBA","UAAA","13"
"LEPA","EDFH","4"
"LFPB","LSGG","20"
"EGLL","EIDW","23"
"LROP","LEMD","13"
"EDDM","KIAD","4"
"KFXE","MYBS","19"
"YBBN","OMDB","3"
"RJTT","VIDP","12"
"LIMC","EGNX","5"
"NZAA","YBBN","9"
"EHAM","KLAX","9"
"EDDM","EGLL","11"
"LFLB","EKRK","1"
"LIME","EIDW","2"
"WICB","RJBB","1"
"LIPZ","LSGG","1"
"VIDP","LLBG","1"
"UKKK","LIMC","1"
"EBBR","LSZH","1"
"LPPR","EDDF","8"
"EDWF","EHGG","1"
"EPKK","EBCI","1"
"CYYZ","KCRQ","1"
"EDDB","LFTW","1"
"KLGA","CYUL","1"
"ZGSZ","LFPG","4"
"RJTY","6AK5","1"
"EGKB","EHRD","1"
"EYVI","LPMA","1"
"EDDF","LIBD","3"
"EKRK","LSZH","1"
"FAOR","SBGR","1"
"KEWR","TJCP","1"
"EDDM","EKRK","1"
"EHAM","EBCI","2"
"LCLK","UUMO","1"
"VABB","LIMC","1"
"GOBD","SBGR","1"
"EBMB","GMMN","2"
"LFBO","VIDP","1"
"LFPG","EDDP","13"
"OMDB","KJFK","13"
"LLBG","UKBB","18"
"LOWZ","EDME","1"
"SBGR","KATL","7"
"EBMB","LTFM","3"
"LFPB","LIRA","2"
"EDFH","EBLG","3"
"KLCK","RKSI","9"
"MGGT","TJSJ","1"
"VMMC","RJGG","2"
"TJSJ","KJFK","57"
"MPTO","KATL","3"
"LTFJ","LSGG","8"
"KLAX","MPTO","3"
"LIMC","KJFK","23"
"LLBG","EGKB","1"
"EDDK","KPHL","5"
"ESGG","LYBT","1"
"LFPG","UKBB","9"
"KBCT","CYYZ","1"
"VOMM","VGZR","3"
"ESKN","EPKK","4"
"UUWW","LOWI","1"
"LOLW","EDCM","1"
"LYBE","EDDP","1"
"KOPF","CYYZ","2"
"LSZH","KOPF","1"
"EIDW","LHBP","3"
"TBPB","TVSB","1"
"EDDK","ESSA","4"
"KPBI","MYGW","4"
"VVTS","RJBB","2"
"EDDH","EVRA","1"
"RKSI","VIDP","3"
"EBLG","EDDM","3"
"LPFR","LFPB","1"
"UKBB","LEBL","1"
"LPFR","EDDH","1"
"EBLG","EHRD","1"
"LSGG","LFKA","1"
"GMME","EBMB","1"
"KORD","RJGG","1"
"VHHH","EBBR","3"
"EDDL","UMGG","1"
"KJFK","CYUL","2"
"EYVI","EDDM","1"
"KROC","CYHM","6"
"EDDF","LPPT","14"
"LSGG","EHAM","18"
"LHBP","OMDW","2"
"PANC","RJBB","20"
"UAAA","EBBR","1"
"VHHH","OERK","5"
"OERY","OKBK","3"
"UMMS","EFNS","1"
"MMUN","KSFO","8"
"KDEN","EDDF","8"
"LHBP","EDDP","9"
"EBCI","LPPR","3"
"MPTO","KMCO","10"
"CYVR","RCTP","8"
"LOWW","UKBB","6"
"LEZL","EDDF","3"
"LFML","LEMG","2"
"LCPH","EPKK","1"
"OMDB","CYYZ","5"
"VIDP","VTBS","2"
"KIAH","EHAM","3"
"LFMN","LGAV","3"
"EHAM","OMSJ","4"
"ESSA","EFHK","13"
"LOWL","ELLX","1"
"EDDB","EGKR","3"
"OTHH","OERY","1"
"LTFM","VHHH","3"
"KJFK","EIDW","11"
"SKBO","KEYQ","1"
"WICB","RJTT","2"
"EGNX","EKCH","3"
"KSPG","MPTO","1"
"OTHH","KLAX","7"
"UKLL","LIRF","1"
"DAAG","LFPV","2"
"LIMC","KATL","1"
"OKBK","LEAL","1"
"EIDW","EDDL","1"
"LSZH","ULLI","1"
"RJBB","WMKK","5"
"RJAA","RPLL","1"
"EGBJ","LSZL","1"
"MMUN","KFXE","2"
"LMML","LPPT","1"
"LDSR","EDDL","1"
"UUEE","EDDH","1"
"EGGD","EPKK","1"
"LKPD","LEMG","1"
"LSGG","LYSM","2"
"LFOK","EBMB","1"
"LOWS","LEMD","1"
"UKKK","EDDH","1"
"ELLX","LFFW","1"
"VOMM","WSSS","14"
"WSSS","RPLS","21"
"KLAX","NZAA","7"
"GMME","LEIB","1"
"LSZH","LROP","5"
"RCTP","WSSS","41"
"VABB","VTBS","2"
"VHHH","YSSY","13"
"LEMD","LIRA","3"
"EDDM","EGKK","2"
"KBOS","EHAM","8"
"LTBA","LIMC","4"
"LSGG","LFNF","1"
"EHAM","EGBB","5"
"EDDP","EBBR","14"
"EGJJ","EGAA","2"
"LKPR","LTFJ","3"
"8KY6","LIMC","3"
"LEAL","LPPT","1"
"LPPR","EDDM","3"
"LFPO","LSGG","2"
"UAFL","UUDD","1"
"MMUN","MGGT","2"
"EIDW","EPKK","2"
"LTFM","KLAX","3"
"LTBA","KORD","4"
"KYIP","CYKF","1"
"EGSS","LCPH","1"
"VOMM","LFPG","3"
"KFXE","CYYZ","1"
"UUEE","EDDL","2"
"LPPT","EDDK","2"
"CYXE","KSDL","1"
"LDZA","LIPX","2"
"LPPT","LKPR","3"
"LIRA","LFOB","2"
"EPKK","EIDW","2"
"EHEH","GABS","1"
"EDDH","LOWI","1"
"LFOV","LEAL","1"
"LFML","EHAM","4"
"EDSB","LIME","1"
"OA16","CYYC","1"
"EDFH","LMML","1"
"EKRK","ESMS","1"
"TXKF","KBED","1"
"LFOK","EHBK","1"
"LEGE","EHTE","1"
"LIRP","LEMD","1"
"1XS1","EDDF","1"
"EPKK","LEBL","1"
"MMUN","KIAH","2"
"LKPM","LIPN","1"
"EDMO","LKTB","2"
"OMDB","YBBN","3"
"LSGK","LFMN","1"
"UUWW","LIME","1"
"EHAM","ZGGG","1"
"KTIK","EGUN","1"
"SKBO","KTEB","1"
"LJLJ","LIPQ","1"
"LIML","ESSA","1"
"MPTO","SBGL","2"
"OH97","CYHM","1"
"GABS","LIRF","1"
"LFLB","LEMG","1"
"ELLX","LIMC","12"
"LSZH","LPPR","19"
"ZGSZ","PANC","10"
"UMMS","OMDB","6"
"LEBL","EDDP","13"
"WSSS","LIMC","3"
"LSGG","LFRS","4"
"LSGG","ULLI","2"
"OKBK","EGKB","1"
"EDDH","LFPG","8"
"YPPH","OTHH","4"
"LKTB","LSZH","1"
"EBMB","LIMC","8"
"DAAG","UUWW","2"
"OKBK","OTHH","24"
"LSGG","OTBD","1"
"LOAN","EDLM","1"
"MYBS","KFXE","4"
"LFPB","LIRP","2"
"EBBR","LEMG","3"
"UUDD","LTFJ","11"
"EHAM","LFHS","3"
"LSZH","LEIB","6"
"OTHH","OMAA","1"
"RJFF","WSSS","2"
"KJFK","UKBB","2"
"OKBK","LTFJ","6"
"EDDF","RJAA","14"
"TBPB","TLPL","2"
"MGGT","1XS1","1"
"EHGG","EDLS","1"
"UKLL","LKPD","1"
"GABS","OLBA","1"
"WSSS","VABB","15"
"TLPL","KBOS","1"
"UUWW","LZIB","1"
"LROP","EDDB","1"
"LLBG","EBMB","2"
"LEBL","LIML","3"
"OMRS","VGTJ","2"
"LDLO","LOKG","1"
"UMMS","UTTT","1"
"LIML","LSZB","3"
"LOAN","EDTY","1"
"LOWW","LPPT","3"
"LEZG","LROP","2"
"LMML","LFKP","1"
"EDDN","KTEB","1"
"EDDW","ESSB","1"
"EGLL","RJBB","1"
"VTBU","SADF","1"
"LHPR","LOAN","1"
"TLPC","KBUF","1"
"EDSH","LZTN","1"
"OLBA","LROP","1"
"LSZH","LFKP","1"
"EBLG","LFLB","1"
"LTFM","VOMM","1"
"MPTO","CYHM","1"
"LOWL","UKKK","1"
"KOPF","SKVP","1"
"EDDN","LROP","1"
"KORD","YSSY","1"
"LSZB","LEPA","1"
"EDDP","EKBI","4"
"KBNA","EGSS","1"
"LZTT","LOKW","1"
"EHRD","EBAW","1"
"KJFK","TJSJ","55"
"KMCO","TJSJ","104"
"EGLL","KATL","32"
"KMIA","SIQK","13"
"LFPB","LPFR","1"
"ELLX","OBBI","3"
"LSZR","LFST","1"
"LEMG","LSZG","2"
"EDDP","LEPA","10"
"KEWR","EHAM","5"
"EDRY","LFPD","1"
"OMRK","UWKD","2"
"LPPT","LOWW","2"
"EBMB","EGLC","1"
"EDDN","LEAL","1"
"LIMC","EDDK","12"
"EPWA","EHEH","1"
"CYVR","EHAM","2"
"LFRN","EDDK","2"
"EDMV","LOWS","1"
"LPPR","LFOK","2"
"UUEE","EFHK","6"
"EBLG","EGPH","5"
"LFPO","LPFR","4"
"8TX7","OTHH","5"
"OA16","TJSJ","1"
"CYYZ","KBED","2"
"EGSS","LEAL","1"
"LFPB","LSZA","1"
"KTEB","EGGW","2"
"CYHM","8KY6","2"
"LFPO","DTMB","1"
"LJLJ","LOWW","3"
"UKKK","EPKK","2"
"UUDD","OTHH","3"
"EGTK","EGJB","1"
"EGBB","LOWS","1"
"EGGW","OMDB","1"
"EPWA","LYBE","1"
"LTBA","RKSI","2"
"LEMH","EDAZ","1"
"ESMS","EETN","4"
"ESSN","EFMA","1"
"LEBL","EBCI","1"
"EIDW","LPFR","2"
"EGVN","EDDV","1"
"OPMT","OBBI","1"
"EPRZ","UKKK","1"
"EGNT","LFPG","1"
"KPBI","MYBS","1"
"FAGM","EGCN","1"
"LIRA","UKLL","1"
"WSSS","VVTS","21"
"EBLG","LIMC","6"
"EDDF","KDEN","6"
"KCPS","CYYC","1"
"EGLL","LGAV","8"
"LKTB","EDDP","4"
"EDDF","LIMF","6"
"EDDS","EHAM","5"
"EDDL","LHBP","4"
"EDDP","EGGW","12"
"RCTP","KSFO","20"
"EVRA","UUEE","12"
"UUDD","UAAA","2"
"WMKK","OTHH","14"
"KMIA","MPTO","17"
"EDDM","OMDB","6"
"LTBA","ESSA","3"
"KOMA","CYYC","1"
"WSSS","NZAA","2"
"KDFW","RJTT","4"
"VABB","EHAM","3"
"LPPT","LFOB","2"
"KOPF","MYGF","1"
"RJAA","TS53","4"
"LSMP","LFPN","1"
"LIRA","LPPT","2"
"EBLG","UUWW","2"
"UUEE","KLAX","2"
"EDFH","KLCK","1"
"MGGT","KORD","1"
"LOWS","LGAV","1"
"KFRG","TJSJ","4"
"LCLK","UKBB","2"
"EDDS","UKBB","1"
"KBFI","UMMS","1"
"LTAC","LROP","1"
"ESSB","LFLP","1"
"LEBL","UKLL","1"
"TJSJ","KLNA","1"
"WMKK","LEMD","1"
"LPCS","EDTO","1"
"LSGG","EGKB","1"
"ELLX","EBCI","1"
"LSZC","EDRN","1"
"EGJB","EGSS","1"
"EIDW","EGJB","2"
"LFMN","LIEA","1"
"CYYZ","LGAV","1"
"CYQG","KRAC","1"
"SKBO","FD37","1"
"KHOU","EDDK","1"
"EDDK","EGNX","21"
"EDDF","EPWA","21"
"KTPA","TJSJ","5"
"OTHH","LFPG","25"
"OTHH","OMDB","19"
"LFMV","LHBP","1"
"LFPG","LIRF","28"
"ENGM","LEAL","2"
"RJAA","KORD","39"
"EIDW","EGPH","6"
"LFKF","LIMP","1"
"LFPG","EGLL","22"
"KLAX","CYYZ","4"
"LTFM","LEBL","9"
"WMKK","VHHH","27"
"LOWG","LEPA","2"
"KPSM","EGNX","1"
"KPBI","EGLF","1"
"LFPB","EBCI","1"
"OMDB","YMML","6"
"ENGM","EPWA","8"
"LFPG","ESSA","16"
"LFBO","EDDP","4"
"LSZH","EGNM","1"
"WSAC","RJAA","2"
"EKCH","EBMB","3"
"EPGD","LKMT","1"
"KCLT","TXKF","5"
"ESSA","LEMD","3"
"EBBR","LIRF","3"
"LTFJ","LEBL","3"
"CYUL","KFLL","4"
"LFOB","EIDW","2"
"VIDP","LLSD","1"
"LFST","LEPA","1"
"KLAX","LIMC","1"
"UMMS","EDDM","2"
"LSGG","LIRZ","1"
"KFLL","SEQM","3"
"RKSI","KDTW","3"
"EBAW","EHSE","3"
"EGKK","EDDS","2"
"EDJA","LSZH","1"
"EDMO","UUWW","1"
"SBGL","LFPG","4"
"EGGP","EPMO","1"
"ENGM","LTFJ","3"
"OERK","ZGGG","1"
"LTAC","LOWW","1"
"LTBA","OMDB","1"
"EDDW","EHAM","1"
"EBKT","EHAM","1"
"ULLI","EDDB","1"
"LLBG","LCPH","1"
"KRFD","EDDM","1"
"LPBJ","LEMD","1"
"VGTJ","LTFM","1"
"EINN","LFPG","1"
"EGNX","EBLG","11"
"TJSJ","KORD","28"
"LFKF","LSGG","2"
"EDDH","EBMB","1"
"LEZL","EDDM","3"
"ESSA","LTFJ","7"
"EBLG","EDDV","5"
"LEMD","KMIA","4"
"WSSS","ZUCK","3"
"OTHH","LEBL","9"
"LFPG","KLAX","7"
"EDDL","LSZH","11"
"EDDP","UUWW","2"
"EDDM","LDZA","3"
"EGTK","LEBL","1"
"EVRA","EPKT","3"
"LFBD","EHAM","5"
"LIMC","EFHK","2"
"EFHK","KJFK","4"
"EDRA","LOIH","1"
"LFKF","LIML","3"
"DAAG","LEMD","2"
"WBKK","VHHH","3"
"RKSI","UUDD","2"
"KSFO","VOBL","2"
"LDZA","LIEO","1"
"PAED","RJTA","1"
"LPPT","CYYZ","3"
"LFMN","LTFJ","1"
"WSAC","OTHH","4"
"LPMA","EYVI","1"
"LSZH","LCLK","1"
"LIMJ","OMDW","1"
"WSSS","ELLX","1"
"LIPZ","EGKK","1"
"UUBW","EDFH","1"
"LEMD","EGCC","1"
"KSDF","OMDB","4"
"LKPR","EGKB","3"
"EBBL","EHRD","1"
"CYYZ","KIAD","1"
"EGKB","EHTE","1"
"OMSJ","EGLL","2"
"LFPB","ESNZ","1"
"FAOR","LSZH","1"
"EDNE","LSPA","1"
"LIRA","LSGC","1"
"LEMG","LIRA","1"
"LSZC","LIPQ","1"
"VHHH","RCTP","128"
"YSSY","WSSS","36"
"LFPG","EPWA","19"
"TVSC","LIML","1"
"LEAL","EGCC","3"
"LTFM","EBBR","10"
"LFBP","EGNX","1"
"VVTS","RKSI","25"
"RCTP","WMKB","17"
"EDDP","LEMD","11"
"VVTS","VTBS","19"
"EHAM","CYYC","3"
"KDFW","SBGR","7"
"VOBL","OMDB","23"
"LTBA","EDDK","4"
"EGLK","EGNS","1"
"EDDB","LSGG","3"
"ENGM","EYVI","2"
"RJAA","EFHK","7"
"EIDW","EGSS","15"
"KCLT","CYUL","6"
"WSSS","VOTR","1"
"EHGG","EFHK","1"
"LTFM","EKCH","4"
"8KY6","EGLL","4"
"LEMG","GABS","1"
"LSZH","SBGR","5"
"OMDB","EHBK","3"
"EKCH","LEAL","3"
"LIML","TFFF","2"
"LFBO","EGNR","2"
"KSUU","CYTR","1"
"EHAM","VVTS","1"
"EBAW","EPGD","1"
"LEPA","LTFE","1"
"KJWN","TJIG","3"
"EBLG","EDDL","1"
"LFPG","LTFJ","7"
"KBFI","RJAA","1"
"EDTD","LSZR","1"
"EDDF","LPMA","2"
"DAAG","LIRF","1"
"LRCV","EDRZ","1"
"LEMG","LFLY","1"
"LBWN","LTFM","1"
"MPTO","K9X1","1"
"LEMD","EINN","2"
"WMKP","WSSS","2"
"MYBS","KOPF","6"
"MMUN","KBKL","2"
"EPKT","EHEH","1"
"KORD","EDDP","1"
"EGPK","LFPG","2"
"TJSJ","FD08","1"
"ELLX","EPSD","1"
"LIMC","LCLK","1"
"LESL","EDDS","1"
"EBBR","LTFJ","6"
"KJFK","EGLL","53"
"CYYZ","KFLL","7"
"KIAD","MPMG","6"
"SKBO","LEMD","16"
"KORD","RJAK","3"
"EDDF","EGLL","27"
"EDDB","LSZH","16"
"EHBK","KLCK","2"
"LTFM","LOWW","10"
"LEBL","LPPT","13"
"EKCH","ESSA","18"
"EGKB","EHAM","2"
"ESKN","LYBT","1"
"LOWW","LYBE","8"
"LKPM","LZPP","1"
"CYUL","KCLT","7"
"EGKK","LIMC","3"
"UKKK","EKCH","1"
"YSSY","CYYZ","1"
"KRFD","RJAA","1"
"UKBB","LYBE","3"
"LIRA","LROP","4"
"LIME","LTFJ","5"
"LSGG","LFBD","5"
"EHAM","LFBD","5"
"EETN","ESOE","3"
"LPPT","LFHH","3"
"LEMG","EKBI","2"
"LSGK","LEIB","1"
"WSSS","RJGG","3"
"EGAA","EKBI","1"
"LFPG","LSZH","3"
"OMDB","LEBL","5"
"LEMG","EBZU","1"
"EFHK","RJTT","6"
"TXKF","KHPN","3"
"KIAD","LSZH","3"
"RKSI","ZGGG","4"
"UUBW","LTFM","2"
"EDFM","EKRK","1"
"ESOE","EDDP","1"
"EDTL","LOWW","1"
"LIMG","EDMO","1"
"LFLY","EETN","1"
"LOWG","LYBE","1"
"UKKK","EPWR","2"
"EDGX","LOWS","1"
"EGGW","LTBA","1"
"EDDW","EVRA","1"
"WSSS","ZGGG","3"
"CYYZ","9MI2","1"
"LSZH","EGTK","1"
"LIMG","UUEE","1"
"LFLI","LSGK","1"
"LROP","LSGG","1"
"EDHI","LFRS","1"
"LHBP","LSGG","1"
"CYYZ","KBTL","1"
"EDDM","LIML","1"
"UKBB","LOWL","1"
"OA16","CYVR","1"
"EGJB","EGCN","1"
"CYYZ","TLPL","1"
"TJSJ","KORL","11"
"EHAM","OTHH","14"
"EGPH","EIDW","5"
"LEBL","LIRF","17"
"LFPG","DAAG","13"
"EPWA","EDDM","14"
"LFPG","LIPE","5"
"OMDB","UKBB","23"
"KDFW","LFPG","7"
"UUDD","KORD","1"
"EBBR","LPAZ","1"
"KPHL","EGLL","9"
"EDDM","OTHH","7"
"MMUN","KLAS","1"
"LOWW","LSZL","1"
"LEBL","UUDD","2"
"EHAM","OERK","2"
"KIAG","CYHM","10"
"LROP","EIDW","5"
"LLBG","LPPR","1"
"LOWS","EDTY","1"
"CYHU","VT52","1"
"KIAD","OMDB","9"
"KMDW","CYYZ","2"
"LYBE","EBMB","1"
"LEMO","KDOV","2"
"EPGD","UKBB","2"
"KIAD","LEMD","1"
"EGJA","EGJJ","1"
"KRIV","EDFH","1"
"ESTA","EKRK","1"
"LPFR","EHBK","1"
"EDDM","LMML","1"
"UUMO","EYVI","2"
"EGGW","EPLR","1"
"EGCC","LSZH","1"
"CYYZ","LTBA","1"
"ZGSZ","UUDD","5"
"CYYZ","ZGGG","2"
"GABS","LEMG","1"
"VGZR","UUWW","1"
"CYKZ","KAPF","1"
"LOWS","UMBB","1"
"LIPX","LKPR","1"
"LEPA","DAAG","1"
"KIXD","MMUN","1"
"EIDW","LTBA","1"
"EBMB","KHSV","1"
"LSZB","LIRA","1"
"ENBR","EYKA","1"
"EDDP","EGNX","55"
"EDSB","LFLU","1"
"LTFM","UWKD","7"
"EINN","KAFW","1"
"EKCH","LEPA","6"
"ELLX","LEPA","7"
"LSZH","LIRF","8"
"EDHI","LFBO","6"
"KIAD","RJTT","9"
"UUEE","EGLL","8"
"RJAA","CYVR","5"
"WSSL","WMKJ","1"
"OMDW","EPGD","1"
"LEPA","EDMA","2"
"LPPT","KEWR","7"
"VTBS","RPLS","3"
"WMKK","VGZR","7"
"MNMG","MPMG","2"
"RJAA","VIDP","4"
"EDFH","LIMC","2"
"EHAM","EDDM","19"
"EGGP","LEAL","2"
"EGLL","VTBS","2"
"CYYZ","SKBO","3"
"EDDM","EGWU","1"
"OTBD","UKBB","1"
"OMDB","KLCK","4"
"LPPT","LTFM","4"
"LMML","EGSS","1"
"LPCS","LSZH","2"
"LIMC","LGKN","1"
"EKCH","LSZH","7"
"KBOS","EDDF","5"
"WSSS","EFHK","1"
"EDDH","EGSS","1"
"MGGT","FA35","1"
"LFPV","EHBK","1"
"OKBK","OIAW","1"
"EHAM","OMDW","2"
"EKYT","EDDM","1"
"LEMD","EKCH","3"
"LSGG","EDDP","4"
"LEMG","EHEH","5"
"LLBG","LYBE","1"
"EDDB","ELLX","3"
"OI32","CYHM","1"
"LKMT","EFTU","1"
"UMMS","EDDV","1"
"LKPR","EFHK","1"
"EBAW","LSMP","1"
"ESSA","EDDB","5"
"KFLL","LEMD","1"
"WSAC","VOMM","3"
"EDDP","OEDR","2"
"EPGD","EGGW","5"
"EGJJ","LSGG","2"
"EGJB","EIDW","2"
"OMDB","LKPR","12"
"ESSA","OTHH","12"
"EDDM","LFPB","3"
"TJSJ","KOPF","10"
"KORD","EIDW","8"
"KDTW","RJTT","5"
"KORD","RJTT","7"
"KATL","TJSJ","31"
"EPKT","EBLG","4"
"LLBG","UUDD","3"
"KJFK","CYHM","11"
"EGWU","EHAM","1"
"UKLL","LTFJ","7"
"LOWW","OTHH","6"
"LSGG","LIBR","4"
"LFPB","EGLC","3"
"CTQ2","KFSO","1"
"LROP","OMDB","11"
"OMDB","EIDW","4"
"OEDF","OBBI","5"
"UAAA","ZGSZ","1"
"CYYZ","KHPN","1"
"EGNR","EIWF","2"
"EGLL","EDDL","6"
"LFRS","LPPT","2"
"EGGW","LSZR","1"
"WSSS","EGLL","20"
"LIRF","LSZH","8"
"ESSA","UMMS","4"
"LSZA","EDAZ","2"
"LPFR","EYVI","1"
"LSGG","LEAP","1"
"EGGW","LEPA","4"
"LPPT","LFMD","1"
"VABB","OBBI","2"
"FAGM","EDDF","1"
"OERK","LSGG","1"
"KPBG","CYHU","3"
"EYVI","LIME","2"
"OLBA","EDDB","3"
"CYYZ","KSYR","1"
"OMDW","LYBE","1"
"SKBO","KHHR","1"
"EGJB","LEMG","1"
"DAAG","FAOR","1"
"EBCI","LFMY","1"
"LPCS","EHAM","1"
"LEZL","LPFR","1"
"EBLG","LFML","2"
"ESSA","ENTC","1"
"RCKH","VHHH","1"
"VGTJ","WMKK","5"
"LMML","EDLW","1"
"LSGG","EGJJ","1"
"WSAC","KJFK","2"
"WSSL","VTBD","1"
"EDDB","LBWV","1"
"CYYC","KSEA","1"
"MYBO","FA35","1"
"LPPT","DAAG","1"
"EGVN","EBBR","1"
"LFBO","LPPR","5"
"EBLG","LOWW","3"
"EDDK","LIPZ","5"
"EDDP","KJFK","5"
"LEMD","EHAM","28"
"KIAD","VIDP","3"
"WMKK","RKSI","17"
"LFPG","LPPR","10"
"LIPZ","LFPG","13"
"EDDF","UMMS","7"
"OTHH","LIRF","10"
"EFHK","LSZH","6"
"EDDF","LROP","16"
"EDDS","LTFJ","13"
"KTEB","EINN","1"
"ESSA","EDDK","4"
"RKSI","WMKB","7"
"ENZV","EPGD","4"
"WSAC","VOBL","4"
"KORD","CYUL","7"
"EBLG","LFHS","1"
"LFBD","LEMD","5"
"UAAA","EGLF","2"
"KLAS","MMSM","4"
"EDDB","LSZA","2"
"EHAM","OBBI","2"
"UUWW","LIMC","2"
"VABB","VHHH","4"
"EHAM","KFLL","1"
"LIPB","LOAN","1"
"MMUN","FD37","1"
"KDFW","MMTJ","1"
"LOWW","KIAD","3"
"YSSY","RCTP","15"
"EDDF","LYBT","2"
"ESSB","EFHK","1"
"CNJ3","KJHW","1"
"EFHK","LTBA","1"
"LFBD","LPFR","1"
"LROP","LIMF","2"
"LROP","KOPF","1"
"LIMF","02XS","1"
"LSGG","LFKF","1"
"EBLG","LIPZ","3"
"UUBW","OMSJ","1"
"LCLK","EFHK","1"
"SAEZ","KATL","1"
"LPFR","EDFQ","1"
"EGTK","LSGB","1"
"VABB","OEDF","2"
"CNU4","EGPK","1"
"EDFZ","LFPB","1"
"SEAS","KFLL","1"
"EPKK","ESKN","4"
"LFAG","EHAM","1"
"LEPA","LFPB","1"
"EGJJ","LFBP","1"
"EGPC","EKRK","1"
"ESGG","EGGW","1"
"EDDS","LGAV","1"
"DAAG","LFML","1"
"EFHK","ESGG","5"
"LYBE","UUEE","8"
"LEMD","CYYZ","2"
"RCTP","VMMC","18"
"KMCO","UUWW","1"
"LIPO","EDDP","6"
"EGSS","EBLG","4"
"LIMC","UUEE","7"
"LTFJ","OMDB","16"
"RPLL","OMDB","6"
"EDDH","LIML","1"
"EGLL","TS53","1"
"LEMD","LIRF","25"
"WSSS","OBBI","3"
"LFPO","LEAL","6"
"EGCC","LEBL","2"
"LEMD","EDDP","12"
"EVRA","EGGW","2"
"EHAM","FAOR","7"
"LEZL","LSGG","2"
"LEBL","EBLG","2"
"LSGG","EGBB","3"
"LESB","EDMA","1"
"MYBS","FA35","3"
"EFHK","EDDF","16"
"LTFM","EHBK","2"
"MGGT","KMCO","1"
"EFHK","VTBS","2"
"EDDC","LIMJ","1"
"ESSB","LSGG","2"
"EDDF","OLBA","9"
"EDFH","4IL3","1"
"EHAM","EGTK","1"
"EDNA","LOWS","1"
"EBLG","EDDF","2"
"EDDP","UTTT","1"
"EPWS","UKKK","1"
"EPKK","EGGW","7"
"LGAV","UUDD","1"
"LTFE","UKKK","1"
"KAPF","TJFA","1"
"LKPR","EIDW","1"
"FAGC","LFPG","1"
"WMKK","VTBD","1"
"LHBP","LYBT","1"
"EGLF","ULLI","1"
"VIDP","LEMD","1"
"LSZL","EGBJ","1"
"EBBR","ESSA","1"
"EDDS","LSZH","1"
"LEMG","LSZR","1"
"KLAS","EGLL","1"
"CYYZ","11NY","1"
"LFBO","LEBL","1"
"LEPA","EDQD","1"
"LEPA","EDDL","63"
"OTHH","6NJ9","2"
"LEPA","EDDP","12"
"MMUN","KDFW","31"
"EDFC","LKHK","1"
"LFPG","LROP","13"
"WSSS","YMML","19"
"EDDP","LFPG","22"
"OMDB","KSEA","4"
"LTFM","EBLG","6"
"EVRA","UMMS","7"
"LIPO","EPWR","1"
"KSAN","RJAA","4"
"KJFK","RCTP","6"
"MMTJ","KSAN","3"
"LTFM","UUEE","38"
"OA16","RJAA","1"
"ESSB","LEPA","3"
"OMDB","LSZH","11"
"LIMC","EDDL","4"
"CYHM","MPTO","1"
"OKBK","LTFM","9"
"LTBA","LEMG","1"
"KPHL","EGLF","2"
"KSEA","RJAA","4"
"LIPX","EDDM","3"
"WIDD","VTBD","1"
"LTFM","EGDX","1"
"LEBL","EDDK","8"
"EIDW","LPPT","4"
"LEPA","LOWS","2"
"LTFM","USSK","1"
"LILG","EGLL","1"
"YSSY","VTBS","2"
"GMMN","GABS","1"
"CYUL","KTEB","4"
"KPBI","EGTK","1"
"EGNX","KHHR","2"
"EDDL","LSZR","1"
"ELLX","LFQB","1"
"OMDB","WMKK","12"
"EDDH","LTAC","1"
"ELLX","EGJJ","1"
"EDTX","LSZR","2"
"GMMN","LTFM","2"
"KSFO","RPLS","1"
"CYKZ","KOPF","1"
"LIME","EYVI","2"
"KWRI","EGUN","3"
"KDFW","RJAK","3"
"LEMG","LIME","1"
"LMML","LCLK","1"
"LFMN","EDDK","1"
"EKVH","ESPA","1"
"LPCS","LEBL","1"
"KVNY","MMUN","2"
"LMML","LGAV","1"
"LCPH","UUDD","1"
"EHAM","RKSI","16"
"OTHH","LIMC","20"
"KFLL","CYYZ","5"
"KSEA","MMUN","9"
"EBAW","LKPR","1"
"OBBI","VABB","2"
"LFPG","RJBB","5"
"LROP","LCLK","2"
"EHAM","ESGG","14"
"ELLX","MMSM","2"
"RJTT","CYVR","6"
"KMIA","MNMG","12"
"KIAH","CYYC","1"
"LHBP","UUWW","2"
"LELL","LFTF","1"
"YSSY","EDDM","1"
