"Source","Target","flights_count"
"RU","CY","10"
"LU","BR","6"
"ID","CN","1"
"DK","FR","84"
"FR","UZ","1"
"CZ","ES","51"
"IS","FR","8"
"FI","HK","14"
"SA","AT","3"
"NZ","MY","6"
"FR","JE","2"
"PH","RU","1"
"TR","HU","19"
"JP","FI","10"
"NP","MY","17"
"KZ","NL","1"
"SA","FR","10"
"AE","IE","17"
"PL","LV","9"
"DK","CZ","32"
"BE","HU","45"
"TH","KR","6"
"FI","NO","42"
"AE","FI","9"
"ES","BG","4"
"BE","DZ","7"
"SK","DE","14"
"US","SE","30"
"JP","TH","34"
"PT","BR","38"
"MY","ID","89"
"QA","IN","62"
"LT","DK","5"
"LV","RU","96"
"ES","AU","2"
"BR","QA","5"
"LC","US","1"
"US","UZ","1"
"AT","CA","5"
"UA","TR","20"
"US","HK","151"
"NL","IE","91"
"HU","TR","19"
"CY","DE","1"
"JP","IN","2"
"SN","CZ","1"
"NL","AT","101"
"US","MO","10"
"TH","SG","2"
"KR","RU","31"
"GG","FR","4"
"KR","AU","25"
"IN","RU","16"
"GM","DK","1"
"MT","BG","1"
"HU","SK","1"
"IT","SE","49"
"AU","HK","90"
"CY","RU","12"
"LB","BE","3"
"CA","HK","32"
"DE","MT","11"
"CZ","CH","31"
"CN","AU","8"
"ZA","DE","30"
"AT","LU","17"
"QA","ES","44"
"BE","UA","12"
"IE","IT","73"
"LU","PT","29"
"CA","PM","2"
"SE","HU","21"
"DE","SI","26"
"DK","LU","10"
"ID","US","1"
"CZ","GR","6"
"MT","IE","2"
"SK","GR","1"
"PL","FI","19"
"BR","FR","26"
"LB","MY","1"
"AE","NO","7"
"HK","RU","7"
"PF","JP","1"
"GR","LV","2"
"UA","CZ","13"
"SE","AT","41"
"RO","FR","56"
"QA","RS","3"
"TR","DE","351"
"RO","CY","3"
"AE","JP","18"
"DE","ZA","21"
"MY","CH","2"
"RS","GR","1"
"JP","LU","1"
"CH","MY","1"
"FR","MX","18"
"MX","BE","2"
"GR","PL","2"
"CN","US","21"
"IT","SK","10"
"KR","SG","1"
"AR","CH","2"
"HR","RO","1"
"CH","QA","21"
"LC","CA","1"
"PH","IN","1"
"NO","KR","2"
"EE","PL","2"
"NL","LV","15"
"SN","CV","1"
"NL","LT","3"
"NO","HR","4"
"LC","VC","1"
"BH","NL","8"
"PF","NZ","6"
"LU","CN","1"
"BH","FR","7"
"DK","HK","4"
"SG","AU","2"
"AE","SK","3"
"AE","DK","8"
"US","IE","134"
"DZ","CA","3"
"IN","NL","33"
"IN","TR","19"
"PT","BE","83"
"QA","PH","20"
"CZ","QA","15"
"AT","SE","37"
"TR","LB","39"
"BH","PH","7"
"AE","LV","2"
"DE","AE","120"
"AE","DE","108"
"FR","NO","37"
"BG","DE","16"
"TR","RU","70"
"QA","ID","8"
"AT","CH","116"
"CA","IT","14"
"GB","MA","2"
"CA","VC","1"
"AE","GR","11"
"DE","GG","1"
"HK","PH","37"
"AT","PL","23"
"HU","PT","12"
"SN","IT","6"
"KR","PL","5"
"NO","IS","13"
"GM","NL","6"
"TW","CZ","1"
"BH","DZ","1"
"NL","CN","2"
"KZ","DE","20"
"BN","AU","7"
"CH","PL","43"
"XK","DE","6"
"SA","RU","1"
"IL","CZ","3"
"AE","BR","12"
"UA","IT","41"
"NP","QA","31"
"PH","AE","39"
"RU","DZ","1"
"LC","BB","2"
"BE","AT","57"
"LB","IN","3"
"BH","TR","26"
"IT","SG","2"
"SA","GB","20"
"RO","CH","11"
"NL","SI","7"
"SK","UA","6"
"CN","BE","1"
"RU","EE","15"
"SA","NL","1"
"MX","FR","16"
"DZ","SA","1"
"TW","GB","5"
"BE","FR","194"
"PT","GB","475"
"NL","DE","416"
"BH","GB","30"
"DZ","ES","49"
"CH","PT","93"
"TH","JP","29"
"BE","ES","270"
"CA","JP","16"
"RO","SE","11"
"NO","ES","45"
"IN","IT","19"
"AT","LT","2"
"HU","NO","12"
"AU","GR","1"
"PL","RO","17"
"AU","BN","1"
"MK","QA","1"
"CH","SE","53"
"LB","TR","36"
"IN","ID","15"
"BG","TR","3"
"ZA","IT","6"
"RS","HR","2"
"DE","MX","20"
"FR","PL","63"
"BE","LU","3"
"BH","MO","1"
"NZ","KR","5"
"ES","HU","34"
"HR","HU","1"
"NL","SE","91"
"LU","FR","29"
"CN","SE","1"
"SI","HR","3"
"TR","HR","8"
"FR","JP","26"
"TW","NL","12"
"GB","PK","1"
"NP","HK","5"
"SI","CH","7"
"DE","MY","3"
"DE","IE","202"
"BE","AE","27"
"FI","FR","40"
"TW","NZ","7"
"TR","KZ","24"
"JP","AU","29"
"BH","CY","2"
"CN","CH","4"
"SN","BR","7"
"AU","CH","1"
"BG","CH","1"
"LU","PL","1"
"HU","DK","21"
"GR","US","2"
"RS","SI","1"
"GB","IM","42"
"MY","BE","1"
"PL","AE","11"
"NP","AE","39"
"ID","AU","8"
"CV","DE","1"
"TR","CA","4"
"IT","BG","4"
"LU","IE","9"
"KR","TR","13"
"PT","FI","13"
"FI","TR","5"
"ZA","CN","1"
"TN","DE","1"
"FI","SI","3"
"SE","TH","7"
"PT","MA","3"
"SE","BE","77"
"ES","CN","2"
"RU","LV","100"
"CN","TW","26"
"GB","BM","7"
"DZ","AT","3"
"CN","FI","2"
"PT","AT","21"
"IS","DE","27"
"CZ","CN","1"
"KZ","RU","51"
"LB","QA","26"
"DZ","BE","7"
"DE","UA","110"
"RU","NO","13"
"RS","HU","1"
"SK","AE","3"
"TR","SE","35"
"RU","SI","7"
"AU","KR","25"
"KZ","GB","1"
"XK","AT","1"
"FR","US","288"
"MT","IT","15"
"KR","IN","15"
"SE","EE","39"
"NO","DE","98"
"PT","DK","20"
"IE","DK","18"
"PK","CH","1"
"CA","AU","18"
"DZ","GB","10"
"DK","CA","5"
"CY","BG","1"
"AT","RO","50"
"TH","TW","19"
"MX","UY","5"
"BH","CA","1"
"SE","RO","11"
"PT","US","45"
"LB","IE","1"
"TH","AE","1"
"LU","CH","34"
"DZ","TR","13"
"GB","LU","58"
"KR","CN","27"
"RU","LB","3"
"CA","PL","6"
"RU","IL","9"
"MT","CH","3"
"HU","RO","11"
"HU","LV","3"
"RO","US","3"
"IE","AT","13"
"DE","HR","117"
"ES","LU","32"
"FR","SA","12"
"DE","IS","29"
"DK","JE","1"
"AE","TH","37"
"NL","MX","13"
"KR","IT","18"
"HU","IS","3"
"HR","AE","6"
"RU","AE","104"
"SA","US","8"
"IN","AE","260"
"JP","BH","1"
"TR","CZ","22"
"TW","KR","142"
"RO","GB","99"
"SA","JP","1"
"SN","RU","1"
"FR","ID","4"
"IS","GB","63"
"UA","PL","62"
"LU","TH","1"
"MT","RO","1"
"CA","NZ","5"
"NL","QA","14"
"KZ","HK","7"
"MX","AR","14"
"SA","ES","4"
"HU","LU","5"
"FR","CH","268"
"FR","HR","19"
"MX","ES","21"
"RU","LT","5"
"BH","LB","7"
"PL","IL","8"
"LT","EE","4"
"AU","TR","2"
"AE","LU","5"
"DE","CV","1"
"MT","NO","1"
"JE","ES","1"
"XK","SI","1"
"LB","CH","5"
"BO","US","9"
"UA","RS","1"
"LU","BE","2"
"MY","BN","53"
"AE","CN","5"
"HU","MT","2"
"IT","MX","3"
"BH","RU","11"
"PK","AU","2"
"SK","HU","1"
"NL","AR","6"
"KZ","MY","3"
"SI","FI","3"
"ES","NO","61"
"NL","MY","7"
"DK","PL","58"
"CZ","IL","3"
"RU","BE","38"
"US","PF","21"
"CA","AR","5"
"ES","GR","33"
"AU","ID","63"
"US","IN","42"
"NL","SK","2"
"PK","BH","6"
"LT","CZ","1"
"NO","XK","1"
"LB","DK","4"
"RU","LU","1"
"DK","SI","1"
"IS","MX","1"
"MK","IT","1"
"GB","SA","17"
"GR","SI","1"
"IL","PT","1"
"PH","DE","4"
"PH","NZ","3"
"BH","LU","2"
"SA","AE","172"
"SN","ZA","2"
"MX","CA","82"
"AE","UA","24"
"CY","RO","3"
"CA","CH","20"
"BE","QA","23"
"CZ","LT","1"
"QA","MK","1"
"US","FR","260"
"DE","GB","1187"
"SE","ES","108"
"DE","NL","396"
"GB","SK","30"
"SG","PH","1"
"SK","CH","2"
"GM","SN","7"
"IE","RU","6"
"IS","HU","3"
"HK","DK","1"
"RS","DE","27"
"HR","NO","4"
"LV","PT","2"
"FR","FI","40"
"AE","PK","52"
"CN","GB","6"
"MA","ES","27"
"GM","DE","1"
"GB","BR","14"
"CH","AR","2"
"DE","LU","69"
"AE","BE","19"
"BG","GB","17"
"TH","GB","1"
"JP","FR","38"
"US","ES","137"
"AE","HU","8"
"PH","ID","12"
"ZA","FR","11"
"HU","CN","1"
"ZA","RU","1"
"SN","AE","4"
"NL","GM","6"
"HR","FR","19"
"MY","PH","73"
"NZ","AU","359"
"US","TR","31"
"ID","MY","54"
"CH","BM","1"
"AE","SE","7"
"CH","IS","9"
"TH","PH","8"
"PT","PL","18"
"PL","IE","36"
"TR","GB","112"
"IL","RU","9"
"NL","MK","1"
"RS","IT","9"
"LY","TR","1"
"GB","IE","1029"
"US","IT","145"
"CH","ES","233"
"DE","SA","22"
"RO","AT","49"
"TW","IN","5"
"TW","US","149"
"FR","AR","7"
"CN","DE","12"
"AT","RU","59"
"AE","PH","35"
"NO","PT","7"
"BG","SK","1"
"BH","IT","4"
"ES","UA","16"
"BR","NL","16"
"IE","PT","89"
"CH","LB","7"
"PL","GR","26"
"KR","HR","2"
"FI","JP","12"
"AR","GB","17"
"NO","IT","17"
"JP","MO","16"
"AE","PT","14"
"HR","FI","4"
"CY","NL","1"
"CN","HK","16"
"AE","FR","54"
"UA","LV","25"
"ZA","IN","5"
"MO","PH","1"
"MT","RU","1"
"AU","RU","1"
"DE","BE","187"
"FR","BE","197"
"GB","PT","482"
"NL","IS","7"
"SG","KR","1"
"IL","BE","6"
"AE","OM","1"
"SK","BE","6"
"SE","LV","29"
"TR","PK","4"
"UA","US","3"
"AE","IS","1"
"ES","CH","212"
"GG","GB","69"
"US","BE","76"
"PL","DE","214"
"RU","UZ","10"
"BG","QA","3"
"CH","SG","9"
"DE","FR","659"
"AE","PL","15"
"RU","TR","66"
"DE","LT","9"
"SE","IS","9"
"GB","FI","73"
"JE","IE","4"
"FR","DK","85"
"HK","CA","12"
"LB","IT","15"
"JP","US","134"
"AE","GB","173"
"ES","BE","261"
"LU","IT","51"
"BR","PT","35"
"BN","KR","4"
"GR","FR","28"
"ES","MT","4"
"RU","NL","53"
"LT","GB","9"
"GB","KZ","1"
"IL","UA","5"
"HK","IL","1"
"IS","IT","1"
"BG","CZ","3"
"CH","IL","4"
"HK","KR","57"
"DZ","AE","13"
"RS","PL","3"
"RU","PL","37"
"RU","GR","16"
"HR","ES","9"
"EE","TR","4"
"IE","EE","2"
"PH","MY","72"
"MT","NL","3"
"US","ZA","9"
"BH","SK","1"
"IT","JP","3"
"LB","FR","23"
"BM","US","60"
"SE","IT","54"
"IN","MY","106"
"CZ","GB","145"
"NL","LU","38"
"FR","MK","1"
"KR","QA","10"
"ES","BO","7"
"DE","CH","589"
"SE","RS","3"
"BE","MX","4"
"AE","CH","34"
"KR","PH","107"
"TR","FI","8"
"PT","TR","4"
"GE","FR","1"
"UA","KZ","11"
"QA","NO","9"
"BG","IE","1"
"CN","IT","3"
"NL","BR","12"
"QA","IE","8"
"PL","BE","54"
"PL","SK","2"
"CN","NL","2"
"BG","SE","2"
"BN","AE","2"
"TH","US","1"
"CY","UA","2"
"VC","BB","3"
"FR","AT","94"
"IS","PT","1"
"SI","BE","5"
"PT","RU","15"
"LU","CZ","3"
"DE","JE","2"
"AT","SK","3"
"RS","BE","2"
"BR","BO","14"
"BH","GR","5"
"CH","ZA","7"
"RS","ES","1"
"IT","PT","104"
"CN","CA","5"
"LV","CZ","10"
"AT","US","49"
"AE","ES","35"
"SE","NL","81"
"FI","QA","14"
"NL","LB","3"
"ES","LT","1"
"LV","HU","3"
"RO","DK","6"
"SE","FI","209"
"IN","BR","1"
"KR","NZ","8"
"SA","SN","1"
"IN","KZ","9"
"TW","IT","3"
"PT","JE","1"
"MA","IT","1"
"CH","SK","2"
"IT","AE","57"
"DE","NO","136"
"AE","MY","23"
"MY","TH","90"
"AE","HR","6"
"GE","QA","1"
"IE","CN","1"
"HU","CH","27"
"HK","AU","35"
"KZ","LU","1"
"IE","LT","1"
"CN","KZ","1"
"IS","SE","9"
"IE","DE","190"
"IE","GB","1031"
"MT","ES","3"
"AU","NZ","356"
"TW","BN","3"
"GB","BB","27"
"IL","CY","5"
"ZA","SA","2"
"IS","SI","1"
"NL","BH","6"
"ES","IE","146"
"RO","TR","21"
"CZ","RU","89"
"BE","KR","4"
"AT","NL","92"
"MT","BE","4"
"QA","NP","21"
"EE","SE","35"
"FR","LB","22"
"LV","GE","1"
"BE","NO","36"
"NO","LV","23"
"ZA","ID","2"
"BG","NL","3"
"GM","CH","1"
"FR","MT","7"
"EE","MT","1"
"AU","CA","17"
"AT","MT","1"
"PL","AT","26"
"PL","FR","70"
"IN","PH","3"
"FR","MA","12"
"CZ","SI","1"
"FR","CN","4"
"GB","LB","16"
"CA","IS","12"
"RU","MT","1"
"LB","DZ","2"
"IT","FR","620"
"MY","AU","107"
"GB","ZA","40"
"HK","JP","91"
"PL","RU","34"
"SE","DK","200"
"PH","HK","106"
"NZ","US","34"
"ES","QA","40"
"SN","GB","2"
"DK","AE","9"
"PT","DZ","2"
"ES","SN","9"
"CZ","IS","2"
"HU","IL","3"
"MY","ES","4"
"TR","PL","11"
"PT","FR","229"
"QA","TR","53"
"RU","BH","10"
"LV","EE","26"
"FR","HU","48"
"UZ","IN","1"
"BH","QA","3"
"FR","LV","14"
"GB","KR","20"
"UA","MY","1"
"PL","ES","52"
"GB","XK","1"
"IN","US","29"
"AU","FR","3"
"AT","IS","3"
"CA","SN","1"
"DZ","SN","3"
"NP","TR","7"
"NL","IN","30"
"FR","SG","3"
"KR","FR","16"
"FI","AT","9"
"NL","MA","3"
"IL","GE","1"
"NZ","DK","1"
"SK","AT","1"
"GR","DK","1"
"HK","NL","5"
"CA","BE","12"
"ZA","SN","6"
"KR","NP","3"
"QA","DK","17"
"GR","GB","58"
"TW","CA","26"
"FI","DE","141"
"GB","RO","94"
"PK","AE","54"
"DZ","PT","2"
"KZ","UA","12"
"IL","TR","13"
"TH","MO","12"
"CH","LU","32"
"CN","ID","2"
"JP","MY","33"
"BG","ES","4"
"BE","RS","1"
"DK","JP","1"
"DE","HK","26"
"MK","GB","1"
"TR","DK","30"
"ES","LB","4"
"HK","ES","3"
"RU","PT","14"
"KZ","CH","1"
"BE","IE","39"
"AT","CY","3"
"CH","MK","3"
"BE","SI","6"
"BE","IN","3"
"QA","GR","17"
"TR","RS","5"
"US","BH","10"
"MX","IT","2"
"IN","JP","1"
"PL","IN","1"
"US","CH","101"
"AT","JP","4"
"BR","IE","4"
"NO","US","5"
"RO","QA","14"
"NO","BE","17"
"IT","BH","3"
"BH","CZ","1"
"SA","CZ","1"
"FR","DE","601"
"ZA","US","17"
"NO","NL","34"
"ES","CA","12"
"RU","FI","45"
"DE","BG","16"
"HR","IT","16"
"MK","TR","2"
"IN","SN","1"
"PK","TH","2"
"LU","LB","1"
"FR","TN","4"
"RU","CZ","90"
"PT","SN","7"
"HK","MY","35"
"SA","IN","35"
"BE","IS","10"
"NO","HU","14"
"BG","IL","2"
"FI","MO","1"
"IE","SI","1"
"CZ","AT","14"
"BE","MA","10"
"CH","BE","101"
"GB","AE","162"
"FI","GM","1"
"ID","JP","2"
"LT","RU","4"
"SN","TN","1"
"UY","BR","21"
"CH","XK","3"
"BR","SN","5"
"NL","GB","675"
"DK","SE","195"
"IT","TW","3"
"IE","BG","1"
"SN","CH","2"
"ID","BN","1"
"AE","DZ","9"
"CH","TH","14"
"ZA","CH","7"
"MX","DE","11"
"IT","RU","168"
"JP","CH","3"
"PF","US","21"
"TR","US","35"
"SE","UA","9"
"NO","EE","8"
"HU","CZ","13"
"CH","SA","6"
"IL","ES","8"
"MY","CN","20"
"GB","MY","25"
"IT","ZA","5"
"HR","KR","2"
"EE","NO","10"
"ID","GB","1"
"AE","KR","14"
"NZ","AR","4"
"SE","PT","25"
"GB","IN","88"
"IE","ES","139"
"CZ","PT","11"
"AU","JP","27"
"BO","BR","14"
"MK","SK","1"
"HU","US","7"
"FI","CN","1"
"MK","CH","3"
"UY","CA","1"
"US","CA","2120"
"PH","US","28"
"SG","TW","1"
"SI","NO","1"
"IN","GB","92"
"EE","RU","18"
"CZ","CV","2"
"AU","BE","1"
"KR","BN","3"
"BN","TH","1"
"UA","PT","3"
"AT","AE","14"
"IE","IS","14"
"IL","AT","5"
"GB","LV","50"
"US","FI","15"
"DZ","FR","188"
"PL","UA","62"
"SK","IE","7"
"CH","DZ","4"
"IL","RO","5"
"DE","AR","7"
"IT","DE","870"
"GB","BG","18"
"ID","TH","8"
"DE","AT","699"
"QA","SG","3"
"NO","CY","1"
"CZ","LV","9"
"TR","IE","13"
"FR","IL","12"
"IT","LT","3"
"LB","CY","2"
"PH","BH","7"
"GB","MT","22"
"AE","RU","121"
"BE","RO","37"
"AE","ID","10"
"PH","KR","103"
"BE","BG","3"
"GB","AR","15"
"EE","NL","8"
"ES","JE","1"
"PT","LU","26"
"NL","HR","13"
"LV","IE","10"
"DE","CA","67"
"US","BO","2"
"CN","RU","10"
"BR","AT","1"
"LB","NL","2"
"IE","SK","7"
"DE","RS","2"
"LT","IE","2"
"GB","LC","1"
"LV","IT","17"
"DK","CN","2"
"NZ","PF","6"
"ES","PT","220"
"LU","ES","26"
"EE","BE","3"
"GR","SE","5"
"LU","KR","1"
"BG","RO","1"
"GR","QA","2"
"CV","BR","1"
"AE","AU","42"
"BG","FI","1"
"CH","BR","7"
"PT","CZ","9"
"QA","HR","13"
"LV","FR","14"
"DK","SG","1"
"GR","FI","2"
"RO","DE","101"
"RU","FR","116"
"RO","ES","49"
"DK","IT","84"
"BE","TH","5"
"MY","IN","108"
"HK","QA","12"
"BE","MO","1"
"DK","IS","21"
"US","CZ","1"
"KR","AE","14"
"TR","KR","12"
"LU","GB","54"
"NO","FI","34"
"CH","KR","3"
"PL","QA","12"
"PL","CN","1"
"AR","BR","119"
"DE","TH","27"
"FI","PL","17"
"IT","MT","18"
"PL","TR","11"
"TR","MK","2"
"BM","CA","5"
"LY","TN","2"
"LU","MY","2"
"UA","AT","33"
"KR","BR","1"
"GG","CH","1"
"CY","IL","6"
"PL","IT","86"
"FR","PT","241"
"GB","TH","13"
"NL","EE","9"
"IT","TH","8"
"DE","TW","7"
"CA","MX","75"
"RS","UA","1"
"AU","ES","4"
"AE","CA","17"
"BO","ES","8"
"DZ","CH","5"
"PE","BR","1"
"FI","SG","1"
"GW","CV","1"
"LU","AE","6"
