Source,Target,Weight
GB,QA,265
CZ,HR,7
CN,GB,7
GB,HU,62
BR,IT,3
BE,NO,55
MX,PA,88
RO,LU,3
ZA,LU,1
QA,TH,72
FI,RO,4
LU,BH,10
SG,MO,7
JE,DE,2
TH,RU,4
TR,MT,20
RU,SK,2
QA,US,269
CZ,QA,30
GB,SG,69
NL,GB,461
JP,HK,515
FR,GB,547
TH,GB,9
QA,RU,4
NL,MX,42
BE,HU,36
BR,IE,7
JP,IT,2
CN,RU,30
CY,BY,5
GT,BR,3
TR,TH,18
SN,US,3
VC,LC,1
PT,PR,2
JP,FI,47
RO,MT,1
DE,LV,87
AT,RS,16
BE,IT,259
GR,DE,97
AE,SG,120
BY,LB,1
RU,LB,1
HU,HU,56
SA,PK,1
SK,GB,52
FR,VN,4
FR,RO,80
LV,RO,3
LT,SE,8
SG,NL,60
LB,BH,8
BE,FR,307
RO,AT,29
FR,BE,346
TH,US,6
SG,ID,151
RU,HU,15
NL,VN,1
HK,BE,60
LB,CH,12
MX,ES,55
DZ,CH,2
JP,ID,58
BY,US,2
GB,IE,551
PK,AE,83
PF,US,22
BH,LB,17
HU,BE,14
RS,BA,9
GB,RU,64
TR,VN,4
PR,BR,1
MT,PL,6
US,CZ,4
LB,DK,8
LU,TW,16
BE,LV,10
RS,BE,4
IE,CY,2
PL,IN,10
US,IL,117
HK,GB,62
IT,IL,5
QA,MA,18
PA,BE,6
GB,SN,1
MT,NL,6
GT,PA,79
JP,TH,123
PL,CZ,47
AU,PH,19
EC,ES,1
CN,KR,40
UA,PT,2
QA,MY,63
SA,FR,9
SK,HR,3
BY,RU,54
GG,JE,3
PE,BR,1
ES,LU,45
CY,BH,1
FR,LV,17
PT,CY,1
GB,SE,104
US,GB,1113
NL,FR,421
CA,DE,108
PR,PR,788
IL,US,117
DE,SK,59
GB,MX,19
LB,DE,56
BH,IE,1
UA,KZ,9
BE,AT,64
HK,SG,289
IE,TR,21
TW,IN,21
LU,BE,13
MX,EC,49
DZ,MA,5
TH,NL,46
GR,PL,4
CO,CH,2
IE,DK,8
ES,SK,3
CY,GG,1
TH,CN,8
FI,SI,2
CH,ES,296
LC,US,19
MA,QA,15
GB,HK,45
ES,HK,3
KW,AE,1
LT,IT,8
ID,PH,5
ES,MA,127
TR,KZ,73
RS,NL,22
TW,NL,51
IE,RO,21
TH,KR,32
HU,RU,11
BE,LT,4
NL,LV,29
PT,LV,2
LT,GB,92
IE,US,217
KR,FR,29
TR,DE,810
PL,NO,169
LC,BB,2
SG,DE,49
LT,UA,30
SA,BE,9
JP,BE,42
HR,PL,9
KZ,DE,32
ES,IL,9
NL,EE,10
IN,US,219
SK,HU,3
ES,CZ,39
DK,BG,1
KR,LU,3
BR,CH,31
ZA,PH,1
EE,AT,3
BH,BD,10
AU,ZA,7
PA,PE,5
AE,SA,224
HK,TH,170
PT,NL,150
RU,DK,2
MY,MO,6
GM,ES,1
BY,BE,11
TR,CN,1
RU,AT,94
LU,SG,13
OM,IN,1
CH,IN,12
AT,PT,18
CH,ZA,13
CZ,GR,1
NI,PA,6
JP,CA,45
IN,LU,15
CH,CR,3
MY,PH,19
LU,KR,5
DZ,RU,1
MY,CH,1
CY,ES,3
FR,IT,484
DE,PT,245
BE,FI,36
AT,SK,6
NL,ZA,56
CZ,IL,4
ZA,DE,45
TR,IT,142
NL,PA,30
FR,LU,80
DK,RO,17
CO,PR,12
GB,AT,71
RU,AE,288
TR,IE,28
IS,IS,34
RS,DE,117
GG,NL,1
IN,CA,59
MX,CA,110
BM,PR,3
IE,QA,34
CA,IN,55
FR,CV,1
BY,AE,3
AE,BY,3
LV,ES,9
RU,RO,2
TH,BD,4
IT,NO,2
AE,CZ,38
GR,CZ,2
IL,KR,2
HU,FR,23
EE,AE,2
PL,QA,25
NO,IE,2
HU,TR,37
SN,AE,5
BH,QA,8
MY,GB,17
CZ,RS,5
PT,IL,1
DK,BR,2
ES,DK,58
CO,CR,42
IE,CH,17
NL,PH,8
ZA,AU,1
DE,CN,29
IS,RO,1
IT,CN,4
DK,RU,4
SG,FR,35
TH,CA,1
AE,AE,487
AU,QA,135
VN,SG,134
US,MX,2187
AT,IL,24
GG,GB,81
CH,HK,14
LV,EE,63
MX,GB,18
PR,GB,6
PH,DE,1
MX,GT,97
BE,RO,59
LT,PL,58
BE,MT,21
IE,GG,1
SI,SI,41
CH,RS,14
LB,FR,81
PH,FR,1
NL,DE,600
IT,AE,122
NO,NO,5358
FR,JP,70
VN,JP,61
KZ,TR,75
FI,HK,13
ES,HU,16
DE,RO,194
CA,SE,1
GB,GG,74
AU,NZ,306
AE,PL,25
VN,KR,69
BD,DE,1
CN,TW,40
RU,LT,206
TR,RU,479
CN,QA,3
ES,PL,48
CZ,IE,1
MA,US,34
MT,BG,2
US,NO,2
PL,BG,22
AE,NL,197
RU,LU,3
HK,NZ,37
GB,BM,13
EE,PT,1
KR,CH,1
CZ,SI,1
FR,PH,3
DE,LT,74
PT,AT,20
NL,PL,254
DE,IN,146
TW,JP,282
NL,LB,2
RU,BY,62
MY,BN,15
HR,HU,4
MY,BD,19
PL,CA,9
IT,LU,88
HK,MO,2
CA,VC,1
LU,MY,36
RO,FR,81
LT,NO,31
MY,IN,85
IN,SG,225
CN,SG,61
SN,TR,9
IL,CH,14
IN,GB,128
KR,MX,11
PR,IL,1
DE,UA,137
NO,HU,2
DE,JO,2
SG,LU,5
BG,LU,1
PH,MO,15
VC,CH,1
CA,PH,8
TR,KR,11
IS,FR,2
NO,IT,1
FR,QA,121
FI,TR,17
CO,EC,75
RO,RO,33
RU,GB,109
US,RS,1
MT,IE,8
LU,SE,11
AT,LU,34
SI,TR,9
HR,RS,4
JE,GB,109
UA,FR,30
DE,TR,796
CY,TR,73
HR,PT,1
JP,TW,488
SG,HK,333
CO,MX,106
SA,MY,9
US,PT,87
TH,HK,180
NL,CO,22
FR,KZ,1
RO,NL,103
SG,DK,13
ID,TW,10
IE,GB,536
RO,QA,23
LV,QA,1
TR,BG,12
NL,TR,217
CH,PT,285
HR,IL,1
RO,IL,3
UA,NL,83
SK,NO,1
US,TH,1
CN,CA,9
SI,CH,5
HK,BH,8
KZ,CH,1
HU,DK,2
ID,KR,17
NL,GG,2
IT,US,185
LV,AT,16
TR,JO,20
TW,HK,750
NO,GB,93
HU,EE,1
FR,IS,4
UA,GB,53
HU,IL,6
SG,CN,67
HU,ES,12
SI,BE,6
IN,BR,1
PT,VC,1
GT,IE,2
FI,PL,13
IT,MT,60
HK,ID,44
AE,US,173
GB,US,1126
KR,PH,70
IT,QA,159
AU,US,140
DK,SG,13
ES,TR,88
CZ,AE,29
DK,GB,93
LT,BY,32
RU,VN,1
SN,MA,4
CZ,NL,100
HK,CA,40
GB,CZ,40
GB,CN,12
RU,SY,1
CA,IT,11
AU,IT,2
IE,HR,4
MY,US,2
GB,JE,111
QA,VN,49
FR,TH,17
QA,CZ,18
US,PH,36
RS,DK,14
GB,MY,18
QA,FR,110
MT,IT,82
DE,AT,392
CA,AE,38
GB,TR,173
CR,NI,14
LV,NO,27
VC,SE,1
LB,RO,4
CY,CZ,1
MA,BH,5
MT,ES,8
CZ,PL,53
AT,TR,102
BR,TR,23
US,BB,8
CH,JE,1
AT,UA,47
US,UA,5
ES,BR,47
IL,CA,4
IE,CA,26
IN,TH,65
LU,PR,4
HK,CH,12
SE,SI,1
HK,FR,9
GB,FR,539
IL,DE,91
IN,KW,2
HK,IN,245
US,LB,1
PT,BR,109
NI,US,101
MX,CR,48
MA,TR,52
PT,ES,272
TR,AT,92
PL,AE,22
CZ,CH,46
BN,AU,9
DZ,DE,5
TH,LU,6
LU,GB,34
IN,ZA,1
LT,CH,1
CZ,MT,5
DE,BE,412
ZA,QA,84
FI,SG,4
RS,CY,9
TW,AE,33
PT,AE,17
DK,HK,1
CZ,IS,3
CZ,UA,54
BM,IE,2
HR,US,1
IL,BY,4
ES,FI,14
FR,ZA,27
MA,CH,21
DZ,GB,1
CA,AT,1
FI,DK,49
BE,CN,5
MX,US,2193
SA,PH,37
NL,RU,61
AT,QA,28
US,TR,186
UA,UA,251
UZ,AE,4
AT,IS,2
SK,ES,1
BM,SN,2
PT,RO,2
FR,EG,2
JP,PH,192
AU,TW,86
US,SE,12
IT,ES,391
PL,HR,9
DE,LB,52
CN,HU,1
GR,SE,2
MY,ID,61
CO,PH,1
CA,LV,6
SA,CY,1
BE,JP,11
NL,BE,108
GB,CY,38
IL,QA,1
PH,HK,180
FR,JE,4
IN,IE,1
MY,IT,1
US,GT,497
IN,BE,26
SE,CZ,15
GB,LV,72
IS,US,46
CH,FR,476
CA,FR,142
US,RU,56
DE,IS,17
RU,GR,9
CH,RO,30
DE,KZ,15
LT,CZ,10
SN,ES,7
GR,DK,2
KR,ID,18
CN,FR,2
BR,QA,42
DE,FI,181
LU,BR,36
FR,PA,12
PL,SI,1
CH,IT,192
SA,DE,25
PH,IT,2
AE,KW,4
PL,BE,86
LT,RU,28
DK,GR,5
IT,BE,278
CO,ES,57
CY,FR,3
SI,SE,1
EC,CR,1
AE,MO,1
BD,MO,1
SA,CH,2
RS,LV,4
IL,LV,1
IE,LV,17
UZ,CZ,2
BM,US,149
NL,ES,355
EG,AE,3
KR,HK,313
DK,SE,177
HR,NL,51
MX,LU,5
IN,BH,49
SA,BH,57
TR,MO,2
AT,LV,16
NO,LV,29
ZA,AE,83
QA,IN,491
ID,JP,14
DE,BB,1
IT,HK,10
BH,GR,3
AE,HU,15
KW,BD,1
CO,NL,30
BD,TH,5
US,TW,592
PT,CO,2
DZ,FR,65
BY,AT,20
AE,PK,79
CO,PE,17
KZ,HK,32
PL,GB,350
NO,EE,8
HU,US,5
EE,ES,3
ID,BN,4
FR,CO,12
US,CR,560
CA,TW,54
PL,SE,118
KR,TR,14
US,AU,204
TH,TH,20
DE,HK,107
CN,IT,7
EE,BY,16
IE,CZ,2
KR,MO,4
BY,CH,3
HK,FI,14
PH,RU,2
SI,DE,38
DE,HU,156
AU,SG,348
LB,TR,139
GB,DK,99
GB,NO,104
US,BE,278
SG,IT,14
DK,FI,51
KZ,JP,2
SE,LU,11
IM,DE,1
PL,LT,60
SE,IN,1
SA,BY,1
PT,BE,144
KR,KH,1
AE,SN,5
AU,TH,18
HK,MY,144
FI,KR,13
RU,LV,124
TR,IN,55
SK,DE,61
FR,BR,49
QA,ZA,94
SE,BE,71
SK,CZ,35
HK,BN,4
PA,PR,17
NO,FR,31
AE,DE,360
QA,HR,4
DK,HR,12
HK,US,550
VE,VE,7
US,HU,7
BE,UA,1
PE,MA,1
CR,CO,43
AT,RO,25
LB,SE,4
BY,BG,1
BE,ZA,7
TR,TW,24
NL,SI,1
CN,PH,17
GB,IT,380
CZ,LT,3
KR,AT,19
DZ,AT,3
CH,IL,13
ES,SE,91
US,MA,31
BH,CH,1
AE,CN,59
TH,CH,6
NL,US,575
DE,DE,7836
IT,FR,442
CH,LT,2
ZA,AT,1
GB,JP,75
CA,CH,31
BN,GB,1
UA,BY,105
FI,SE,209
FI,IE,5
LU,HU,2
RU,NL,79
US,PL,42
FR,SK,3
NZ,NZ,9409
RO,LT,2
AU,IN,12
ID,AU,15
TR,PT,19
JP,MX,39
BY,DE,51
CH,SA,1
KR,TH,28
MO,TW,78
PR,BE,1
GB,SI,5
CR,FR,10
ES,AT,51
IL,HR,1
CH,GB,314
IT,RU,61
IT,MA,113
SG,KZ,1
QA,SE,43
JE,LU,1
MT,CZ,3
RO,RU,1
IE,FI,7
FI,LV,27
BE,DE,409
BH,IN,49
RO,TR,84
HK,IL,39
PK,GB,1
EE,DE,59
GG,UA,1
NL,MT,14
CN,ID,19
FR,FR,7369
GB,RS,12
TR,SG,21
LU,IN,15
CY,LB,15
RS,RU,54
DE,CZ,160
FR,BY,28
IT,PT,83
GB,RO,160
GB,BN,1
CA,BR,22
BR,PA,135
PR,ES,1
MY,FI,1
ZA,MT,1
VN,ID,5
LT,SI,1
DZ,QA,5
BH,TR,6
GB,LB,27
LV,CA,1
GT,MX,110
SK,RU,4
BE,SN,2
QA,LU,96
JP,CH,16
US,LC,2
GG,DK,1
SI,FI,2
BH,BE,3
ZA,IT,4
ZA,FR,29
RS,AT,33
FR,SG,36
RU,CH,121
PT,IE,58
RO,BG,35
JP,TR,12
SI,GB,2
BE,RS,1
AE,FR,182
DE,IT,826
DE,QA,175
TR,IL,138
BR,EC,33
NL,PT,148
US,PF,21
MX,BR,54
TW,MO,98
KR,PL,12
LT,AT,1
CY,LV,5
ZA,CN,4
RU,CY,34
LU,AT,28
LU,DE,62
SE,DK,187
DE,IL,108
RU,IS,2
CZ,RU,27
CH,MA,20
SK,BE,4
IN,NL,38
TR,RO,84
IN,RU,13
SG,CH,30
IE,AT,3
FI,AT,15
LV,DE,88
DE,CY,25
CY,CY,13
HK,AU,164
CA,BB,6
BH,BH,15
CA,GT,4
IT,SA,2
HK,KR,262
BH,MY,4
NL,LT,20
CY,LT,3
SI,AT,31
HR,QA,4
GG,IE,2
VN,TR,5
DE,ZA,50
JE,IE,1
VN,BN,2
ES,NO,3
PL,NL,252
MT,LU,3
SK,IT,1
KZ,MO,2
UA,RO,1
DE,IE,134
NL,JP,26
HU,IN,1
LV,CH,33
SE,US,10
RU,IM,1
MT,US,1
AE,NO,14
EE,FR,4
PH,ID,8
RS,BG,1
LU,PT,103
IL,PL,1
SE,SE,1096
UA,RS,12
AE,IT,141
SA,QA,16
SI,HR,2
IT,JP,10
NZ,SG,41
UA,AE,159
AU,HK,177
IS,CA,5
RO,GB,170
HK,HU,15
ID,BE,1
DE,NO,106
GG,NO,1
PT,SN,3
DE,TH,17
AE,NZ,5
PH,MY,20
ID,CN,15
RU,DE,312
BN,SG,30
IT,DZ,2
AT,PL,35
UA,US,6
NL,KR,83
RO,LV,1
US,CY,1
HU,RS,14
SE,AE,21
MA,IT,116
GB,IS,35
NL,PE,4
NL,HU,80
BD,BE,2
VC,BR,1
CA,LU,7
TH,MY,25
MX,TR,10
DK,NL,160
TR,HR,25
AE,IE,36
CN,AE,23
EE,RU,16
IL,GR,5
SN,IT,5
SE,JO,2
VN,NL,1
GB,TH,10
NL,TH,46
LU,PL,8
PE,PE,27
ES,PT,327
FI,IS,1
DE,BY,53
PR,CA,2
SE,IE,13
RU,UA,291
LV,NL,29
DK,CA,4
LV,DK,26
AU,MY,66
CN,AU,40
PH,PL,1
RU,VC,1
MX,CN,2
HR,AT,14
UA,AT,48
CH,US,81
JP,IN,65
PF,PF,34
IT,HU,9
SG,US,71
VC,PR,1
IR,IR,8
QA,MO,9
JE,CH,2
NZ,MY,21
QA,PH,77
IE,FR,116
PL,TR,25
ZA,TR,29
ES,IN,2
DE,BR,80
LT,IS,1
LV,PL,21
MT,HU,1
HR,ES,3
CR,GT,61
PR,BM,1
TR,SK,1
FR,LT,11
HU,AE,13
IL,CY,28
FR,HU,18
GR,GB,61
CR,MX,52
IL,SN,1
CN,NL,16
NI,CR,12
KR,NZ,2
SI,SK,1
VN,CN,7
