Source,Target,Weight
BE,LV,54
GB,RU,302
SA,GR,5
AT,XK,15
HU,BE,150
MY,CA,3
US,CZ,1
ZA,MZ,1
LB,DK,9
LU,TW,7
IT,IL,194
US,IL,134
HK,GB,205
AU,PH,129
PL,CZ,64
QA,MA,5
MT,NL,6
IN,RO,1
QA,MY,97
MT,MK,3
XK,CH,29
JE,US,1
SA,FR,36
SK,HR,1
NP,SG,8
RO,IS,1
GG,JE,1
CH,BH,1
ES,LU,92
JP,CZ,1
CY,MK,1
CY,BH,16
BY,RU,4
FR,LV,48
GB,SE,762
NL,FR,738
CA,DE,204
AR,CV,2
US,GB,3216
IL,US,115
IN,NP,129
SA,IL,2
LB,DE,44
ES,JP,1
DE,SK,56
BE,AT,196
TW,IN,31
HK,SG,30
IE,TR,41
GR,PL,39
CY,HK,1
BE,BR,3
LU,BE,7
IE,DK,56
MK,CH,23
DZ,MA,2
ES,BG,52
ZA,ES,16
ES,SK,12
BE,LT,19
MA,QA,15
CH,ES,697
NL,LV,65
LT,IT,52
GB,HK,218
ES,HK,29
ID,PH,66
SG,NP,1
TR,KZ,57
ES,MA,138
RS,NL,1
TW,NL,45
IE,RO,27
HU,RU,128
PT,LV,8
IE,US,537
TR,DE,1695
PL,NO,126
JP,BE,6
CA,LK,1
ID,BR,1
LT,GB,160
HR,PL,7
SA,BE,5
IN,US,188
KZ,DE,50
ES,IL,99
NL,EE,13
AE,IS,1
SK,HU,5
DK,BG,10
ES,CZ,143
FR,BH,24
ZA,PH,1
BR,CH,30
EE,AT,10
AE,SA,981
ES,AR,139
AU,ZA,49
AE,LK,274
PT,NL,271
JP,DK,14
QA,MK,9
MY,MO,93
RU,DK,56
HK,TH,4
GM,ES,8
MY,PH,279
RU,AT,248
CH,IN,61
AT,PT,69
CH,DZ,11
CZ,GR,21
CH,ZA,30
LB,NL,5
JP,CA,63
IN,LU,6
BO,AR,45
GB,MK,11
LU,SG,3
DZ,RU,3
DZ,MT,1
MY,CH,5
FR,IT,2258
TR,IT,433
DE,PT,789
BE,FI,79
ZA,DE,107
CZ,IL,31
UY,US,48
MK,SE,24
NL,ZA,39
FR,LU,105
DK,RO,14
AT,SK,28
IS,IS,42
GB,AT,894
RU,AE,383
SN,DZ,14
ZA,HK,42
BG,EE,1
JP,IL,4
MX,CA,79
RS,DE,1
TR,IE,67
IN,CA,64
BH,FR,24
IE,QA,29
EE,TR,22
CA,IN,59
FR,CV,2
LV,ES,32
IN,DZ,1
IT,NO,27
SN,BR,30
AR,SN,3
RU,RO,49
AE,CZ,104
GR,CZ,14
BG,CA,1
ES,DK,309
HU,FR,156
PL,QA,64
HU,TR,89
ZA,AU,50
SN,AE,16
MY,GB,88
PT,IL,5
NO,IE,19
IE,CH,127
CV,LU,2
BE,MO,1
BH,QA,21
DK,RU,51
EE,AE,3
DE,CN,6
GG,GB,70
AR,FR,25
AE,AE,240
AU,QA,133
SE,DZ,2
AT,IL,82
CH,HK,41
LV,EE,53
US,MX,796
NZ,GB,2
PH,DE,7
LT,HU,2
AT,GM,1
AU,SE,2
BE,RO,134
IE,GG,3
BS,BS,1
LT,PL,11
BE,MT,29
LT,SK,1
SI,SI,29
LB,FR,74
PH,FR,4
IT,AE,229
NO,NO,1938
NL,DE,1438
FR,JP,84
KZ,TR,45
AE,PL,77
DE,RO,408
FI,HK,44
AU,NZ,1560
ZA,NP,1
ES,HU,125
CA,SE,1
GB,GG,306
XK,GB,6
CN,TW,1
RU,LT,59
TR,RU,451
DK,IN,16
ES,PL,185
US,NO,71
GE,IN,1
CZ,IE,51
CZ,SI,5
PL,BG,11
MT,BG,3
AE,NL,189
RU,LU,4
HK,NZ,104
GB,BM,23
EE,PT,1
MA,US,1
MK,SI,4
DE,LT,125
PT,AT,71
NL,PL,275
DE,IN,241
TW,JP,962
NL,LB,7
FR,PH,2
IE,IM,41
RU,BY,5
MY,BN,219
PL,CA,25
IT,LU,172
HK,MO,4
FI,LT,6
LU,MY,5
RO,FR,180
LT,NO,32
MY,IN,423
IN,SG,195
SN,TR,26
DE,UA,18
IN,GB,465
CA,PH,49
NO,HU,26
CV,NL,3
BG,CY,13
PH,MO,112
IL,CH,55
IS,FR,64
FR,QA,95
FI,TR,47
SI,TR,28
RU,GB,357
RO,RO,46
MT,IE,2
NO,IT,25
AT,LU,71
AT,MK,28
ZA,JP,1
SN,ID,1
JE,GB,228
UA,FR,2
BO,BO,853
DE,TR,1466
CY,TR,395
JP,TW,862
LK,AU,31
NZ,AE,44
SG,HK,1
SI,BG,1
TW,RU,3
SA,MY,21
KZ,FR,2
TH,HK,6
US,PT,135
RO,NL,77
JP,SE,2
RU,MK,2
BG,US,1
ID,TW,40
EC,AR,3
HU,DK,54
RO,QA,57
IE,GB,3783
TR,BG,66
NL,TR,324
LB,DZ,5
RO,IL,80
CH,PT,306
NL,SN,11
ID,LK,21
HK,BH,2
BH,MO,3
SI,CH,18
KZ,CH,1
NO,GB,347
NZ,AT,1
LV,AT,40
TR,JO,1
FI,PL,59
IT,US,369
HK,ID,143
TW,HK,884
FR,IS,69
HU,IL,57
HU,ES,107
UA,GB,3
CY,FI,1
BN,TW,8
IT,MT,154
SI,BE,13
BH,CY,10
GB,US,3203
AU,US,423
IT,QA,210
AE,US,382
ES,TR,193
GB,CZ,569
CZ,AE,99
DK,GB,759
KR,PH,26
SN,MA,3
IL,PT,5
BH,LK,42
CH,LK,8
CZ,NL,162
HK,CA,132
DK,SG,3
GE,BH,2
GB,CN,3
GM,SA,1
US,PH,106
MY,US,6
CA,IT,4
HK,NP,13
GB,JE,175
FR,VE,2
AU,IT,12
PH,AR,1
QA,CZ,57
GB,MY,84
US,MY,1
NL,MO,5
MK,SK,8
DE,AT,2542
QA,FR,90
MT,IT,95
CA,AE,43
LV,NO,70
GB,TR,455
FI,SN,1
LB,RO,8
CY,CZ,1
NL,MK,6
MA,BH,8
FI,MO,4
CZ,PL,66
AT,TR,204
BR,TR,17
AE,EE,2
CH,JE,8
MT,ES,17
NZ,UY,1
MK,BG,1
ES,BR,120
IL,CA,24
IE,CA,57
NL,BH,21
AT,UA,4
IN,TH,2
MA,MT,4
HK,CH,50
GB,FR,3052
HK,FR,56
HU,LT,1
IL,DE,171
HK,IN,253
MA,TR,35
PT,BR,169
ES,AU,4
AR,GB,49
SI,XK,2
TR,AT,225
PT,ES,865
IN,ZA,4
PL,AE,78
BN,AU,29
CZ,CH,117
LU,GB,189
DZ,DE,25
IS,HU,8
IS,CZ,3
IT,MK,15
FI,DK,257
CA,AT,21
DE,BE,773
ZA,QA,59
PT,AE,55
TW,AE,28
DK,HK,13
CZ,IS,2
DZ,GB,27
NL,GM,26
FR,ZA,28
FI,SG,9
MA,CH,14
ES,FI,208
BE,CN,3
AR,CH,7
ID,IT,4
JP,PH,236
MX,US,811
AT,QA,56
US,TR,190
SK,ES,13
UZ,AE,5
LK,HK,28
AT,IS,13
SA,PH,62
TR,NP,9
NL,RU,206
NO,PT,19
PT,RO,10
SK,FI,1
AU,TW,70
LK,CH,9
PL,HR,8
IT,ES,1673
MY,ID,688
DE,LB,41
GB,GE,1
US,SE,102
GR,SE,5
MY,DK,2
SA,CY,1
IL,QA,1
GB,CY,73
IS,TR,5
GB,LV,184
NL,BE,135
PH,HK,470
FR,JE,6
IN,IE,2
MY,IT,13
BE,JP,1
IN,BE,11
SE,CZ,47
IS,US,353
CA,FR,155
CH,FR,1034
SN,ES,37
DE,IS,149
RU,GR,70
SA,GM,1
RU,BN,1
DE,KZ,16
CH,RO,39
GR,DK,16
US,RU,131
IL,LT,8
BR,QA,28
ES,JO,1
DE,FI,535
DK,IL,7
LU,BR,30
PL,SI,1
CY,FR,3
CH,IT,671
SA,DE,68
DK,GR,30
PL,BE,206
NL,XK,1
PH,IT,11
IT,BE,738
PH,BR,2
HU,CY,4
AE,MO,3
SA,CH,27
LT,RU,54
CA,GG,1
IL,LV,9
IE,LV,23
NL,ES,924
NP,AE,99
AW,US,103
BM,US,255
NO,LV,56
DK,SE,839
KR,HK,34
LV,HU,10
HR,NL,38
GM,SE,4
LK,MY,145
SA,BH,244
IN,BH,192
AT,LV,38
ZA,AE,131
QA,IN,406
ID,JP,69
IT,HK,40
BH,GR,15
AE,HU,33
US,TW,365
US,VE,14
IT,BM,1
BG,RU,63
GB,TW,28
DZ,FR,494
ZA,SA,5
AE,PK,2
PL,GB,1509
KZ,HK,10
NO,EE,16
TW,GB,37
AR,MX,2
CA,TW,76
ID,BN,13
HU,US,11
EE,ES,1
SK,MT,1
US,AU,477
TH,TH,9
DE,HK,93
PL,SE,227
XK,DE,35
IE,CZ,47
KR,MO,12
AU,DK,5
HK,FI,35
CA,SN,1
GB,DK,946
GB,NO,415
DE,HU,674
AU,SG,175
LB,TR,149
SI,DE,87
SG,IT,1
BR,UY,162
US,BE,289
SE,LU,1
PH,CZ,1
IM,DE,1
DK,FI,254
CA,SK,1
PL,LT,12
RU,GE,146
SE,IN,13
PT,BE,249
CH,IM,1
RU,LV,288
AU,GR,1
SE,PH,1
AE,SN,19
HK,MY,308
SK,DE,60
TR,IN,89
SK,CZ,42
ID,DZ,1
GR,HU,26
NP,SA,5
SE,BE,255
HK,BN,21
FR,BR,107
QA,ZA,67
GE,LU,1
NO,FR,86
HK,US,612
AE,DE,544
MA,SA,9
QA,HR,56
DK,HR,22
AE,GE,10
VE,VE,9
US,HU,12
CL,UY,2
BE,ZA,9
AT,RO,180
TW,SE,2
LU,MO,1
TR,TW,21
NL,SI,14
GB,IT,3034
CZ,LT,6
DZ,AT,9
CH,IL,80
ES,GM,11
US,MA,19
ES,SE,316
SK,BG,9
GM,NL,27
CH,MK,24
BH,CH,1
AE,CN,3
NL,US,682
DE,DE,22692
IT,FR,2127
LU,HU,1
EE,CY,1
CH,AU,1
BN,GB,27
QA,NP,91
RU,NL,154
FI,SE,698
FI,IE,16
GB,JP,72
CA,CH,63
FR,SK,18
US,PL,88
PH,ES,2
NZ,NZ,5634
MT,LT,2
CH,SA,18
AU,IN,40
GM,CV,1
IT,ID,2
ID,AU,67
MO,TW,222
SI,HU,6
GB,SI,57
TR,PT,57
UY,IT,1
GR,BG,31
BH,NL,20
GE,PL,3
KR,TH,1
ES,AT,331
CH,GB,2760
IT,RU,605
IL,HR,1
TR,UZ,7
FI,LV,55
RO,RU,48
IT,MA,18
QA,SE,75
XK,IT,1
GR,SG,2
AU,CA,75
IE,FI,14
MT,SK,1
IS,HR,1
BE,DE,776
BH,IN,188
RO,TR,132
HK,IL,22
EE,DE,82
IL,BR,7
SE,MK,24
NL,MT,18
CV,US,5
FR,FR,9274
DE,CZ,437
GB,RO,388
TR,SG,12
CY,LB,27
IT,PT,355
PL,AU,2
GB,BN,26
IL,GE,6
CA,BR,32
GM,GB,46
GE,AT,1
MK,DE,65
DZ,QA,21
BH,TR,99
GB,LB,52
RU,MD,1
BE,SN,30
QA,LU,59
NL,CY,6
ZA,IT,16
JP,CH,16
NP,RU,1
SK,RU,18
BH,BE,1
ZA,FR,57
PT,IE,124
US,CL,2
FR,SG,21
RO,BG,18
JP,TR,12
SI,GB,60
RU,CH,250
GE,CZ,1
AE,FR,227
DE,IT,3148
LT,AT,19
DE,QA,202
NL,PT,361
TR,IL,248
BR,EC,9
CY,LV,4
TR,VE,2
SA,LK,38
MX,BR,2
RU,CY,41
TW,MO,283
SE,DK,823
LU,AT,67
LU,DE,167
CZ,RU,282
DE,IL,208
RU,IS,2
CH,MA,4
CH,SN,1
TR,RO,163
IN,NL,119
SG,CH,1
IN,RU,74
SK,BE,14
IE,AT,88
FI,AT,75
LV,DE,258
IT,SA,26
SK,IL,3
HK,AU,367
HK,KR,50
BH,BH,12
PL,SA,1
PH,LK,1
GE,NL,1
DE,CY,34
CY,CY,1
SK,IT,32
NL,LT,36
CY,LT,3
SI,AT,27
HR,QA,56
ES,NO,143
DE,ZA,109
MK,TR,41
PL,NL,239
MT,LU,1
MY,CY,1
EE,FR,11
DE,IE,676
IL,PL,100
HK,HR,1
XK,TR,16
PH,ID,56
LU,PT,97
AE,NO,48
SE,US,106
PT,GR,9
NL,JP,28
LV,CH,43
NZ,AR,18
AE,IT,236
RO,GB,380
SE,SE,3414
SI,HR,3
NZ,SG,22
LV,TR,26
IS,CA,103
DE,NO,396
AU,PL,3
SA,QA,3
AU,HK,416
US,GR,28
HK,HU,5
IT,JP,12
PT,SN,34
PH,MY,243
ID,CN,14
AE,NZ,46
IL,DK,8
RU,DE,1368
GE,US,1
BN,SG,9
AT,PL,119
IT,DZ,53
ID,GB,10
GB,AR,50
SE,AE,87
MA,IT,95
GB,IS,476
NL,HU,151
CA,LU,6
SK,MK,8
ZA,MO,5
TH,MY,11
AE,IE,71
LK,QA,185
TR,HR,38
SA,AU,2
MA,LB,8
SN,IT,27
IL,GR,55
PT,GM,1
MY,MA,2
LK,NL,8
DK,NL,283
LU,PL,9
BG,ES,41
GB,TH,2
EE,RU,83
LV,DK,65
ES,PT,902
FI,IS,45
MK,IT,16
SE,IE,35
AE,BN,15
LV,NL,65
DK,CA,15
AU,MY,472
MK,GB,11
RU,UA,1
DE,BY,1
CH,US,432
HR,AT,58
UA,AT,6
JP,IN,37
SK,IN,1
IT,HU,221
IR,IR,13
DK,GE,1
QA,MO,8
JE,CH,3
MY,PL,1
SG,US,3
NZ,MY,27
QA,PH,121
IE,FR,405
ZA,TR,26
PL,TR,37
ES,IN,11
QA,OM,1
EE,IS,1
LT,IS,1
HU,GR,43
LV,PL,30
MT,HU,5
NL,GE,1
DE,BR,70
HR,ES,10
TR,SK,11
FR,LT,25
HU,AE,41
GR,GB,224
FR,HU,151
PT,BG,1
SI,SK,3
IS,FI,46
IL,CY,47
