Source,Target,Weight
SN,US,20
JP,IT,14
QA,LK,202
GB,SG,2
JP,FI,28
RO,MT,11
CY,MT,14
SN,MR,1
BE,IT,834
GR,DE,369
GE,RU,195
HU,HU,19
SN,IN,13
RU,LB,6
CL,US,2
GM,BE,12
LT,SE,96
FR,RO,193
LV,RO,1
AE,SG,4
SK,GB,126
AE,MK,9
LB,BH,48
BE,FR,617
RO,AT,163
FR,BE,622
RU,HU,149
MY,NP,4
AU,IL,1
HK,BE,9
SG,ID,2
LB,CH,31
DZ,CH,15
MX,ES,80
GR,SK,9
JP,ID,31
GB,IE,3249
IE,CY,1
BE,LV,61
HU,BE,146
BH,LB,44
MT,PL,10
GB,RU,311
SA,GR,3
AT,XK,15
MY,CA,1
US,CZ,1
ZA,MZ,2
LB,DK,14
LU,TW,14
GB,ID,4
US,IL,169
IT,IL,243
CN,KR,3
HK,GB,101
PL,CZ,62
JE,US,2
QA,MA,7
GB,SN,7
JP,TH,1
MT,NL,4
MT,MK,2
XK,CH,31
AU,PH,162
QA,MY,99
SA,FR,62
FR,LV,53
GG,JE,1
ES,LU,80
JP,CZ,1
CY,MK,1
CH,BH,3
CY,BH,20
BY,RU,2
GB,SE,747
NL,FR,683
CA,DE,160
US,GB,3374
IL,US,93
GB,MX,44
IN,NP,16
SA,IL,2
LB,DE,81
FI,XK,1
MA,RO,1
DE,SK,60
BE,AT,192
TW,IN,57
IE,TR,27
MK,CH,39
GR,PL,80
IE,DK,32
DZ,MA,3
ES,BG,63
LU,BE,5
TH,CN,1
ZA,ES,14
ES,SK,8
BE,LT,28
LT,IT,85
MA,QA,27
CH,ES,702
KW,AE,23
GB,HK,104
ES,HK,17
NL,LV,71
FI,GR,3
TR,KZ,129
ES,MA,169
TW,NL,61
IE,RO,22
ID,PH,45
HU,RU,136
PT,LV,8
IE,US,288
KR,FR,1
TR,DE,1814
PL,NO,81
UY,CO,9
LT,GB,192
LT,UA,4
JP,BE,3
HR,PL,14
SA,BE,6
IN,US,225
KZ,DE,115
BR,CH,33
ES,IL,87
NL,EE,13
AE,IS,1
SK,HU,8
UZ,IN,1
DK,BG,18
ES,CZ,125
FR,BH,30
ZA,PH,1
EE,AT,5
PT,NL,273
AE,SA,1258
ES,AR,151
GM,ES,9
AU,ZA,61
AE,LK,372
QA,MK,13
MY,MO,63
JP,DK,5
RU,DK,55
MY,PH,331
RU,AT,339
CH,ZA,30
CH,IN,67
CH,DZ,15
JP,CA,69
BE,IM,1
CZ,GR,19
BO,AR,53
AT,PT,69
LB,NL,4
GG,BE,1
IN,LU,9
GB,MK,15
DZ,RU,2
MY,CH,8
FR,IT,2430
TR,IT,557
RU,KW,1
DE,PT,803
CZ,IL,46
BE,FI,77
ZA,DE,98
MK,SE,30
UY,US,41
NL,ZA,32
FR,LU,108
DK,RO,25
AT,SK,22
IS,IS,39
GB,AT,732
TR,IE,55
RU,AE,546
MX,CA,344
SN,DZ,13
ZA,HK,17
GG,NL,2
IN,CA,80
KZ,RO,1
JP,IL,1
BH,FR,31
IE,QA,19
EE,TR,26
CA,IN,79
FR,CV,3
IT,NO,14
LV,ES,29
SN,BR,22
AR,SN,3
RU,RO,61
AE,CZ,124
GR,CZ,21
AR,CO,6
HU,FR,152
PL,QA,71
HU,TR,117
SN,AE,19
PT,IL,6
ZA,AU,35
MY,GB,90
NO,IE,15
NZ,BN,1
IE,CH,110
ES,DK,236
BH,QA,27
DK,RU,62
EE,AE,4
DE,CN,3
GG,GB,104
AR,FR,25
AE,AE,268
AU,QA,146
US,MX,2870
ZA,DZ,1
AT,IL,89
CH,HK,28
LV,EE,56
MX,GB,44
NZ,GB,5
PH,DE,4
AT,GM,1
AU,SE,2
BE,RO,149
IE,GG,1
LT,PL,10
BE,MT,54
LT,SK,2
LB,FR,104
PH,FR,3
NL,DE,1248
IT,AE,329
NO,NO,1235
KZ,TR,117
SI,SI,21
AE,PL,88
FI,HK,25
AU,NZ,1918
ES,HU,118
FR,JP,105
DE,RO,443
GB,GG,217
CA,SE,2
XK,GB,7
CN,TW,1
RU,LT,96
CZ,IE,40
TR,RU,494
DK,IN,17
ES,PL,176
US,NO,74
CZ,SI,7
MA,US,8
PL,BG,16
GE,IN,1
MT,BG,3
AE,NL,230
HK,NZ,52
GB,BM,27
DE,LT,175
PT,AT,69
NL,PL,296
DE,IN,303
TW,JP,1239
NL,LB,7
IL,AU,2
IE,IM,37
RU,BY,1
MY,BN,205
HR,HU,1
PL,CA,24
IT,LU,177
HK,MO,1
GB,CO,15
FI,LT,8
LU,MY,6
RO,FR,188
LT,NO,46
MY,IN,469
DE,JO,8
SN,TR,30
DE,UA,17
IN,GB,459
NO,HU,39
GR,JO,1
IN,SG,16
CV,NL,1
TW,CZ,2
PH,MO,72
IL,CH,31
CA,PH,52
BG,CY,20
IS,FR,62
NO,IT,33
MT,IE,5
FR,QA,107
RU,GB,329
FI,TR,48
SI,TR,36
KW,KW,1
RO,RO,52
UZ,IL,2
LU,SE,3
AT,LU,73
AT,MK,37
ZA,JP,2
LK,AU,35
JE,GB,183
BO,BO,1163
DE,TR,1623
CY,TR,217
JP,TW,1139
NZ,AE,56
CO,MX,124
BO,CA,6
TW,RU,7
HR,PT,5
SA,MY,20
KZ,FR,3
US,PT,160
FR,KZ,2
RO,NL,97
JP,SE,14
BG,US,1
RU,MK,2
NL,CO,11
ID,TW,30
RO,QA,62
IE,GB,2716
TR,BG,96
NL,TR,344
CH,PT,342
LB,DZ,8
RO,IL,94
NL,SN,8
ID,LK,14
HK,BH,2
KZ,CH,6
SI,CH,6
HU,DK,58
US,TH,1
NL,GG,1
CY,SI,1
NZ,AT,1
LV,AT,49
IT,US,448
FI,PL,78
NO,GB,339
HU,IL,66
TW,HK,608
FR,IS,67
SI,BE,15
HU,ES,115
TR,JO,8
IN,BR,4
UA,GB,9
BN,TW,13
IT,MT,229
BH,CY,17
HK,ID,73
GB,US,3484
KR,PH,55
AE,US,493
AU,US,513
CZ,AE,119
IT,QA,228
KW,IN,21
ES,TR,199
DK,GB,800
GB,CZ,483
CY,IE,1
SN,MA,3
BH,LK,53
CH,LK,8
CZ,NL,159
HK,CA,70
DK,SG,1
GE,BH,4
GR,LT,1
IL,PT,4
GB,CN,1
US,PH,129
MY,US,8
CA,IT,11
HK,NP,2
GB,JE,177
AU,IT,6
IS,SN,3
GB,MY,96
QA,CZ,61
NL,MO,1
BR,AW,1
MK,SK,14
US,MY,1
DE,AT,2500
QA,FR,88
MT,IT,90
LV,NO,57
CA,AE,56
GB,TR,464
LB,RO,13
CY,CZ,4
IL,NZ,1
NL,MK,10
MA,BH,21
FI,MO,1
AT,TR,215
JO,TR,1
BR,TR,23
AT,UA,11
CZ,PL,60
AE,EE,3
CH,JE,2
MT,ES,9
MK,BG,1
ES,BR,128
IL,CA,18
IE,CA,50
NL,BH,24
HK,CH,28
MA,MT,5
HK,FR,31
GB,FR,2393
IL,DE,138
IN,KW,21
HK,IN,168
PT,BR,192
MA,TR,60
AR,GB,47
SI,XK,1
TR,AT,212
IS,HU,9
PL,AE,91
PH,IL,3
BN,AU,29
CZ,CH,121
PT,ES,906
IN,IS,9
LU,GB,158
DZ,DE,29
IT,MK,26
IN,ZA,4
LT,CH,1
CA,AT,21
DE,BE,792
ZA,QA,47
FR,ZA,33
PT,AE,61
TW,AE,60
DK,HK,9
CZ,IS,2
DZ,GB,30
NL,GM,21
KW,LK,3
FI,DK,238
MA,CH,32
AR,CH,8
ES,FI,182
HR,US,1
BE,CN,1
MX,US,3084
JP,PH,257
AT,QA,61
US,TR,233
SK,ES,10
UZ,AE,1
LK,HK,14
AT,IS,5
TR,NP,3
NL,RU,224
NO,PT,29
PT,RO,31
AU,TW,131
SA,PH,61
LK,CH,9
PL,HR,15
IT,ES,1869
GR,IN,1
DE,LB,87
US,SE,136
GB,GE,1
IT,LK,1
GR,SE,25
MY,ID,534
PL,PH,1
MY,DK,1
GB,CY,74
GB,LV,190
NL,BE,123
PH,HK,299
FR,JE,15
MY,IT,6
BE,JP,1
IN,BE,26
SE,CZ,53
CA,FR,148
CH,FR,1117
IS,US,432
RU,GR,63
SN,ES,49
DE,IS,166
DE,KZ,43
CH,RO,43
LT,CZ,1
GR,DK,26
US,RU,132
HR,FI,1
IL,LT,6
BR,QA,31
DK,IL,9
DE,FI,548
LU,BR,31
ES,JO,2
PL,SI,1
CH,IT,755
AE,KW,35
IT,BE,802
SA,DE,85
HU,CY,4
PL,BE,227
DK,GR,24
CY,FR,2
PH,IT,23
AE,MO,1
SA,CH,38
CO,ES,95
LT,RU,78
SN,MT,1
IE,LV,8
IL,LV,6
BM,US,237
AW,US,137
NL,ES,862
NP,AE,16
DK,SE,901
KR,HK,30
AT,LV,49
NO,LV,58
LV,HU,13
GM,SE,3
HR,NL,43
MX,LU,1
LK,MY,151
SA,BH,347
IN,BH,250
ZA,AE,115
QA,IN,473
BE,EG,1
ID,JP,59
US,VE,5
IT,HK,25
LT,EG,1
BG,RU,111
BH,GR,17
AE,HU,27
US,TW,605
CO,NL,21
GB,TW,48
GE,TW,2
DZ,FR,589
PL,GB,1615
ZA,SA,3
BY,AT,1
KZ,HK,20
NO,EE,22
TW,GB,49
AR,MX,31
CA,TW,122
EE,ES,1
ID,BN,12
AE,PK,1
HU,US,10
FR,CO,17
SK,MT,7
US,AU,560
RO,JO,1
GE,LB,1
TH,TH,8
DE,HK,59
CZ,HK,2
PL,SE,288
XK,DE,45
US,GM,1
CA,SN,2
IE,CZ,30
KR,MO,12
PH,RU,1
HK,FI,19
DE,HU,642
GB,NO,203
LB,TR,224
US,BE,286
SI,DE,73
GB,DK,787
BR,UY,188
KZ,JP,2
SE,LU,1
DK,FI,273
AE,AW,1
PL,LT,11
RU,GE,181
SE,IN,14
PT,BE,235
XK,NO,1
RU,LV,345
AE,SN,30
HK,MY,164
XK,FR,1
NP,SA,2
TR,IN,95
SK,DE,57
FR,BR,115
SE,BE,256
SK,CZ,32
GR,HU,32
HK,BN,11
CO,UY,23
QA,ZA,68
RO,MA,1
GE,LU,1
NO,FR,89
AE,DE,690
MA,SA,14
RU,SA,3
QA,HR,57
DK,HR,23
HK,US,385
AE,GE,10
VE,VE,2
BO,IT,1
US,HU,9
AT,RO,185
TW,LK,6
LB,SE,3
BE,ZA,6
TR,TW,35
BE,UA,1
NL,SI,12
GB,IT,2795
CZ,LT,11
DZ,AT,9
IT,KW,2
CH,IL,96
AU,IE,1
ES,GM,7
US,MA,42
ES,SE,262
SK,BG,14
GM,NL,17
JE,BE,1
CH,MK,41
BH,CH,4
CN,PH,1
AE,CN,2
IS,SI,1
NL,US,729
DE,DE,20288
IT,FR,2283
FI,IE,16
GB,JP,95
US,PL,85
BN,GB,23
UA,BY,1
QA,NP,14
RU,NL,191
FI,SE,714
LU,HU,1
CA,CH,60
FR,SK,15
PH,ES,4
NZ,NZ,7047
ID,AU,54
MT,LT,1
CH,SA,27
AU,IN,70
US,IM,1
BY,DE,2
SI,HU,5
GR,MA,1
TR,PT,62
GR,BG,57
BH,NL,22
MO,TW,128
GE,PL,11
KR,TH,1
GB,SI,48
ES,AT,277
IT,RU,815
CH,GB,2248
TR,UZ,6
FI,LV,61
IT,MA,57
QA,SE,85
XK,IT,3
AU,CA,93
RO,RU,49
IE,FI,6
MT,SK,2
IL,HR,1
BE,DE,755
MK,NO,1
BH,IN,248
RO,TR,151
EE,DE,81
IL,BR,5
IT,BO,1
SE,MK,38
HK,IL,6
VE,CO,1
NL,MT,24
CV,US,2
FR,FR,9612
JO,FR,1
GE,AT,1
DE,CZ,402
CY,LB,36
IT,PT,426
GM,GB,46
PL,AU,2
GB,BN,26
JP,BN,1
IL,GE,1
GB,RO,392
TR,SG,1
CA,BR,33
MK,DE,94
DZ,QA,23
SK,RU,21
BH,TR,131
GB,LB,73
LV,CA,4
BE,SN,29
QA,LU,58
NL,CY,7
JP,CH,15
BH,BE,4
ZA,IT,15
ZA,FR,51
RO,BG,26
JP,TR,9
RU,CH,305
PT,IE,125
GR,XK,1
LV,JP,1
GE,CZ,1
US,CL,1
SI,GB,47
DK,SK,1
AE,FR,267
DE,IT,3589
LT,AT,28
SK,SA,1
DE,QA,221
RU,CY,59
TR,IL,261
NL,PT,345
SA,LK,43
NZ,TH,1
SE,KZ,1
MX,BR,84
TW,MO,158
CY,LV,2
LU,AT,61
LU,DE,151
CZ,RU,369
DE,IL,261
RU,IS,4
SE,DK,752
SK,BE,18
CH,MA,7
CH,SN,1
TR,RO,175
IN,NL,129
IN,RU,86
IE,AT,69
FI,AT,73
LV,DE,296
IT,SA,31
DE,CY,36
NZ,TR,1
HK,AU,205
SK,IL,1
HK,KR,27
BH,BH,6
AR,AU,2
PH,LK,1
UZ,NL,1
GE,NL,1
NL,LT,55
CY,LT,4
SI,AT,8
HR,QA,55
ES,NO,48
DE,ZA,107
MK,TR,63
SK,IT,41
JE,IE,3
PL,NL,264
HK,CY,1
EE,FR,15
SN,AT,1
DE,IE,519
KW,SA,1
HK,HR,1
XK,TR,24
IL,PL,53
SE,US,127
AE,NO,44
RU,IM,1
PT,GR,13
LU,PT,97
NL,JP,26
PH,ID,36
OM,AE,2
LV,CH,56
NZ,AR,17
SE,SE,3074
IS,CA,119
AE,IT,332
IT,JP,12
LV,TR,26
UA,AE,1
AU,PL,4
SI,HR,1
DE,TH,1
AU,HK,238
DE,NO,150
RO,GB,377
US,GR,22
HK,HU,5
PT,SN,28
PH,MY,303
AE,NZ,55
QA,PK,2
IL,DK,5
SA,QA,4
ID,CN,2
RU,DE,1591
IT,JO,3
GB,AR,48
IT,DZ,65
AT,PL,137
ID,GB,9
PH,SE,7
SN,CA,1
BG,MK,2
SE,AE,95
NL,HU,149
MA,IT,208
GB,IS,466
SK,MK,14
ZA,MO,2
TH,MY,5
AE,IE,76
LK,QA,204
TR,HR,39
SA,AU,2
MA,LB,13
GB,TH,6
IL,GR,31
DK,NL,404
GE,UA,1
SN,IT,22
PT,GM,3
BG,ES,64
LK,NL,7
LU,PL,5
EE,RU,89
MK,IT,27
SE,IE,34
ES,PT,898
FI,IS,50
AE,BN,15
NL,JO,2
LV,NL,68
DK,CA,18
AU,MY,561
MK,GB,12
LV,DK,56
DE,BY,1
HR,AT,56
UA,AT,13
JP,IN,48
CH,US,494
JE,CH,5
IT,HU,253
IR,IR,19
QA,MO,4
NZ,MY,30
QA,PH,130
IE,FR,320
ZA,TR,22
PL,TR,45
ES,IN,13
DE,BR,82
LT,IS,1
HU,GR,41
MT,HU,3
HR,ES,12
NL,GE,1
LV,PL,20
TR,SK,18
FR,LT,39
GR,GB,317
FR,HU,157
HU,AE,46
JP,LK,1
PT,BG,2
IS,FI,50
IL,CY,26
BG,HR,1
