Source,Target,Weight
BH,DE,37
ID,IN,4
ES,RO,209
AE,JP,62
IT,BG,9
CH,TR,219
FR,AR,25
LU,HK,25
SE,EE,148
TH,PH,187
SA,NP,1
RU,KZ,224
TR,ID,1
AT,MT,1
RU,IT,760
NL,CZ,198
HR,AE,23
BR,BB,3
SA,IT,42
FI,GB,325
BE,MA,47
CH,MT,1
GE,LV,1
TW,FR,40
CZ,IT,340
EE,SE,144
NL,HK,48
CZ,GB,627
SE,GB,861
MX,MX,1218
CA,GR,19
MY,KZ,13
AT,TH,61
NO,RU,62
IN,FI,16
FR,MT,7
ES,MT,4
NL,IE,369
TR,AE,209
TH,IN,436
PH,IN,4
AE,UZ,6
GR,AE,13
BH,US,1
AT,CZ,53
PL,ES,185
CA,AU,75
UA,HU,60
HU,CZ,56
IS,ES,57
SA,JP,2
HU,LU,24
LU,TH,5
KZ,IT,1
NO,FI,176
LV,MT,1
HR,SK,3
ID,TR,1
SI,RS,13
RO,US,15
CV,FR,7
HU,SK,5
DK,QA,74
DE,RU,1568
FI,EE,31
NL,CH,337
CV,BR,3
AT,CN,6
EE,DK,42
BH,CA,1
NL,RS,50
GB,HR,120
ES,FR,2953
SE,LT,4
LV,LV,36
CN,DE,27
ES,IS,39
LV,IS,8
AE,GB,642
KR,IL,1
RU,PT,59
AR,CA,12
GR,RO,22
IL,RO,5
CA,MA,1
JP,NZ,3
PL,SG,2
AU,MO,47
AU,CN,20
SI,FR,15
IT,IT,9389
RU,BG,30
HU,GB,654
BG,GB,40
AE,PH,145
KR,IT,77
MA,DE,5
GN,IE,1
UZ,TH,1
TR,MK,2
NP,MO,2
SE,TW,2
IT,SK,43
PL,SK,7
UA,DE,393
LV,HR,1
PL,PT,86
US,FI,77
LV,RU,402
DK,ES,357
AE,KZ,81
DK,TH,29
PH,NZ,12
US,BH,35
BN,PH,42
FR,GR,525
AT,LT,2
AU,SA,3
GR,SA,3
IL,IL,7
GB,IN,347
AE,ID,27
TH,NP,18
PT,LU,114
NL,RO,168
GB,QA,415
CZ,HR,16
TH,RU,86
GB,HU,655
BE,NO,134
CN,GB,17
IT,AR,51
XK,HU,1
BR,IT,123
QA,TH,168
FI,RO,12
TH,NZ,22
LU,BH,9
SG,MO,1
JE,DE,7
ID,FI,1
TR,MT,1
RU,SK,31
FR,GB,3246
QA,US,245
SN,SA,1
CZ,QA,60
GB,SG,40
CH,ID,8
DE,LV,344
NL,GB,2933
UZ,HK,1
JP,HK,681
TH,GB,108
NL,MX,53
BR,IE,14
BE,HU,193
SN,US,17
CV,GM,1
AR,BE,6
TR,TH,9
CN,NZ,10
VC,LC,3
QA,RU,110
CN,RU,29
JP,FI,40
RO,MT,1
CY,MT,1
JP,IT,5
SN,MR,5
AT,RS,33
BE,IT,967
GR,DE,567
CN,IE,6
GE,RU,12
HU,HU,25
SK,GB,123
SA,PK,5
SN,IN,4
RU,LB,4
AE,SG,37
LT,SE,4
CA,TH,1
FR,RO,226
AE,MK,1
LB,BH,31
SN,TN,1
GM,BE,4
BE,FR,805
RO,AT,217
FR,BE,802
TH,US,15
JP,ID,33
SG,ID,1
MY,NP,31
RU,HU,193
HK,BE,20
CV,SE,2
MX,ES,96
DZ,CH,16
SN,CH,4
LB,CH,11
GR,SK,2
GB,IE,4280
PK,AE,120
PF,US,84
IE,CY,1
GB,ID,27
BH,LB,22
MT,PL,2
BE,LV,64
SA,GR,2
LU,TW,15
RS,BA,9
JE,HU,1
AT,XK,1
HU,BE,173
RS,BE,16
US,CZ,2
LB,DK,7
GB,RU,351
PL,CZ,44
CN,KR,106
HK,GB,163
IT,IL,10
US,IL,9
AU,PH,157
UA,PT,12
MT,NL,3
GB,SN,1
JP,TH,289
PL,IN,1
QA,MY,85
MT,MK,1
XK,CH,3
JE,US,2
SA,FR,47
FR,LV,63
GG,JE,16
PE,BR,3
ES,LU,144
CY,BH,1
GB,SE,842
NL,FR,850
DE,SK,54
CA,DE,265
US,GB,3517
AR,CV,1
KR,UZ,1
LB,DE,30
GB,MX,57
IN,NP,53
BH,HU,2
UA,KZ,49
BH,SG,1
IL,US,11
ES,JP,1
BH,IE,1
BE,AT,242
HK,SG,3
TW,IN,28
LU,BE,16
GR,PL,60
IE,TR,32
MX,EC,38
MR,GM,1
BE,BR,2
ES,BG,4
TH,NL,45
TH,CN,67
ZA,ES,16
IE,DK,77
ES,SK,22
MK,CH,3
FI,SI,16
BE,LT,2
LC,US,13
TH,KR,412
GB,HK,198
ES,HK,30
NL,LV,64
HU,RU,194
FI,GR,95
LT,IT,4
TR,KZ,74
CH,ES,1005
ES,MA,94
RS,NL,61
TW,NL,48
IE,RO,32
ID,PH,9
PT,LV,8
IE,US,728
KR,FR,63
TR,DE,1035
PL,NO,130
LC,BB,17
HR,PL,37
SG,DE,3
LT,UA,3
LT,GB,12
BO,EC,2
SA,BE,4
LU,CV,1
IN,US,132
ES,CZ,207
KZ,DE,95
UZ,IN,10
NL,EE,30
AE,IS,2
ES,IL,4
SK,HU,4
DK,BG,3
KR,LU,5
BR,CH,37
FR,BH,28
EE,AT,10
AE,SA,850
ES,AR,135
RU,DK,64
AU,ZA,18
LU,CN,1
PT,NL,488
HK,TH,315
GR,TH,1
QA,MK,1
MY,MO,75
GM,ES,6
JP,DK,6
ZA,CZ,1
GM,RU,1
RU,AT,286
EE,HR,1
CH,IN,55
AT,PT,98
CH,DZ,14
JP,CA,60
MY,PH,321
CH,ZA,30
CZ,GR,20
DK,CN,3
LB,NL,5
IN,LU,8
BO,AR,41
GB,MK,1
LU,SG,7
GG,BE,1
LU,KR,4
DZ,RU,3
MY,CH,7
FR,IT,2780
TR,IT,261
ZA,DE,118
DE,PT,1216
BE,FI,100
NL,ZA,38
UY,US,23
CZ,IL,3
FR,LU,141
DK,RO,14
AT,SK,15
DZ,MR,5
GB,AT,732
RS,DE,251
RU,AE,411
SN,DZ,21
ZA,HK,30
IS,IS,46
TR,IE,29
IN,CA,49
MX,CA,323
BH,FR,29
GR,CZ,12
IE,QA,32
EE,TR,19
CA,IN,44
FR,CV,11
LV,ES,59
IN,DZ,1
IT,NO,122
SN,BR,18
AR,SN,1
SE,CN,1
RU,RO,58
AE,CZ,84
ES,DK,442
CZ,RS,7
HU,FR,213
PL,QA,54
HU,TR,90
SN,AE,14
ZA,AU,11
BH,QA,21
MY,GB,94
PT,IL,2
NO,IE,39
CA,HU,13
IE,CH,142
DE,CN,17
IT,CN,2
CV,LU,3
BE,MO,3
DK,RU,61
IE,CN,3
GG,GB,294
SG,FR,1
AR,FR,28
AE,AE,263
AU,QA,97
CH,HK,43
LV,EE,123
MX,GB,59
NZ,GB,17
US,MX,2090
KR,NP,7
AT,IL,6
PH,DE,10
LT,PL,4
AU,SE,6
TH,CA,11
IT,TH,40
BE,RO,151
BE,MT,3
IE,GG,1
SI,SI,50
CH,RS,120
LB,FR,59
NL,DE,1729
IT,AE,206
AU,NZ,1569
NO,NO,1900
KZ,TR,111
FI,HK,43
DE,RO,494
CN,TW,83
ES,HU,163
FR,JP,104
NZ,PF,26
CA,SE,3
AE,PL,49
GB,GG,286
XK,GB,2
TN,TR,3
RU,LT,7
CZ,IE,58
PL,BG,5
DK,IN,17
ES,PL,216
US,NO,75
IN,GR,1
TR,RU,152
MA,US,1
MT,BG,1
AE,NL,131
RU,LU,2
HK,NZ,40
EE,PT,1
GB,BM,33
CZ,SI,7
KR,CH,5
GN,TR,1
MK,SI,1
DE,LT,11
FI,LT,2
PT,AT,89
NL,PL,310
DE,IN,285
TW,JP,1076
RU,CV,1
AU,LT,1
NL,LB,6
PT,IS,8
IE,IM,51
MY,BN,237
HR,HU,1
PL,CA,30
IT,LU,245
CA,VC,4
HK,MO,17
LU,MY,5
RO,FR,234
MY,IN,459
IN,SG,124
CN,SG,2
SN,TR,28
DE,UA,467
LT,NO,4
IN,GB,356
KR,MX,15
NO,HU,59
CV,NL,7
SG,LU,1
PH,MO,110
IL,CH,3
CA,PH,60
TR,KR,19
TW,CZ,1
BG,CY,1
US,RS,8
IS,FR,47
NO,IT,99
FR,QA,94
FI,TR,34
RO,RO,21
RU,GB,385
UZ,IL,1
LU,SE,3
AT,LU,76
AT,MK,3
MT,IE,2
SI,TR,31
HR,RS,4
UA,FR,119
JE,GB,543
BO,BO,1060
DE,TR,1517
CY,TR,21
JP,TW,1072
NZ,AE,46
SG,HK,6
HR,PT,8
SA,MY,21
BO,CA,1
TW,RU,8
KZ,FR,4
US,PT,183
TH,HK,398
FR,KZ,1
RO,NL,144
JP,SE,1
ID,TW,9
EC,AR,2
JE,DK,1
HU,DK,83
IE,GB,4342
TH,SA,2
RO,QA,58
NL,TR,276
CH,PT,401
UA,NL,50
LB,DZ,7
RO,IL,4
CN,CA,20
TR,BG,9
NL,SN,2
SI,CH,22
HK,BH,2
BH,MO,7
KZ,CH,4
ID,KR,5
US,TH,1
NL,GG,2
LV,AT,51
IT,US,747
HK,ID,17
NO,GB,415
TW,HK,880
FR,IS,48
UA,GB,126
CA,IM,1
HU,IL,3
FI,PL,76
HU,ES,158
SI,BE,16
FI,CN,1
IN,BR,2
BN,TW,13
IT,MT,18
BH,CY,4
GB,US,3744
KR,PH,392
AU,US,454
GB,CZ,455
IT,QA,206
AE,US,314
ES,TR,241
PL,ID,2
CZ,AE,76
DK,GB,947
BH,IS,1
BB,BR,1
CY,IE,1
DK,SG,4
GB,CN,8
CZ,NL,204
HK,CA,78
GE,BH,1
IL,PT,1
CA,IT,70
IE,HR,10
MY,US,6
RS,DK,20
AU,IT,20
HK,NP,4
GB,JE,516
US,PH,142
FR,TH,51
GB,MY,94
QA,CZ,60
US,MY,1
NL,MO,11
MK,SK,1
DE,AT,2870
QA,FR,90
MT,IT,15
TN,DE,3
LV,NO,119
CA,AE,36
GB,TR,508
SA,HU,2
DZ,BR,2
LB,RO,6
NL,MK,1
FI,MO,9
CZ,PL,45
CN,UZ,1
AT,TR,206
SE,SI,2
AT,UA,141
US,UA,24
BR,TR,18
US,BB,124
CH,JE,5
ES,BR,134
IL,CA,3
IE,CA,104
IS,LU,1
IN,TH,537
NL,BH,25
HK,CH,41
MT,ES,3
LY,TN,2
GB,FR,3428
HK,FR,42
IL,DE,9
HK,IN,156
PT,BR,156
ES,AU,7
AR,GB,53
SI,XK,1
SE,TH,34
TR,AT,137
PT,ES,983
PL,AE,45
BN,AU,30
LU,GB,241
DZ,DE,24
IS,HU,16
TH,IT,32
IS,CZ,4
CZ,CH,125
MX,BE,6
IN,ZA,2
BG,KZ,1
IS,KZ,1
TH,LU,6
IT,MK,1
FI,DK,259
CA,AT,27
DE,BE,851
ZA,QA,44
GM,DE,8
FI,SG,6
CZ,UA,60
PK,AU,2
PT,AE,56
TW,AE,36
DK,HK,11
CZ,IS,4
DZ,GB,34
FR,ZA,30
NL,GM,16
ES,FI,232
HR,US,1
BE,CN,5
AR,CH,7
MX,US,2261
AT,QA,65
US,TR,167
UA,UA,7
SK,ES,16
UZ,AE,16
AT,IS,13
NL,RU,273
TR,NP,5
AU,TW,100
JP,PH,269
NO,PT,44
PT,RO,20
SA,PH,57
SK,FI,1
PL,HR,36
DE,LB,41
MY,ID,321
IT,ES,2455
US,SE,122
GR,SE,46
DZ,KZ,1
CA,LV,1
GB,CY,65
SE,CZ,109
GB,LV,224
NL,BE,165
PH,HK,484
FR,JE,16
MY,IT,9
BE,JP,6
IN,BE,21
MR,PT,1
IS,TR,1
GR,DK,28
CH,FR,1183
IS,US,307
CA,FR,231
KR,ID,5
DE,IS,148
RU,GR,105
DE,KZ,42
TH,BR,1
SN,ES,48
CH,RO,49
US,RU,143
HR,FI,24
LT,CZ,1
CN,FR,13
BR,QA,25
DE,FI,650
LU,BR,28
PL,SI,7
CH,IT,824
SA,DE,69
HU,CY,1
KR,CZ,28
DK,GR,71
PH,BR,2
PL,BE,208
IT,BE,869
PH,IT,16
SI,SE,1
AE,MO,17
SA,CH,20
LT,RU,4
IE,LV,44
UZ,CZ,1
BM,US,299
NP,AE,94
DK,SE,711
NO,LV,109
NL,ES,1201
KR,HK,569
TN,TN,3
SA,BH,314
LV,HU,15
GM,SE,5
HR,NL,62
MX,LU,4
IN,BH,207
AT,LV,51
ZA,AE,111
QA,IN,306
DE,BB,16
IT,HK,34
BH,GR,12
AE,HU,34
US,TW,560
GB,TW,28
ID,JP,8
CN,CH,10
BG,RU,18
DZ,FR,673
ZA,SA,10
AE,PK,131
EE,ES,6
KZ,HK,25
NO,EE,36
HR,NO,24
PL,GB,991
AR,MX,31
CA,TW,111
HU,US,29
ID,BN,1
TW,GB,24
IE,CZ,47
US,AU,478
PL,SE,195
KR,TR,52
TH,TH,37
DE,HK,119
XK,DE,6
GM,HU,1
CN,IT,5
CA,SN,1
KR,MO,147
AU,DK,2
PH,RU,8
HK,FI,28
DE,HU,777
GB,NO,532
SI,DE,98
MX,BO,1
AU,SG,45
LB,TR,104
GB,DK,1016
BR,UY,132
US,BE,326
KZ,JP,1
SE,LU,2
DK,FI,257
PL,LT,3
RU,GE,13
SE,IN,13
PT,BE,364
RU,LV,409
AE,SN,25
AU,TH,173
HK,MY,180
TH,PL,1
FI,KR,30
AU,GR,1
SK,DE,59
TR,IN,43
SK,CZ,55
IE,EE,7
NP,SA,13
GR,HU,12
HK,BN,10
FR,BR,123
SE,BE,294
QA,ZA,48
TW,ES,1
VE,VE,46
NO,FR,136
AE,DE,426
RU,SA,5
DK,HR,32
QA,HR,56
HK,US,442
BE,UA,56
SN,BB,2
BE,ZA,8
CN,NP,2
US,HU,28
AE,GE,2
VC,CA,1
AT,RO,214
TR,TW,9
NL,SI,31
ES,SE,520
GB,IT,3600
DZ,AT,11
KR,AT,40
NP,US,2
CH,IL,4
ES,GM,7
CN,PH,32
AE,CN,14
HU,CN,1
SK,BG,1
GM,NL,22
CH,MK,3
BH,CH,3
CZ,LT,1
JE,BE,2
TH,CH,41
IS,SI,3
NL,US,882
IT,FR,2665
DE,DE,24120
FI,IE,30
EE,CY,1
FI,SE,842
BN,GB,26
QA,NP,57
GB,JP,96
RU,NL,257
US,PL,110
CH,LT,1
CA,CH,75
FR,SK,15
NZ,NZ,4416
SI,HU,6
CH,SA,20
AU,IN,54
GM,CV,2
IT,ID,3
ID,AU,51
TR,PT,13
PF,BR,1
BH,NL,26
KR,TH,342
NP,FI,1
MO,TW,4
GB,SI,68
ES,AT,392
CH,GB,2227
IT,RU,759
TR,UZ,5
IS,HR,1
KR,HR,5
FI,LV,135
QA,SE,78
GR,SG,2
IT,MA,7
JE,LU,1
AU,CA,72
RO,RU,60
IE,FI,35
EE,DE,96
BE,DE,809
BH,IN,202
RO,TR,111
ZA,ID,2
CN,ID,4
PK,GB,3
HK,IL,1
CV,US,3
SE,MK,2
FR,FR,10963
GB,RS,44
DE,CZ,365
CY,LB,3
RS,RU,141
GB,RO,410
GB,BN,27
IL,GE,1
IT,PT,454
CA,BR,31
PK,TH,2
TR,SG,4
GM,GB,24
DZ,QA,25
SK,RU,33
BH,TR,102
GB,LB,24
ZA,IT,22
BM,JE,2
MK,DE,5
BH,BE,3
BE,SN,33
QA,LU,44
JP,CH,13
US,LC,4
SI,FI,16
BG,MY,1
PL,RS,13
ZA,FR,59
RS,AT,46
PT,IE,371
FR,SG,18
RU,CH,240
JP,KZ,1
RO,BG,1
SI,GB,66
UZ,KR,1
DK,SK,1
BE,RS,15
AE,FR,205
DE,IT,3990
LT,AT,2
SK,SA,1
DE,QA,184
RU,CY,17
BR,EC,25
TR,IL,18
NL,PT,534
US,PF,81
MX,BR,84
NZ,TH,29
TW,MO,281
KR,PL,16
CY,LV,1
ZA,CN,2
SE,DK,739
LU,AT,71
LU,DE,269
CZ,RU,377
RU,IS,4
DE,IL,13
SK,BE,21
CH,SN,3
NZ,BR,2
IN,NL,78
KZ,LU,1
TR,RO,48
IN,RU,66
GB,TN,1
VC,VC,3
IE,AT,59
FI,AT,46
LV,DE,312
IT,SA,33
DE,CY,8
HK,AU,230
CA,BB,57
HK,KR,360
BH,BH,18
PL,SA,1
BH,MY,6
SK,IT,47
NL,LT,3
SI,AT,46
HR,QA,54
JE,IE,19
ES,NO,324
DE,ZA,99
PL,NL,237
LV,KR,1
MK,TR,2
EE,FR,18
DE,IE,795
IL,PL,6
SE,US,126
PH,ID,42
PT,GR,30
AE,NO,26
NL,JP,31
LU,PT,126
LV,CH,25
XK,TR,2
NZ,AR,11
SE,SE,3900
UA,RS,2
AE,IT,188
SA,QA,2
SI,HR,5
QA,PK,28
NZ,SG,2
DE,NO,558
UA,AE,71
AU,HK,376
RO,GB,419
US,GR,40
IS,CA,54
HK,HU,1
IT,JP,14
PT,SN,32
DE,TH,140
PH,MY,319
AE,NZ,37
KZ,LV,2
ID,CN,3
LV,TR,19
RU,DE,1472
AT,PL,103
IT,DZ,76
ID,GB,4
PH,SE,3
UA,US,20
CA,LC,2
NL,KR,37
GB,AR,48
HU,RS,21
MA,IT,4
SE,AE,30
GB,IS,276
IM,JE,2
IT,JE,3
NL,HU,201
CA,LU,8
TH,MY,659
SK,MK,1
ZA,MO,2
TR,HR,15
AE,IE,53
SA,AU,1
CN,AE,8
SN,IT,26
IL,GR,5
GE,UA,3
PT,GM,2
LU,PL,11
DK,NL,308
GB,TH,97
NL,TH,45
BG,ES,4
NP,KR,5
EE,RU,77
IS,SK,1
LV,DK,113
SE,IE,38
RU,UA,2
ES,PT,944
CN,AU,33
RS,EE,1
FI,IS,56
AE,BN,17
LV,NL,65
DK,CA,22
PE,PE,2
RU,VC,1
AU,MY,473
MK,IT,1
MK,GB,1
HR,AT,80
UA,AT,135
JP,IN,7
CH,US,453
IM,FR,1
PF,PF,168
IR,IR,15
IT,HU,242
QA,MO,9
JE,CH,4
SG,US,2
NZ,MY,30
IE,FR,562
MT,HU,2
LV,PL,41
ZA,TR,21
ES,IN,10
HU,GR,33
QA,PH,104
DE,BR,85
PL,TR,56
HR,ES,40
TR,SK,1
HU,AE,37
GR,GB,372
FR,HU,216
SI,SK,3
CN,NL,7
KR,NZ,22
IS,FI,58
IL,CY,5
