Source,Target,Weight
IE,GB,411
RO,QA,5
NL,TR,53
CH,PT,23
RO,IL,3
SK,NO,2
AM,LK,1
US,TH,1
IL,KZ,8
UA,NL,1
CN,CA,2
HK,BH,22
SI,CH,2
ID,KR,1
LV,AT,1
HK,ID,1
TW,HK,482
NO,GB,22
FR,IS,3
UA,GB,4
IT,US,37
SG,CN,66
SI,BE,3
IN,BR,5
FI,PL,1
HU,ES,6
IT,MT,19
GB,US,720
IT,QA,46
DK,SG,11
ES,TR,25
CZ,AE,2
GE,AM,1
DK,GB,45
AU,US,69
AE,US,38
GB,CN,2
LT,BY,1
IL,PT,8
KR,PH,52
CZ,NL,18
HK,CA,30
GB,CZ,8
MY,US,5
GB,JE,18
CA,IT,2
QA,CZ,8
US,PH,4
US,MY,4
GB,MY,13
QA,FR,107
DE,AT,195
GB,TR,64
IN,AM,2
MT,IT,14
LV,NO,1
AT,TR,20
US,BB,13
IE,CA,12
AT,UA,4
US,UA,1
HU,BY,6
ES,BR,3
IN,TH,12
IL,CA,3
MT,ES,2
CZ,PL,9
HK,CH,2
HK,FR,29
GB,FR,210
IL,DE,60
HK,IN,65
MA,TR,17
AR,GB,1
PT,BR,11
SE,TH,1
TR,AT,10
PL,AE,1
BN,AU,10
LU,GB,8
IS,HU,2
TH,IT,1
PT,ES,23
TH,LU,16
CZ,CH,7
DZ,DE,1
CZ,MT,1
IS,CZ,1
KZ,CY,1
LT,CH,1
ZA,QA,30
TW,AE,19
AT,HK,1
CZ,IS,1
DZ,GB,2
DE,BE,295
CZ,UA,3
BE,CN,6
IL,BY,3
FR,ZA,1
FI,DK,19
ES,FI,5
RS,CY,2
MA,CH,1
AR,CH,2
AT,QA,17
MX,US,49
US,TR,42
AM,TR,1
UA,UA,18
LK,HK,1
AT,IS,1
DE,DO,2
JP,PH,35
CR,BR,2
PT,RO,3
AU,TW,45
SA,PH,5
NL,RU,18
IT,ES,45
GB,GE,1
MY,ID,7
CN,HU,13
US,SE,8
BE,CO,1
SA,CY,1
PH,HK,100
NL,BE,57
KZ,HU,1
US,GT,2
IN,BE,15
BE,JP,1
SE,CZ,6
GB,LV,5
GB,CY,26
DO,CH,1
PF,FR,3
CA,FR,41
CH,FR,59
DE,IS,22
RU,GR,1
IS,US,57
IE,PR,1
DE,KZ,58
TH,BR,1
CH,RO,5
LT,CZ,9
GR,DK,2
US,RU,30
CN,FR,22
BR,QA,14
DE,FI,73
LU,BR,16
GR,KZ,12
CH,IT,48
SA,DE,17
LT,RU,20
PH,IT,2
IT,BE,94
PL,BE,28
KR,CZ,3
SA,CH,2
CO,ES,21
PH,BR,2
CY,FR,1
BM,US,41
NL,ES,29
KR,HK,261
DK,SE,100
HR,NL,3
GM,SE,1
SA,BH,50
IN,BH,17
AT,LV,1
NO,LV,1
ZA,AE,19
QA,IN,122
DE,BB,2
IT,HK,16
BH,GR,2
AE,HU,6
NO,BY,1
RO,KZ,21
CO,NL,10
US,TW,426
GB,TW,16
DZ,FR,33
BY,AT,11
AE,PK,1
KZ,HK,35
SE,AM,1
PL,GB,35
CO,PE,2
HU,US,1
ZA,SA,2
US,CR,58
HR,NO,1
TW,PL,1
MA,KR,4
CA,TW,31
TW,GB,1
KR,TR,2
US,AU,124
TH,TH,34
DE,HK,118
LU,JE,1
CN,IT,11
EE,BY,11
CA,SN,2
PL,SE,1
BY,CH,4
HK,FI,1
BY,BR,1
SI,DE,42
DE,HU,69
GB,DK,45
AU,SG,147
US,BE,267
GB,NO,20
DK,FI,21
KZ,JP,1
KZ,SI,2
PL,LT,23
PT,BE,40
AE,SN,1
AU,TH,10
HK,MY,117
TH,PL,2
FI,KR,9
RU,LV,14
TR,IN,34
SK,DE,69
SK,CZ,9
SE,BE,60
HK,BN,9
QA,ZA,34
FR,BR,16
RS,KR,1
AE,DE,163
QA,HR,1
DK,HR,1
HK,US,691
VE,VE,9
BE,ZA,8
US,HU,1
BE,UA,1
AT,RO,4
MA,SA,3
CR,CO,4
TW,SE,1
TR,TW,1
NL,SI,2
ES,SE,26
CN,PH,23
CZ,LT,2
KR,AT,35
GB,IT,215
DZ,AT,2
AE,CN,31
GM,NL,2
BH,CH,1
HU,CN,3
TH,CH,4
DE,DE,7069
NL,US,294
IT,FR,87
GB,JP,36
FI,IE,3
FI,SE,154
FR,SK,3
RU,NL,42
PH,ES,17
AM,GB,4
US,PL,14
CA,CH,7
NZ,NZ,725
RO,LT,1
AU,AT,1
BY,DE,41
SI,HU,3
CH,SA,1
KR,TH,106
SG,CA,2
ID,AU,2
GM,CV,1
MO,TW,28
TR,PT,5
GB,SI,2
CR,FR,1
ES,AT,12
AU,CA,10
UA,AM,1
CH,GB,90
RO,RU,17
LK,DE,1
HR,KZ,1
QA,SE,19
IT,RU,49
IE,FI,1
FI,LV,2
BE,DE,284
BH,IN,19
RO,TR,18
CN,ID,3
EE,DE,34
CV,US,3
AM,DE,5
NL,MT,9
FR,FR,1314
DO,US,7
TR,SG,6
HU,HK,1
DE,CZ,48
FR,BY,24
GB,RO,38
GM,GB,3
RS,RU,7
IT,PT,2
ZA,MT,1
CN,RS,1
DZ,QA,3
BH,TR,16
PT,QA,1
BE,SN,1
QA,LU,4
BH,BE,5
US,LC,1
SK,RU,4
NL,CY,1
ZA,FR,2
RS,AT,17
AM,SA,2
FR,SG,3
US,DO,8
PT,IE,19
RU,CH,10
SI,GB,1
AE,FR,71
DE,IT,496
LT,AT,2
DE,QA,154
HR,AM,1
TR,IL,4
SA,LK,1
NZ,TH,16
NL,PT,23
TW,MO,29
IE,PH,1
KR,PL,3
CY,LV,1
RU,CY,6
LU,AT,3
LU,DE,10
SE,DK,102
RU,IS,2
DE,IL,9
IN,RU,5
NZ,BR,4
IN,NL,13
SK,BE,4
TR,RO,7
CZ,RU,8
SG,CH,17
AM,AT,1
IE,AT,1
DE,CY,9
HK,AU,162
CA,BB,1
AR,AU,1
HK,KR,227
FI,AT,3
LV,DE,13
BH,BH,26
PH,LK,1
NL,LT,2
SI,AT,3
HR,QA,1
DE,ZA,15
SK,IT,3
ES,NO,7
PL,NL,2
MT,LU,1
UA,RO,2
AR,AT,1
FR,GE,1
DE,IE,75
EE,FR,4
SE,US,6
DO,PR,2
NL,JP,11
AU,BR,1
LV,CH,1
IL,PL,4
NZ,AR,4
SE,SE,934
UA,RS,2
UA,AE,1
SI,HR,1
NZ,SG,12
IS,CA,9
AU,HK,179
RO,GB,35
AU,PL,1
AE,IT,16
HK,HU,14
DE,NO,63
PT,SN,1
DE,TH,40
SA,QA,2
KZ,LV,2
PH,MY,10
RU,DE,162
BN,SG,11
UA,US,4
AT,PL,2
NL,KR,63
RO,LV,1
GB,AR,2
HU,RS,18
GB,IS,37
NL,HU,31
MA,IT,2
CA,LU,10
TH,MY,14
BY,MT,1
LK,QA,23
TR,HR,4
CN,AE,7
DK,NL,15
IL,GR,2
AE,IE,5
SN,IT,2
LK,NL,1
GB,TH,1
NL,TH,15
EE,RU,14
PE,PE,2
ES,PT,45
CN,AU,24
SE,IE,1
DE,BY,42
LV,NL,4
DK,CA,1
LV,DK,5
AU,MY,92
CH,US,22
HR,AT,6
UA,AT,4
JP,IN,9
IR,IR,13
PF,PF,1
SG,US,13
QA,MO,9
NZ,MY,10
QA,PH,42
IE,FR,22
ES,IN,2
ZA,TR,6
PL,TR,12
DE,BR,36
LV,PL,2
TR,SK,1
FR,LT,2
GR,GB,18
FR,HU,6
CN,NL,1
KR,NZ,5
IS,FI,1
IL,CY,1
