Source,Target,Weight
UZ,RU,9
BE,AE,108
AR,BR,693
RS,TR,40
GM,TR,9
CR,CR,52
HU,PL,112
FR,HK,53
SE,FI,766
GB,GR,289
GE,GR,5
PL,GR,49
IE,HU,62
IE,UA,9
PF,JP,2
QA,NZ,28
BR,ES,145
AT,FI,66
QA,MT,15
PL,LV,60
FR,MX,16
LU,FR,186
BH,SA,275
RO,GE,1
FR,HR,58
DK,IE,81
RS,SE,40
BB,VC,190
CA,CN,13
PT,MX,1
UA,DK,32
MO,CN,7
GW,PT,2
HU,MT,22
AM,AE,41
CH,CA,86
BN,ID,3
SA,GB,69
SA,ZA,1
BG,IL,4
TW,KR,587
CH,DK,272
BH,MA,2
AT,NL,435
BD,BH,37
TR,FI,11
AU,FR,6
JP,FR,69
NZ,AU,1666
IT,LT,35
MX,DE,2
LK,AE,238
HK,JP,743
SA,DZ,2
FR,AM,11
FR,SE,242
KZ,PL,1
BY,FI,8
RS,SI,25
LU,ES,127
MY,FR,2
PH,AT,1
TW,US,571
SA,TR,70
PL,UA,292
FI,AE,39
CH,NL,405
AR,EC,2
BY,HU,17
CZ,GE,9
DE,LU,433
GG,LU,1
BB,GB,5
KZ,SG,1
PT,RU,52
UA,FI,17
AT,TW,29
AE,SK,20
NL,KZ,1
GB,ES,4144
EE,LT,3
NP,QA,55
CH,FI,91
BD,AE,124
PT,US,253
IE,NO,32
DE,BH,80
BR,MA,1
KR,BR,8
MO,SE,1
ES,CR,28
GB,LT,115
HU,AT,91
QA,DE,210
LK,SA,58
DE,ID,1
CA,DZ,8
BE,PL,294
BR,GB,102
CR,PE,2
SG,TH,954
GB,BR,97
BR,NL,54
PT,CZ,34
SG,BH,3
IT,TW,1
US,RO,4
ES,CN,2
LU,SI,1
CO,AR,77
IL,RS,9
TH,PH,248
IE,DE,593
ES,RO,75
IT,BG,2
CH,TR,176
LU,HK,5
SE,EE,145
SA,NP,4
BH,DE,50
SE,BY,7
AE,JP,50
RU,KZ,195
HU,KR,12
AT,MT,33
FR,AR,25
FI,RS,5
RU,IT,857
NL,CZ,196
HR,AE,12
BR,BB,3
FI,GB,290
BE,MA,89
SA,IT,35
CH,MT,36
GE,LV,3
TW,FR,36
CZ,IT,278
BD,TR,10
CZ,GB,601
NL,HK,55
SE,GB,718
PR,EC,1
MO,IN,1
EE,SE,136
MX,MX,97
MY,KZ,9
AT,TH,73
NO,RU,54
IN,FI,27
FR,MT,118
ES,MT,63
GT,US,2
NL,IE,378
TR,AE,215
PL,ES,208
TH,IN,798
GR,AE,35
AT,CZ,100
CA,AU,75
BH,US,8
UA,HU,51
KZ,IT,8
RS,BY,6
PH,IN,1
SA,JP,1
HU,LU,19
HU,CZ,110
LU,TH,7
IS,ES,15
NO,FI,140
LV,MT,8
HR,SK,1
PL,MX,4
SI,RS,22
CV,FR,3
DK,QA,73
NL,CH,444
FI,EE,151
DE,RU,1377
HU,SK,6
RO,US,10
DO,MX,5
BY,CZ,29
DO,ES,29
EE,DK,65
PH,PT,1
AT,CN,1
NL,RS,41
ES,FR,2479
SE,LT,22
CN,DE,7
MT,QA,16
LV,LV,47
GB,HR,52
LK,FR,1
PL,SG,16
AE,GB,659
ES,IS,16
LV,IS,8
KR,IL,5
IL,RO,22
AU,CN,14
CA,MA,29
RU,PT,50
FR,JO,3
AR,CA,27
GR,RO,18
JP,NZ,13
AU,MO,3
RS,MT,12
SI,FR,14
IT,IT,8888
IT,SK,47
MA,DE,61
RU,BG,12
HU,GB,622
AE,PH,130
LC,GB,13
KR,IT,55
SN,PR,1
BG,GB,14
PL,SK,34
SE,TW,1
UA,DE,388
DO,PT,5
DK,ES,341
AE,BD,84
BN,PH,44
LV,RU,394
PL,PT,50
AE,KZ,69
DK,TH,44
PH,NZ,12
US,BH,35
TN,CH,1
US,FI,55
AT,LT,10
GR,SA,5
GB,IN,355
RU,DO,32
IL,IL,26
FR,GR,126
TH,NP,13
MA,SN,34
DO,IT,1
PT,LU,174
NL,RO,23
MA,RU,11
GB,QA,447
CZ,HR,3
NL,BB,1
BE,NO,134
CN,GB,9
NL,IM,1
GB,HU,614
BR,IT,116
NO,SA,1
RU,LK,32
ZA,LU,3
QA,TH,205
FI,RO,1
NO,CA,1
TH,NZ,29
LU,BH,5
SG,MO,24
TH,RU,143
TR,MT,9
RU,SK,31
IT,AR,45
QA,US,322
FR,GB,3166
NL,GB,2842
SN,US,13
CZ,QA,68
GB,SG,218
DE,LV,306
JP,HK,605
TH,GB,146
BR,IE,7
BE,HU,162
PT,PR,1
AR,BE,6
QA,LK,170
TR,TH,1
CN,NZ,2
VC,LC,26
QA,RU,118
CN,RU,4
GT,BR,1
JP,FI,28
RO,MT,5
TN,MT,3
SN,MR,3
AT,RS,31
MT,RS,9
BE,IT,939
GR,DE,356
FR,RO,79
SA,PK,5
AE,SG,183
RU,LB,2
HU,HU,43
RU,SN,1
SN,IN,1
SK,GB,146
SG,NL,59
BB,NL,1
LB,BH,8
SN,TN,1
GM,BE,19
FR,MR,1
BE,FR,709
RO,AT,76
TH,US,12
SG,ID,29
JP,ID,7
FR,BE,647
MY,NP,37
RU,HU,149
HK,BE,34
LB,CH,5
DZ,CH,19
SN,CH,5
MX,ES,1
GR,SK,7
GB,IE,4019
PK,AE,97
PF,US,75
GB,ID,1
BH,LB,9
MT,PL,42
GB,RU,384
SA,GR,6
UA,IE,12
RS,BA,2
BY,US,1
HU,BE,149
PR,BR,2
RS,BE,14
US,CZ,2
LB,DK,3
LU,TW,10
BE,LV,62
PL,IN,19
UA,PT,11
IT,IL,167
HK,GB,217
AU,PH,117
US,IL,142
PL,CZ,88
QA,MA,3
GB,SN,3
BD,LK,25
MT,NL,32
JP,TH,345
DK,GG,1
CN,KR,86
QA,MY,91
SA,FR,37
BY,RU,649
SK,HR,1
NP,SG,12
SA,TH,3
ES,LU,112
FR,LV,48
GB,SE,720
NL,FR,784
DE,SK,57
CA,DE,198
BH,SG,2
LK,BD,15
US,GB,3420
IN,NP,70
PR,PR,229
LB,DE,18
BH,IE,1
IL,US,185
UA,KZ,22
DO,VE,1
ES,JP,1
MA,RO,1
GB,MX,18
BE,AT,198
HK,SG,386
TW,IN,38
BE,BR,3
GR,PL,41
LU,BE,14
TH,CN,106
IE,DK,79
DZ,MA,2
TH,NL,49
ES,SK,4
ZA,ES,5
IE,TR,29
CH,ES,934
LC,US,110
BE,LT,7
HU,RU,151
MA,QA,40
GB,HK,237
ES,HK,24
SA,AM,1
SG,NP,10
LT,IT,14
ES,MA,163
TR,KZ,53
RS,NL,33
TW,NL,49
IE,RO,7
TH,KR,476
ID,PH,1
PT,LV,1
NL,LV,69
IE,US,565
KR,FR,56
TR,DE,946
PL,NO,309
LC,BB,31
SG,DE,177
SA,BE,4
JP,BE,14
LT,GB,56
HR,PL,36
LT,UA,1
SK,HU,6
IN,US,237
ES,IL,89
NL,EE,28
KZ,DE,53
KR,LU,9
ES,CZ,146
FR,BH,29
BR,CH,37
ZA,PH,1
AT,TN,1
PT,RS,1
EE,AT,21
AE,SA,826
BH,BD,30
AU,ZA,8
ES,AR,139
TR,CN,1
GM,ES,17
AE,LK,205
PT,NL,368
HK,TH,588
MY,MO,48
RU,DK,60
BY,BE,17
RU,AT,307
LU,SG,10
CH,IN,55
CH,DZ,16
AT,PT,116
MY,PH,269
CH,ZA,43
CZ,GR,24
BO,AR,48
LB,NL,2
JP,CA,27
GG,BE,1
IN,LU,8
CH,CR,12
LU,KR,4
DZ,RU,5
MY,CH,10
FR,IT,2454
TR,IT,243
ZA,DE,146
AT,SK,28
DE,PT,954
PR,DO,63
CZ,IL,31
BE,FI,80
NP,BD,1
NL,ZA,72
CO,PR,38
FR,LU,186
SI,LU,1
GB,AT,924
RU,AE,443
RS,DE,202
IN,CA,82
SN,DZ,18
ZA,HK,19
BE,EC,1
IS,IS,41
MX,CA,87
TR,IE,28
GG,NL,2
BH,FR,28
IE,QA,31
BY,AE,16
CA,IN,84
FR,CV,3
PT,BB,1
IT,NO,48
TH,BD,13
AE,BY,8
LV,ES,40
SN,BR,28
AR,CO,80
AR,SN,4
MA,LU,3
RU,RO,13
DO,CR,2
AE,CZ,70
GR,CZ,19
IL,KR,9
EE,TR,16
CZ,RS,6
HU,FR,187
BH,QA,32
PL,QA,74
HU,TR,87
SN,AE,13
ZA,AU,16
MY,GB,87
PT,IL,16
NO,IE,32
DE,CN,23
NZ,BN,1
IE,CH,138
ES,DK,337
CO,CR,103
DK,RU,60
EE,AE,3
GG,GB,152
SG,FR,71
AR,FR,26
AE,AE,337
AU,QA,137
BE,RO,42
VN,SG,3
AT,IL,104
LT,PL,22
CH,HK,52
LV,EE,132
SK,AM,2
MX,GB,2
US,MX,972
KR,NP,5
PH,DE,3
MX,GT,2
IT,TH,42
IE,GG,3
DO,FI,5
BE,MT,60
SI,SI,68
CH,RS,78
LB,FR,25
AM,FR,10
PH,FR,1
NL,DE,1395
IT,AE,243
AE,PL,82
NO,NO,3727
DE,RO,220
VN,JP,3
KZ,TR,90
TN,TR,7
BY,IN,1
FI,HK,43
AU,NZ,1716
ES,HU,159
FR,JP,131
NZ,PF,25
CA,SE,1
GB,GG,481
DO,PL,8
TR,TN,1
CN,TW,46
ES,PL,224
CZ,IE,45
DK,IN,11
US,NO,67
TR,RU,114
MA,US,18
AE,NL,134
RU,LU,4
HK,NZ,104
GB,BM,28
CZ,SI,4
DE,LT,61
PT,AT,115
NL,PL,405
DE,IN,265
TW,JP,1353
AM,LB,2
NL,LB,1
DE,EC,1
IE,IM,47
RU,BY,653
FI,LT,10
MY,BN,207
MY,BD,19
GB,CO,17
KR,LK,12
PL,CA,27
IT,LU,229
CA,VC,7
HK,MO,11
LU,MY,4
RO,FR,98
MY,IN,517
IN,SG,688
CN,SG,43
SN,TR,18
DE,UA,462
IL,CH,106
IN,GB,413
BE,AM,1
NO,HU,37
GR,JO,1
DE,JO,2
CV,NL,2
SG,LU,2
LT,NO,6
PH,MO,9
CA,PH,55
TR,KR,8
KR,MX,1
US,RS,4
IS,FR,47
NO,IT,43
FR,QA,111
FI,TR,36
SI,TR,25
CO,EC,56
RU,GB,385
UZ,IL,1
RO,RO,17
MT,IE,20
LU,SE,12
AT,LU,108
CR,BO,3
MT,TN,2
HR,RS,16
UA,FR,45
CR,AR,5
BO,BO,171
DE,TR,1255
JP,TW,1241
NZ,AE,50
LK,AU,27
JE,GB,131
SG,HK,432
AT,AM,11
EE,AM,1
CZ,BA,2
HR,PT,1
CR,PR,5
BO,CA,1
TW,RU,7
CO,MX,104
SA,MY,18
KZ,FR,6
US,PT,249
TH,HK,559
NL,CO,24
FR,KZ,2
RO,NL,35
SG,DK,28
ID,TW,1
EC,AR,1
IE,GB,4090
RO,QA,31
NL,TR,252
CH,PT,552
LB,DZ,1
RO,IL,30
LV,QA,1
SI,CH,39
HU,DK,43
NL,SN,8
UA,NL,45
UA,CA,4
CN,CA,6
US,TH,3
HK,BH,5
KZ,CH,1
TH,SA,1
IT,US,381
LV,AT,62
HU,ES,161
HK,ID,4
HU,IL,54
FI,PL,96
NO,GB,734
TW,HK,660
FR,IS,45
UA,GB,79
SG,CN,50
BO,DO,1
TR,JO,1
SI,BE,27
IN,BR,3
BR,KR,7
PT,VC,1
BN,TW,16
IT,MT,222
BH,CY,1
BM,DO,1
KR,PH,480
GB,US,3383
IT,QA,232
AU,US,455
DK,SG,28
ES,TR,219
CZ,AE,70
DK,GB,1007
BB,BR,5
CZ,NL,183
GB,CZ,607
AE,US,297
SN,MA,4
GR,LT,1
AU,CO,1
BH,LK,47
CH,LK,7
HK,CA,155
GB,CN,11
IL,PT,28
MY,US,2
US,PH,145
HK,NP,15
GB,JE,101
AU,IT,2
LC,BR,2
FR,TH,69
QA,CZ,58
US,MY,1
RS,DK,8
GB,MY,85
CA,IT,2
DE,AT,2803
QA,FR,116
MT,IT,249
TN,DE,4
LV,NO,107
CA,AE,52
GB,TR,395
MA,BH,16
FI,MO,1
MT,ES,53
AT,TR,200
BR,TR,20
US,BB,226
CZ,PL,84
AE,EE,3
PL,AM,18
CH,JE,4
DO,IE,1
AT,UA,139
US,UA,16
HU,BY,8
ES,BR,152
IL,CA,29
IE,CA,56
IS,LU,1
IN,TH,791
NL,BH,24
HK,CH,53
LK,KR,11
PT,JP,1
BD,RU,1
LU,PR,2
MA,MT,2
GB,FR,3547
HK,FR,49
IL,DE,338
IN,KW,1
HK,IN,278
MA,TR,77
AR,GB,42
PT,BR,224
HU,LT,2
SE,TH,46
MX,CR,14
PT,ES,1573
SN,RS,1
TR,AT,146
PL,AE,86
IS,CZ,2
CZ,CH,135
BN,AU,45
LU,GB,301
IN,ZA,4
DZ,DE,36
BR,PR,3
IS,HU,10
TH,IT,43
TH,LU,11
CZ,MT,2
MX,BE,1
CA,AT,37
DE,BE,859
GM,DE,11
ZA,QA,111
FI,SG,27
PT,AE,62
TW,AE,33
CZ,UA,78
DK,HK,18
CZ,IS,3
DZ,GB,32
FR,ZA,44
BM,IE,1
IL,BY,6
FI,DK,275
NL,GM,28
LK,TH,117
MA,CH,39
AR,CH,9
BE,CN,2
ES,FI,165
JP,PH,306
MX,US,531
NL,RU,205
AT,QA,67
US,TR,174
UA,UA,5
DE,DO,75
LK,HK,23
AT,IS,10
CR,BR,13
GW,GM,4
SK,ES,4
PT,RO,5
NO,PT,36
SA,PH,43
LK,PH,3
AU,TW,104
LK,CH,7
AM,TR,1
IT,ES,2463
PL,HR,40
MY,ID,84
DE,LB,18
GB,GE,8
US,SE,74
BE,CO,1
GR,SE,13
IL,QA,5
PH,HK,178
GB,LV,184
NL,BE,153
FR,JE,6
KZ,HU,1
MY,IT,8
BE,JP,2
US,GT,104
IN,BE,6
SE,CZ,50
DO,CH,12
IS,US,212
CH,FR,1155
CA,FR,213
KR,ID,1
DE,IS,111
US,RU,141
RU,GR,84
SN,ES,35
DE,KZ,30
TH,BR,1
CH,RO,14
SE,MY,2
GR,DK,26
CN,FR,5
BR,QA,29
DE,FI,531
DK,IL,5
LU,BR,39
PL,SI,32
CH,IT,781
SA,DE,60
AE,KW,1
IE,LV,41
IT,BE,837
CR,BB,1
DK,GR,34
PL,BE,256
PH,IT,16
EC,CR,4
KR,CZ,19
SA,CH,24
CO,ES,197
ZA,GG,1
RS,LV,1
NL,ES,1095
DK,SE,859
BM,US,314
NP,AE,54
AT,LV,60
DO,BB,3
KR,HK,483
TN,AE,1
TH,PK,2
QA,AM,23
SA,BH,275
LV,HU,9
GM,SE,4
HR,NL,34
IN,BH,234
NO,LV,102
LK,MY,134
QA,IN,471
ZA,AE,162
DE,BB,31
BD,TH,31
IT,HK,12
BH,GR,21
AE,HU,56
ID,JP,1
CO,NL,29
CN,CH,2
US,TW,526
ML,CA,1
BG,RU,7
BE,EG,1
GB,TW,16
DZ,FR,540
BY,AT,45
AE,PK,117
CO,PE,11
PL,GB,1728
KZ,HK,37
NO,EE,34
TW,GB,17
HU,US,15
ZA,SA,5
FR,CO,28
AR,MX,18
US,CR,842
CA,TW,100
EE,ES,1
SK,MT,8
EC,DO,2
US,AU,485
KR,TR,44
TH,TH,106
DE,HK,106
PL,SE,327
SG,GR,8
EE,BY,16
RO,JO,1
CA,SN,1
IE,CZ,45
KR,MO,39
BY,CH,7
HK,FI,47
US,BE,309
SI,DE,124
GB,NO,741
DE,HU,685
AU,SG,991
LB,TR,28
GB,DK,986
MT,AM,1
IM,DE,1
SG,IT,40
SE,LU,11
BR,UY,2
DK,FI,259
PL,LT,56
RU,GE,2
SE,IN,11
CH,IM,2
RU,LV,396
PT,BE,340
AE,SN,23
AU,TH,199
HK,MY,264
TH,PL,4
FI,KR,23
SK,DE,61
TR,IN,39
SK,CZ,64
FR,BR,128
QA,ZA,125
NP,SA,12
SE,BE,244
GR,HU,48
HK,BN,18
AM,PL,20
NO,FR,155
AE,DE,459
MA,SA,10
AT,RO,65
QA,HR,57
DK,HR,26
HK,US,555
SN,BB,1
VE,VE,14
BE,ZA,7
US,HU,13
BE,UA,24
RU,SA,1
CR,CO,106
TW,SE,1
VC,CA,8
LB,SE,1
TR,TW,6
NL,SI,12
CN,PH,35
GB,IT,3400
DZ,AT,10
KR,AT,38
IT,DO,9
ES,SE,286
CZ,LT,1
CH,IL,78
AU,IE,1
ES,GM,15
US,MA,39
GM,NL,29
PT,CR,1
TH,CH,58
BH,CH,2
AE,CN,12
HU,CN,1
FI,SE,788
DE,DE,21801
NL,US,838
IT,FR,2290
ZA,AT,13
GB,JP,124
US,PL,102
BN,GB,29
UA,BY,140
QA,NP,35
FI,IE,6
LU,HU,15
CH,LT,1
RU,NL,194
CA,CH,85
FR,SK,25
MT,SI,3
NZ,NZ,9017
CH,SA,11
BY,DE,108
AU,IN,35
ID,AU,1
GE,PL,13
US,IM,1
MT,LT,2
SI,HU,6
TR,PT,16
CN,LK,2
BH,NL,24
KR,TH,470
MO,TW,115
RU,MX,7
GB,SI,44
ES,AT,379
CH,GB,2963
CR,FR,16
IT,RU,842
IL,HR,2
GR,SG,9
AU,CA,78
UA,AM,20
DO,GB,33
BR,VC,1
IT,MA,45
QA,SE,102
SG,KZ,2
RO,RU,14
LK,DE,1
IE,FI,6
MT,SK,7
FI,LV,232
BE,DE,930
BH,IN,245
EE,DE,124
RO,TR,44
ZA,ID,1
CN,ID,1
HK,IL,8
AM,DE,2
CV,US,1
IL,BR,10
NL,MT,38
DO,US,657
GB,RS,40
FR,FR,10594
GE,AT,2
IL,GE,16
DE,CZ,508
GB,RO,109
IT,PT,542
GM,GB,20
FR,BY,32
GB,BN,28
CA,BR,47
PK,TH,3
TR,SG,1
RS,RU,90
ZA,MT,1
SK,CA,1
DZ,QA,19
PT,QA,29
BH,TR,82
GB,LB,18
CA,UA,4
ZA,IT,23
BE,SN,26
QA,LU,103
GG,DK,1
US,LC,16
SI,FI,1
BH,BE,4
SK,RU,30
RS,AT,45
PL,RS,29
ZA,FR,63
PT,IE,157
LC,GD,4
FR,SG,73
RU,CH,313
US,DO,632
SI,GB,45
GE,CZ,6
DK,SK,1
GM,GW,4
BE,RS,10
AE,FR,185
DE,IT,3766
LT,AT,1
DE,QA,198
NL,PT,412
BR,EC,17
MX,BR,9
TR,IL,70
US,PF,77
SA,LK,39
NZ,TH,29
TW,MO,118
KR,PL,15
US,SK,3
ZA,CN,4
SE,DK,810
LU,AT,106
TN,AT,1
LU,DE,424
CZ,RU,353
SK,BE,19
DE,IL,251
RU,IS,4
CH,MA,11
CH,SN,1
IN,NL,74
KZ,LU,3
TR,RO,8
SG,CH,58
GB,TN,1
VC,VC,1
IN,RU,62
NZ,BR,1
RU,BA,1
AM,AT,13
IE,AT,77
FI,AT,61
LV,DE,294
IT,SA,21
HK,AU,413
FR,DO,50
CA,BB,68
SK,IL,2
BH,BH,8
AR,AU,7
HK,KR,442
BH,MY,2
GE,NL,5
SI,AT,30
SK,IT,44
NL,LT,23
HR,QA,57
ES,NO,199
DE,ZA,140
PK,LK,1
PL,NL,371
MT,LU,8
UA,RO,2
JE,IE,2
EE,FR,8
SN,AT,1
DE,IE,612
UA,GE,5
PH,ID,8
LU,PT,181
IL,PL,141
AE,NO,30
LK,US,2
PT,GR,16
SE,US,78
DO,PR,48
MY,BY,1
FR,GE,16
NL,JP,26
AU,BR,5
MT,US,2
LV,CH,30
PT,TH,1
NZ,AR,16
SE,SE,3586
UA,RS,8
SI,HR,8
AE,IT,216
SA,QA,4
QA,PK,28
NZ,SG,132
DE,NO,590
UA,AE,97
IS,CA,53
RO,GB,162
AU,HK,429
US,GR,31
HK,HU,5
IT,JP,4
BE,DO,15
GG,NO,1
PT,SN,33
DE,TH,164
AE,NZ,45
PH,MY,269
IL,DK,9
LV,TR,16
IT,GE,48
RU,DE,1352
AT,PL,191
BN,SG,80
IT,DZ,52
UA,US,13
CA,LC,4
NL,KR,37
SN,CA,1
ID,GB,1
GB,AR,40
HU,RS,15
NL,HU,145
MA,IT,177
SE,AE,57
GB,IS,385
NL,PE,1
CA,LU,4
TH,MY,621
CH,MX,6
LK,QA,170
TR,HR,8
CN,AE,1
MA,LB,4
IL,GR,91
LU,PL,43
AE,IE,61
GE,UA,6
SN,IT,20
PT,GM,12
PH,BD,1
GB,TH,117
DK,NL,432
NL,TH,40
BG,ES,1
NP,KR,9
EE,RU,73
SE,IE,42
PE,PE,26
ES,PT,1564
FI,IS,55
RU,UA,6
DE,BY,108
AE,BN,16
LV,NL,68
PR,CA,9
DK,CA,19
AU,MY,546
PH,PL,1
LV,DK,127
SI,US,1
HR,AT,104
UA,AT,125
SG,US,200
CH,US,466
JP,IN,2
JE,CH,3
IT,HU,273
IR,IR,35
PF,PF,136
VC,PR,1
QA,MO,2
IM,FR,1
NZ,MY,34
QA,PH,123
IE,FR,439
ZA,TR,38
PL,TR,35
ES,IN,12
QA,OM,2
EE,IS,1
HU,GR,52
MT,HU,17
HR,ES,15
CR,GT,2
NL,GE,8
DE,BR,104
BR,PL,1
LV,PL,61
MA,GI,1
DO,CA,401
FR,LT,8
HU,AE,53
GR,GB,268
FR,HU,178
ES,PF,1
CR,MX,49
CN,NL,4
SG,SE,1
KR,NZ,50
IS,FI,56
SI,SK,3
IL,CY,1
