"Source","Target","Weight"
"YRED","YCDR","2.0"
"LIMC","LFFW","1.0"
"KMJX","0NJ6","3.0"
"EDDT","LOWI","2.0"
"EDDB","LLBG","3.0"
"CL35","KSEE","1.0"
"KORD","KEZI","1.0"
"KATW","71MI","1.0"
"KFRG","CYYZ","2.0"
"K9D9","K35D","1.0"
"KMCI","KMKE","3.0"
"AL72","KFLL","1.0"
"KOAK","KAPA","3.0"
"LRSM","EGGW","1.0"
"KFRG","80NC","1.0"
"KMKE","KBUF","1.0"
"KMDD","KMDD","2.0"
"KNUQ","KM45","1.0"
"UAAA","ULLI","4.0"
"KP52","KLAS","1.0"
"KMGM","66FD","1.0"
"KLNA","FL16","1.0"
"EBAM","LFQA","1.0"
"EGAA","EDAM","1.0"
"KX04","KMCF","1.0"
"KANE","KHWD","1.0"
"EGPH","EGGP","1.0"
"KMKC","62MO","2.0"
"KBNA","XS89","1.0"
"KSGR","KMSP","2.0"
"EBHN","EHMZ","1.0"
"YPAD","OMDB","2.0"
"94XS","KGKY","1.0"
"KSGR","1TX4","1.0"
"KDPA","KGYY","1.0"
"KAFW","IS95","1.0"
"1WI6","KSTL","3.0"
"EDPH","EDQH","1.0"
"YBOA","YCDR","1.0"
"KPHL","92NY","1.0"
"KBFI","WT77","1.0"
"WA68","KPAE","1.0"
"KBJC","63CN","1.0"
"EDMO","EDNL","2.0"
"LSGE","LSGG","1.0"
"KBKV","KBCT","1.0"
"KDTW","KOSU","1.0"
"WN13","WA42","1.0"
"KEWR","02XS","5.0"
"EPLL","EIDW","1.0"
"LPAR","GOBD","2.0"
"KFDK","KDCA","1.0"
"UAAA","VHSK","4.0"
"KHFJ","1II8","1.0"
"LSZM","LSZI","1.0"
"RKSM","RKUL","1.0"
"KLAS","KLBB","1.0"
"EIDW","VMMC","1.0"
"OMDB","ULLP","4.0"
"EGCN","LFSW","2.0"
"VNKT","OERT","3.0"
"KRIV","KLSV","1.0"
"KTPA","KHGR","1.0"
"EGNR","EGNH","1.0"
"KOKV","KFME","1.0"
"EPMO","LIEE","1.0"
"VIDP","EDOE","1.0"
"EDMJ","EDMA","1.0"
"LFPB","EIME","1.0"
"EDAW","RKSI","1.0"
"LIRF","FATA","4.0"
"EGLL","EDDB","1.0"
"KIAH","KASG","1.0"
"KGUS","IL93","1.0"
"YIGM","YIGM","1.0"
"KOXC","1OH2","1.0"
"KMDW","71KY","3.0"
"YPPH","OTBK","1.0"
"KOJC","KLRY","1.0"
"KSGR","KANE","1.0"
"VTBS","RJFF","2.0"
"EDCS","EDUA","1.0"
"KTEB","KDUJ","1.0"
"LEBL","ENZV","1.0"
"KLAX","WIDD","1.0"
"KLAX","CYMX","1.0"
"KDAL","KPSP","2.0"
"KIND","KFTW","1.0"
"KPIE","KBNA","1.0"
"FL35","LS40","1.0"
"EDDL","LGRP","1.0"
"KL22","KPOC","1.0"
"OA05","KRYY","1.0"
"LEAL","LOWW","1.0"
"YSBK","YBOG","1.0"
"5LL7","KJVL","1.0"
"EBSG","EBNM","1.0"
"7PS7","KSLC","2.0"
"KABE","9PA3","1.0"
"KORD","MMSM","1.0"
"KFTW","30GA","1.0"
"9WI4","KTEB","1.0"
"KSBA","KSBA","1.0"
"KHIO","63OR","1.0"
"OERT","OBBI","1.0"
"LFBD","LSZG","1.0"
"EDAU","EDAU","1.0"
"61CL","KRAL","1.0"
"KTIK","KF99","1.0"
"EYKA","EDNL","1.0"
"KLOT","IL13","1.0"
"EDFN","ETHM","1.0"
"LHBP","ZBAA","1.0"
"KORD","KMCI","45.0"
"KTEB","KLAS","9.0"
"KJFK","KBTF","5.0"
"LIEE","LIQG","1.0"
"KTEB","4PS4","4.0"
"KXBP","0TS2","1.0"
"KTOA","KSMO","1.0"
"UAAA","UKBB","11.0"
"EBMB","EBBR","1.0"
"KCMH","KPHL","20.0"
"LSGG","EIDW","6.0"
"KRDU","KADW","1.0"
"LSZH","EDDV","27.0"
"KMCI","KOAK","3.0"
"OPKC","OMSJ","9.0"
"LOWW","BKPR","1.0"
"EGGW","LFNR","3.0"
"RPLL","EIDW","1.0"
"0NJ5","JY24","1.0"
"LSZH","LIBD","3.0"
"YBBN","YBTL","74.0"
"KMBS","KILG","1.0"
"WMLU","WBKK","1.0"
"KMTN","MD21","4.0"
"TX34","KT31","1.0"
"KLDJ","KSNA","2.0"
"96WA","80WA","3.0"
"EGCC","EDDL","19.0"
"K5W5","KIGX","2.0"
"KSMO","KNTD","3.0"
"EGGP","EDDB","4.0"
"EGAC","EGLL","25.0"
"LFBD","EBBR","6.0"
"KSLC","KEWR","2.0"
"LIMC","EDDF","37.0"
"EGLL","CYVR","14.0"
"KO69","CA66","1.0"
"KRNO","KPHX","35.0"
"OR00","OR28","2.0"
"KT82","KSJT","1.0"
"LKPR","ELLX","5.0"
"KBWI","KOWD","7.0"
"CYYC","0GE0","2.0"
"KTKI","84TX","1.0"
"LPPT","KPHL","5.0"
"KILG","KJYO","1.0"
"K3C8","KEWR","1.0"
"KCIC","KO37","6.0"
"OMDB","RCTP","6.0"
"EGSS","EICK","21.0"
"KOPF","KPHL","6.0"
"UAAA","VIDP","8.0"
"EGLL","DAAG","5.0"
"6KS5","KMKC","1.0"
"KCRQ","KPDX","1.0"
"EGGD","EIWT","15.0"
"LEZL","LFPO","13.0"
"63FD","63FD","1.0"
"3VA8","KBWI","1.0"
"EGLL","EDDH","51.0"
"YMML","VABB","2.0"
"LTBA","EDDT","21.0"
"K8A1","K8A1","1.0"
"KFLL","0NJ6","3.0"
"RJTT","LFPG","22.0"
"LDSR","LSZM","6.0"
"ESSA","EHEH","3.0"
"YSSY","OTHH","9.0"
"KMDW","OA16","16.0"
"EINN","EGNX","6.0"
"68CA","KMOD","2.0"
"EGSS","EDHI","1.0"
"KFXE","KHPN","1.0"
"KSEA","EIDW","3.0"
"KSEA","KSKA","1.0"
"EHBK","LIBD","2.0"
"EGKK","EGPH","53.0"
"ULLI","ULLI","8.0"
"56AZ","2AZ8","1.0"
"SDNI","SDNI","1.0"
"KDCA","KI67","1.0"
"KBUR","KSDL","7.0"
"PA47","MD46","1.0"
"YCWR","YSBK","1.0"
"LEMP","LEMD","1.0"
"CO53","KBJC","2.0"
"TS01","KTKI","1.0"
"LJLJ","EDDN","4.0"
"KGWB","KFWA","1.0"
"YSSY","EDDM","2.0"
"EGSS","ELLX","8.0"
"OERY","OEDR","4.0"
"EGBK","EGUY","1.0"
"96FL","2FD0","2.0"
"VAJJ","EDDK","1.0"
"LKVO","EPKT","1.0"
"KDWA","KOAK","1.0"
"KCLE","01FL","1.0"
"LIRF","EGKR","2.0"
"LEBL","OMDB","12.0"
"4GA4","K27A","1.0"
"EDDC","EDBO","1.0"
"KF41","TX29","1.0"
"8KY6","3MA2","1.0"
"9XS4","K52F","1.0"
"LEZL","EBLG","3.0"
"KTDW","KEDC","1.0"
"KMSN","KJVL","3.0"
"KCYS","CO98","1.0"
"ESKN","LIME","4.0"
"OERK","YBBN","1.0"
"KSTL","KROG","1.0"
"KISM","KDCM","1.0"
"LPFR","LSZM","3.0"
"69TE","KTPL","1.0"
"LFPG","EGAC","1.0"
"MD31","KMTN","1.0"
"EDDG","EGSS","1.0"
"LIBD","LIMA","9.0"
"KRDG","NJ16","1.0"
"RPLL","EGLL","6.0"
"KEWR","PA49","1.0"
"KGVT","KGVT","2.0"
"K68J","KCLT","1.0"
"YKAT","YWLX","2.0"
"EGKK","OTHH","8.0"
"K06C","WI95","1.0"
"KHOU","4XA3","1.0"
"EIDW","EICK","1.0"
"OTHH","RPLC","5.0"
"SBVT","SBKP","5.0"
"EDDL","WSAP","1.0"
"KBFI","KPHL","1.0"
"KPWK","KGYY","3.0"
"LFMU","EGCC","2.0"
"KMIC","MY15","3.0"
"KRNO","KSDL","2.0"
"KGRR","3PN9","1.0"
"YMIG","YBCG","1.0"
"ESSN","ESOW","1.0"
"0VA1","KROA","2.0"
"KHWD","KOAK","3.0"
"KLAS","NK19","5.0"
"KSGR","56TX","1.0"
"KVNY","KHWD","5.0"
"EDDK","LIPU","5.0"
"KMSN","KSFO","7.0"
"KBJC","KMDW","4.0"
"KTEB","KBST","1.0"
"KORD","XS89","6.0"
"EGNX","LEMD","9.0"
"EBBR","LPFR","6.0"
"WMKK","WSAT","2.0"
"KBOS","KSFO","29.0"
"EDWI","EDHK","2.0"
"KFRG","5PN7","1.0"
"KSFO","KCMA","2.0"
"EHGG","EDQC","1.0"
"SC86","7AL2","1.0"
"KSNA","KO60","2.0"
"OH97","KPOV","1.0"
"KHFY","3PN3","1.0"
"KPDX","07OR","1.0"
"SDLP","SBJD","1.0"
"CA20","KSAC","1.0"
"OMDB","KEWR","5.0"
"KSEA","KOKC","2.0"
"KTIK","KDCA","4.0"
"91OI","KLZU","1.0"
"KLGA","KHXD","1.0"
"7PS7","5PA3","7.0"
"AL73","AL73","2.0"
"EIWT","EHAM","2.0"
"KBWI","KTIK","2.0"
"KBDR","KTTN","1.0"
"EDWF","EDCR","1.0"
"YPAD","YPJT","1.0"
"KORL","65LA","1.0"
"EGJJ","EGNR","1.0"
"KISP","KCDW","2.0"
"EGSS","LEBB","1.0"
"KBUR","9CA0","2.0"
"25XA","KSAT","1.0"
"OMAA","LIMC","1.0"
"KPYM","MA16","1.0"
"IN85","KSMD","1.0"
"KPWK","KFYV","1.0"
"KSEE","CL35","1.0"
"VHSK","VABB","1.0"
"KDCA","EFTU","1.0"
"KSGR","TS01","1.0"
"KEYE","KMCX","1.0"
"EFHF","EFLA","1.0"
"EBLE","EBLE","1.0"
"EDQK","EDND","1.0"
"LIEO","EGLF","1.0"
"KCHT","MO26","1.0"
"LFCS","LFBU","1.0"
"01FL","IN72","1.0"
"KLHW","K2GC","1.0"
"EHAM","EG19","1.0"
"WICB","WICB","8.0"
"KSAC","KMHR","2.0"
"KHWO","1FL3","1.0"
"7MD9","MD22","1.0"
"KSTC","8MN5","1.0"
"8TX7","KSNA","1.0"
"KCMA","KSDL","3.0"
"EDDF","LIRE","1.0"
"59CO","CO17","1.0"
"LIRP","LKHV","1.0"
"59PA","NJ61","1.0"
"77OH","OH96","1.0"
"83LL","KCPS","1.0"
"KHPN","KMIA","1.0"
"PN14","KERI","1.0"
"KRUT","K5B2","1.0"
"KRDU","KOKC","1.0"
"KSDL","TX05","1.0"
"UTTT","UUWW","2.0"
"KIAH","4GA6","1.0"
"KMCC","KSTS","1.0"
"KLOT","3IL2","3.0"
"EINN","EPKM","1.0"
"KAPC","K1G4","1.0"
"KRDU","KU42","2.0"
"K52F","KSWI","1.0"
"EDMJ","LOWZ","2.0"
"PS38","KSMQ","1.0"
"LTBA","LIRP","2.0"
"EHBK","ENKJ","1.0"
"XS80","K1T7","1.0"
"K7B6","57FA","1.0"
"EPWA","ZBNY","1.0"
"LIRA","EGPK","2.0"
"0XA7","41XS","1.0"
"KPWK","KSIV","1.0"
"FL47","3FD4","1.0"
"KCLL","KLVJ","1.0"
"AL93","KHSV","1.0"
"KFTW","51TE","1.0"
"KAFW","KEFD","1.0"
"KBMI","0GE0","1.0"
"EGOE","EGGD","1.0"
"KJVL","KPSP","1.0"
"EGTR","EDNY","1.0"
"NY17","CTN7","1.0"
"EDFH","ENSI","2.0"
"PS66","87PA","1.0"
"LSPD","LSZM","1.0"
"KFRG","03NY","5.0"
"1TX4","KEDC","1.0"
"KIXD","KTOP","1.0"
"KI74","KBKL","1.0"
"KBOS","KWHP","1.0"
"MD47","KFDK","1.0"
"KTAN","KOWD","2.0"
"TE51","KEDC","1.0"
"KLSV","KRIV","1.0"
"AZ21","KCHD","1.0"
"2FD1","KLAL","1.0"
"KSJT","KT82","1.0"
"KMDT","4PA3","1.0"
"KSGR","KTKI","1.0"
"LEBL","EPGD","1.0"
"KCGS","KMRB","1.0"
"KLAS","KLXT","1.0"
"KORD","9IN2","1.0"
"EKOD","EDDV","1.0"
"EGGW","LFOB","1.0"
"KNFG","KCMA","1.0"
"KCHD","KAJO","1.0"
"KPAN","KSDL","2.0"
"PS70","KRDG","1.0"
"AL93","KMIC","1.0"
"8CA5","KNFG","1.0"
"EGSF","EGNR","1.0"
"00AZ","KSDL","1.0"
"1PN0","NJ75","1.0"
"KDTO","K2H2","1.0"
"KTYR","KASG","1.0"
"KGRR","KOSU","1.0"
"KMER","KMAE","1.0"
"CYYC","CSA2","1.0"
"02MD","MD55","1.0"
"KHQZ","KTKI","1.0"
"EGLK","EGGW","1.0"
"LPSC","LPST","1.0"
"MY18","KOAK","1.0"
"NH69","KWVL","1.0"
"5CT5","KCDW","1.0"
"0LL0","KMSN","1.0"
"EDLC","EDLC","1.0"
"KLGA","7NK1","1.0"
"EFLP","EFLP","1.0"
"KEDU","CA66","1.0"
"K9X1","KORD","1.0"
"KSDL","KSAT","2.0"
"YLTV","YCEM","1.0"
"K3GM","KRMY","1.0"
"YBRS","YCAL","1.0"
"43KS","KMKC","1.0"
"EDMA","EDDH","1.0"
"KT82","7XS7","1.0"
"SC32","K3A4","1.0"
"EGNJ","LSGS","1.0"
"7CO0","UT13","1.0"
"EDAQ","OA16","3.0"
"KLGA","MA64","30.0"
"KDFW","KSFO","83.0"
"KNYL","KIND","1.0"
"UUBW","UG27","1.0"
"LFBO","LEMD","25.0"
"KWHP","KTOA","1.0"
"KDEN","CYYZ","16.0"
"KDEN","KDWH","28.0"
"KIAD","KLDJ","28.0"
"RJBB","RKSI","187.0"
"EDDF","UKBB","30.0"
"KBDL","KMDW","3.0"
"39TA","KTKI","1.0"
"KPHL","KDWH","5.0"
"VHHH","VIDP","12.0"
"SBSP","SBSP","12.0"
"PN14","KBTP","13.0"
"EIWT","LFPG","1.0"
"KDFW","KSMF","31.0"
"KHND","KMHR","3.0"
"LL59","LTBA","1.0"
"EDDM","LSZM","7.0"
"LIMJ","EDDM","12.0"
"KGYH","4TX8","1.0"
"KTKI","XS40","1.0"
"09NE","KOJC","1.0"
"WMSA","YSSY","1.0"
"LEBL","EFHK","17.0"
"KDEN","CO65","7.0"
"EFHK","LIRF","18.0"
"KHND","KMYF","3.0"
"EDDN","EDDN","2.0"
"K74S","KPRC","1.0"
"LEMD","LIML","38.0"
"KPHX","KSSF","2.0"
"KDEN","KHOU","28.0"
"EHTL","EHDL","1.0"
"KISP","KORL","4.0"
"K1BT","KSTL","2.0"
"YSSY","YPAD","26.0"
"KSDM","KADS","1.0"
"LEBL","LFML","4.0"
"KDFW","MMMX","45.0"
"KMDW","KTUS","6.0"
"KLAS","17IN","3.0"
"KTEB","KCGF","2.0"
"KOWD","MA70","1.0"
"LKPR","EGGW","7.0"
"EVRA","LPPT","1.0"
"LEMD","LEZL","25.0"
"YMML","CYVR","3.0"
"ZGSZ","VMMC","5.0"
"KCOS","06CO","1.0"
"ENGM","LGAV","5.0"
"SBVT","SBSP","33.0"
"KSFB","KATW","2.0"
"3LS7","KORD","4.0"
"CYVR","KSEA","56.0"
"KSDL","KMMU","1.0"
"UWUU","UUWW","28.0"
"YPAD","YPPH","8.0"
"LTBA","WMKK","5.0"
"KFDK","KBWI","5.0"
"YMEN","YRSY","5.0"
"KBJC","KHOU","1.0"
"LOWW","ENKJ","8.0"
"KLAS","02XS","15.0"
"KOPF","KHWO","7.0"
"EGHS","EGHH","2.0"
"KEWR","95NY","2.0"
"LFSN","LFGA","1.0"
"YCLT","YMAY","1.0"
"VOBL","EDDF","8.0"
"KBFI","KTIW","3.0"
"OI40","KLUK","1.0"
"EGLL","LDZA","11.0"
"NZRO","NZNV","4.0"
"KHPN","KABE","4.0"
"KMAF","1OK0","1.0"
"KSFO","EHAM","18.0"
"KMCO","KPVD","5.0"
"KBAK","KUMP","1.0"
"EGPH","OTHH","5.0"
"KTEB","K1B9","1.0"
"KOAK","KISM","1.0"
"KEMT","KVNY","3.0"
"OPSF","OMDB","7.0"
"KLOM","0VA4","1.0"
"KPHX","81GA","9.0"
"LIBR","LSGG","1.0"
"RPLL","OBBI","7.0"
"KSAV","33VA","1.0"
"WS78","KMWC","2.0"
"KCNO","KCNO","11.0"
"EGWU","EGJJ","2.0"
"KIAG","14PS","1.0"
"KHWD","KBLU","1.0"
"KADS","OK17","1.0"
"KZPH","GA08","1.0"
"VMMC","RPLL","1.0"
"TX46","3TX9","1.0"
"EGGD","EGAC","6.0"
"KCGF","KHEF","1.0"
"LIPR","LIPK","1.0"
"KSDL","48AZ","4.0"
"71KY","KTNT","7.0"
"LKPR","LSZM","6.0"
"KFTW","KADS","2.0"
"EDDN","EPWA","5.0"
"KMKE","KPWK","3.0"
"KPMP","KISP","2.0"
"SBGR","LEBL","7.0"
"KBCT","FL09","1.0"
"KEZF","KIAD","3.0"
"LIRF","LGRP","1.0"
"KLHM","KMCC","1.0"
"KEWR","FL59","3.0"
"WIDD","YMML","2.0"
"KCGS","KADW","1.0"
"KEVY","MD03","1.0"
"KATW","1WN1","1.0"
"EPWA","OMRK","2.0"
"EDTS","EDTW","1.0"
"KSMO","KSNA","7.0"
"KDNV","KGGP","1.0"
"YNHE","YMMB","4.0"
"AR08","AR35","1.0"
"KDTW","KOMA","3.0"
"EKYT","EHAM","2.0"
"MD03","6MD2","1.0"
"LROP","EBLG","5.0"
"KSTL","KBWI","25.0"
"LELH","EGCC","4.0"
"KALB","KIND","1.0"
"ESSA","LSGG","7.0"
"KBWI","30NY","1.0"
"CYHU","CSD3","1.0"
"LEZL","EGFF","1.0"
"EGCC","ENJB","1.0"
"LEBB","LIRF","1.0"
"KGRR","KSDL","1.0"
"KDVO","KSFO","1.0"
"KBMI","67IL","1.0"
"LFML","LFEB","2.0"
"EGPF","LCLK","1.0"
"KLUK","CYYZ","3.0"
"KVGT","KLGB","3.0"
"EGPK","EGSS","1.0"
"EPPR","EDAM","1.0"
"SAEZ","SNFF","1.0"
"KF70","KCCB","1.0"
"KORD","MI88","1.0"
"KVNY","KBFI","2.0"
"KORL","KTTN","2.0"
"EGLL","K9X1","5.0"
"1IL4","K1H0","2.0"
"LEBL","EYVI","1.0"
"EPBY","EPWA","1.0"
"FL62","67FL","1.0"
"EDMS","EDNR","1.0"
"VOBL","VEIM","4.0"
"0XA7","KHYI","1.0"
"EGXE","EGVN","1.0"
"KHPN","8NK3","1.0"
"KCDW","KLEB","3.0"
"KMJX","KDYL","1.0"
"KIXD","3KS1","1.0"
"KHOU","KHWD","1.0"
"KMYF","59CL","2.0"
"0MO1","0MO1","1.0"
"EPGD","EPWR","1.0"
"EGNM","LHBP","2.0"
"18AZ","AZ71","2.0"
"WA22","4WA4","1.0"
"KHWO","KHXD","1.0"
"KMKC","NE11","1.0"
"5NY5","KMGJ","1.0"
"EDDC","EDAZ","3.0"
"4MI4","4MI4","1.0"
"UKKM","WMKJ","1.0"
"LIRP","EDDS","1.0"
"LFLG","LFLU","1.0"
"CYKZ","CSD7","1.0"
"KLNA","IN90","1.0"
"LTBK","LTBJ","3.0"
"K2W5","PA77","1.0"
"OMSJ","LTBA","2.0"
"KIAD","71NC","2.0"
"0CO6","CD97","1.0"
"3TX9","KCPT","1.0"
"MY52","MY52","1.0"
"57TE","KT54","1.0"
"KLBE","KDTO","1.0"
"CO82","CO82","3.0"
"LFPO","LSZM","10.0"
"KORD","56WI","1.0"
"LIMJ","UKKK","1.0"
"KRDG","MA43","1.0"
"EBLG","LJLJ","1.0"
"VHHH","EHAM","4.0"
"KCPS","KHHR","1.0"
"OMSJ","USSK","3.0"
"CYTZ","CNV9","1.0"
"KFAY","KLOT","1.0"
"KIMM","KTTA","1.0"
"KHFY","6II2","1.0"
"KBOW","KHPN","1.0"
"KGTU","44TX","1.0"
"UT08","KEYE","1.0"
"KBNA","KMMU","1.0"
"LFQA","LOWW","1.0"
"KOAK","KEDU","1.0"
"KAPA","KBLI","1.0"
"1NY5","03NY","1.0"
"4VA3","KDFW","1.0"
"KMQS","K20A","1.0"
"CYYZ","0WI5","1.0"
"EDVE","EDLR","1.0"
"CYYC","IG07","2.0"
"11MA","KHPN","2.0"
"KBFI","7IN6","1.0"
"LMML","EBMB","1.0"
"KJYO","VA30","1.0"
"TS35","KPCM","1.0"
"KTKI","KAFW","2.0"
"YSBK","YRBN","2.0"
"KCIC","KRNO","1.0"
"KOUN","KSRE","1.0"
"II53","KI74","1.0"
"KEDG","KEDG","2.0"
"KMDT","8FL1","1.0"
"OA16","KIAD","1.0"
"KMQS","KSWF","1.0"
"EETN","ENGM","3.0"
"PS06","PS06","2.0"
"KACY","71NC","1.0"
"EIDW","EISP","1.0"
"KBPG","TS65","1.0"
"KMCO","AL72","1.0"
"KMDT","KBCT","1.0"
"FD42","KGNV","1.0"
"LTBW","KJFK","1.0"
"13AZ","13AZ","1.0"
"KFRG","KCLT","1.0"
"KFWS","KADS","1.0"
"KBUF","FD38","2.0"
"LOWW","LOKW","1.0"
"KROC","0GE0","1.0"
"5XS4","5TS8","1.0"
"8TX7","SC43","1.0"
"5TA2","8TE7","1.0"
"OLBA","UKBB","1.0"
"0WI5","8FA4","1.0"
"PA81","KCXY","1.0"
"KJWN","35MN","1.0"
"KSTJ","KFCM","1.0"
"LFGA","LFSV","1.0"
"KIWA","II85","1.0"
"KIBM","K82V","1.0"
"K1B6","KPYM","2.0"
"KAVQ","23AZ","1.0"
"KOPF","12SC","1.0"
"KRBD","KDTO","1.0"
"CYUL","KSFO","1.0"
"MMMX","FL57","1.0"
"KREI","KPHX","1.0"
"EHRD","LFLC","2.0"
"KSBD","KHHR","2.0"
"KPYM","KHEF","1.0"
"EKCH","LIDU","1.0"
"K52F","6XS8","1.0"
"LFCD","LFBR","1.0"
"CYUL","NK16","1.0"
"KP19","KSDL","1.0"
"LOKR","UKKK","1.0"
"LSZB","LSTB","1.0"
"KBKL","CHF2","1.0"
"EDDH","EPGD","1.0"
"EDBK","EDBH","1.0"
"KIND","7IN9","1.0"
"KAQW","KDXR","1.0"
"KHEF","KFRR","1.0"
"KLAS","63CN","1.0"
"KILG","KMQS","1.0"
"KPCW","66OI","1.0"
"TS03","KGPM","1.0"
"KSET","83IS","1.0"
"KCOS","KLNS","1.0"
"KLAL","KMCF","1.0"
"KFWS","TE45","1.0"
"KIAH","SC50","1.0"
"LIRA","EDDW","1.0"
"KOXR","KBUR","1.0"
"FL19","KX60","1.0"
"09FD","KGIF","1.0"
"KBJC","47CO","1.0"
"KUGN","KHHR","1.0"
"83TX","KHYI","1.0"
"EGTK","EGGD","1.0"
"SLET","SLDL","1.0"
"K56F","KDYS","1.0"
"KVDF","SC43","1.0"
"KMTN","MD93","1.0"
"KEWR","KRDU","68.0"
"KSEA","KORD","97.0"
"0PN6","3PN0","1.0"
"AL16","KORD","4.0"
"VOBL","VOMM","93.0"
"LDSR","LFPG","3.0"
"CYYZ","KLAS","30.0"
"YMPC","YMEN","15.0"
"KDFW","MA43","2.0"
"LFPG","KORD","25.0"
"SBCF","SBSP","1.0"
"KEWR","NY72","9.0"
"KPHX","KSNS","15.0"
"UUEE","LGAV","11.0"
"EDDK","UUWW","9.0"
"CFK6","CYBW","2.0"
"KFLL","KSAT","3.0"
"LROP","LEMD","21.0"
"KISM","4FL6","2.0"
"EDDK","EDRN","1.0"
"KOPF","3PS9","1.0"
"KFXE","16PA","1.0"
"KLGA","KMDW","37.0"
"KDEN","KSBA","20.0"
"EGSS","EPSD","5.0"
"EETN","EKCH","11.0"
"EDLV","EETN","1.0"
"EGGP","EPWA","3.0"
"KLGA","KIAD","24.0"
"KSLC","KJFK","12.0"
"KDFW","RJAK","7.0"
"EBBR","ENGM","9.0"
"KCMA","KTOA","5.0"
"KLAX","KAKH","18.0"
"EDJA","LOWG","1.0"
"EPLL","EDLR","1.0"
"KHPN","KIAD","21.0"
"EDDF","EIDW","38.0"
"64NC","5NC3","1.0"
"KORL","KSLC","4.0"
"KSNA","KSSF","1.0"
"KSFO","1AZ2","16.0"
"KBWI","4GA6","12.0"
"EBCI","EITM","1.0"
"ESSB","ESTA","7.0"
"KDAL","KMAF","6.0"
"LTBA","LDZA","7.0"
"EGCT","EGOS","1.0"
"KOKV","3VA5","1.0"
"0CL1","KPAO","1.0"
"KSDL","KBWI","2.0"
"KSTS","KDAL","1.0"
"KMOD","KSMF","1.0"
"LHBP","EIWT","7.0"
"KBNA","KBED","1.0"
"KCMH","KHWO","7.0"
"EDFM","LJNM","1.0"
"WA42","WA69","1.0"
"KTZR","KTZR","17.0"
"LSGS","EGNX","1.0"
"KTEB","KSEA","1.0"
"KCLL","TX05","4.0"
"KMSP","WI62","4.0"
"YSSY","EDDF","2.0"
"CA42","KF70","1.0"
"KPIT","5PA3","2.0"
"KBJC","K82V","1.0"
"EGBB","LFAT","1.0"
"RJTT","VHSK","11.0"
"EHAM","OBBI","6.0"
"KDEN","0WI6","9.0"
"KCLW","KAUS","1.0"
"02XS","KHYI","1.0"
"LEAL","BIKF","1.0"
"FAGC","KIAD","2.0"
"KMSY","KIAH","2.0"
"VG36","KGNV","1.0"
"KIPL","KBUR","3.0"
"EKCH","KORD","7.0"
"KSMO","KMHR","2.0"
"UTTT","USSK","1.0"
"KSGR","KSGR","21.0"
"EVRA","EGPH","1.0"
"KLAS","K0L7","12.0"
"K94K","3AR7","1.0"
"EDDK","EDDV","4.0"
"CYUL","LPPT","1.0"
"RPLL","KSQL","2.0"
"KFLL","KBWI","25.0"
"LLBG","EBMB","2.0"
"KSNA","KMYV","1.0"
"YMMB","YNHE","5.0"
"WA42","KBFI","1.0"
"CYYZ","EKCH","4.0"
"EGNM","LSGG","2.0"
"FD38","KRDU","1.0"
"KBNA","KMKE","5.0"
"EDLW","LOWW","6.0"
"TS00","K9F9","1.0"
"KGRR","KTEB","4.0"
"EDHI","LEBL","1.0"
"KEYE","IN58","1.0"
"KPHL","EIWT","6.0"
"KBWI","K9X1","4.0"
"EGKK","LGRP","5.0"
"OMRK","EPWA","3.0"
"YSBK","YWIO","6.0"
"KSDL","KBFI","2.0"
"KCCB","KEDW","1.0"
"OL03","KTTD","1.0"
"OMDB","EPKK","1.0"
"KRDU","K5W8","1.0"
"KAGC","TX61","1.0"
"KDXR","MA19","1.0"
"XS89","KIAH","2.0"
"KSDL","KMKE","2.0"
"KPIA","06IL","1.0"
"LFPG","SAEZ","7.0"
"KFAY","KAUS","1.0"
"LROP","LKHV","3.0"
"8TN5","KJWN","1.0"
"EDBH","EDBN","1.0"
"KPNE","KCXY","2.0"
"K5W5","KHVN","1.0"
"57ME","08MA","1.0"
"EVRA","EGGW","11.0"
"LFMV","LSZH","1.0"
"47AZ","KFFZ","4.0"
"08TX","0OK5","1.0"
"LFPO","LFMP","2.0"
"99II","KIND","3.0"
"LFPB","EDDF","1.0"
"KUES","KADS","1.0"
"OTBD","EGSS","1.0"
"FA83","KGIF","1.0"
"KNY2","KHWO","2.0"
"KSNS","K1O3","1.0"
"EPGD","EGSS","3.0"
"LFPB","LFGC","1.0"
"KMMU","KOXC","1.0"
"TS67","KAQO","1.0"
"PASX","PASX","11.0"
"LIED","LIRA","2.0"
"K1T7","K5C1","2.0"
"CYHU","KHPN","1.0"
"AK07","PAED","1.0"
"KAUS","KBWD","1.0"
"KOQN","6VA4","1.0"
"KSWF","LEMD","1.0"
"YSCB","YTGV","1.0"
"KHOU","KCMH","3.0"
"KCXY","PA65","1.0"
"KLGA","0WI5","1.0"
"KMCC","KOTH","1.0"
"K20A","5AL5","1.0"
"MI11","KBTL","1.0"
"KSJC","K9X1","2.0"
"OI58","KTEB","1.0"
"KLNS","PA43","1.0"
"PN59","85PA","1.0"
"LSMF","LSZG","1.0"
"KELP","KLAS","3.0"
"KBCT","64NC","1.0"
"LROP","LILV","3.0"
"KDAL","TS92","1.0"
"KSJC","1OR3","1.0"
"EGKB","LSZH","2.0"
"64IL","K3CK","1.0"
"KTEX","KPSP","1.0"
"CTH8","CYKZ","1.0"
